from,to,rep_period,time_step,scenario,flow
AUS,BLK,2,15,1992,-1746.0
AUS,BLK,2,15,1995,-1746.0
AUS,BLK,2,15,1997,-1746.0
AUS,BLK,2,15,2002,-1746.0
AUS,BLK,2,15,2008,-1746.0
AUS,BLK,2,15,2009,-1746.0
AUS,BLK,2,15,2012,-775.3698963434072
AUS,BLK,2,16,1900,1686.0
AUS,BLK,2,16,1982,-1746.0
AUS,BLK,2,16,1987,1686.0
AUS,BLK,2,16,1992,-1746.0
AUS,BLK,2,16,1995,-1746.0
AUS,BLK,2,16,1997,-1746.0
AUS,BLK,2,16,2002,-1746.0
AUS,BLK,2,16,2008,-1746.0
AUS,BLK,2,16,2009,-1746.0
AUS,BLK,2,16,2012,854.4887141961599
AUS,BLK,2,17,1900,1686.0
AUS,BLK,2,17,1982,251.4845461259356
AUS,BLK,2,17,1987,1686.0
AUS,BLK,2,17,1992,-1746.0
AUS,BLK,2,17,1995,1513.612860638591
AUS,BLK,2,17,1997,-1746.0
AUS,BLK,2,17,2002,1686.0
AUS,BLK,2,17,2008,-1746.0
AUS,BLK,2,17,2009,-1746.0
AUS,BLK,2,17,2012,1686.0
AUS,BLK,2,18,1900,1686.0
AUS,BLK,2,18,1982,-1746.0
AUS,BLK,2,18,1987,1686.0
AUS,BLK,2,18,1992,-1746.0
AUS,BLK,2,18,1995,-1746.0
AUS,BLK,2,18,1997,-1746.0
AUS,BLK,2,18,2002,294.88440996096324
AUS,BLK,2,18,2008,86.79271288923519
AUS,BLK,2,18,2009,-1746.0
AUS,BLK,2,18,2012,1686.0
AUS,BLK,2,19,1900,1686.0
AUS,BLK,2,19,1982,-1746.0
AUS,BLK,2,19,1987,1686.0
AUS,BLK,2,19,1992,-1746.0
AUS,BLK,2,19,1995,179.91477600238613
AUS,BLK,2,19,1997,-1746.0
AUS,BLK,2,19,2002,-362.3517848421834
AUS,BLK,2,19,2008,-1746.0
AUS,BLK,2,19,2009,-1746.0
AUS,BLK,2,19,2012,1279.3789901254022
AUS,BLK,2,20,1900,1686.0
AUS,BLK,2,20,1982,-1746.0
