from,to,rep_period,time_step,scenario,flow
AUS,BLK,1,64,1900,1686.0
AUS,BLK,1,64,1982,-1746.0
AUS,BLK,1,64,1987,-1475.5577855842228
AUS,BLK,1,64,1992,1686.0
AUS,BLK,1,64,1995,-1746.0
AUS,BLK,1,64,1997,-1080.9517148999594
AUS,BLK,1,64,2002,1686.0
AUS,BLK,1,64,2008,1686.0
AUS,BLK,1,64,2009,-1746.0
AUS,BLK,1,64,2012,1686.0
AUS,BLK,1,65,1900,1686.0
AUS,BLK,1,65,1982,-1746.0
AUS,BLK,1,65,1987,-1746.0
AUS,BLK,1,65,1992,1686.0
AUS,BLK,1,65,1995,-1746.0
AUS,BLK,1,65,1997,-1746.0
AUS,BLK,1,65,2002,1686.0
AUS,BLK,1,65,2008,1686.0
AUS,BLK,1,65,2009,192.7550392595208
AUS,BLK,1,65,2012,1686.0
AUS,BLK,1,66,1900,1686.0
AUS,BLK,1,66,1982,-1746.0
AUS,BLK,1,66,1987,-1393.3835478369779
AUS,BLK,1,66,1992,1686.0
AUS,BLK,1,66,1995,-974.4018919947877
AUS,BLK,1,66,1997,-1291.1792780802932
AUS,BLK,1,66,2002,1686.0
AUS,BLK,1,66,2008,1686.0
AUS,BLK,1,66,2009,-130.1077233656822
AUS,BLK,1,66,2012,1686.0
AUS,BLK,1,67,1900,1686.0
AUS,BLK,1,67,1982,-1746.0
AUS,BLK,1,67,1987,-1746.0
AUS,BLK,1,67,1992,1686.0
AUS,BLK,1,67,1995,-660.8297646519436
AUS,BLK,1,67,1997,-298.9913015511693
AUS,BLK,1,67,2002,1686.0
AUS,BLK,1,67,2008,1686.0
AUS,BLK,1,67,2009,-831.6142442525384
