location,technology,rep_period,time_step,scenario,production
AUS,WindOn,1,4,1992,844.8349493075361
AUS,WindOn,1,4,1995,7494.748149559133
AUS,WindOn,1,4,1997,2557.379834203453
AUS,WindOn,1,4,2002,13984.341061846666
AUS,WindOn,1,4,2008,5125.306451451703
AUS,WindOn,1,4,2009,569.0306716375958
AUS,WindOn,1,4,2012,3544.681905701645
AUS,WindOn,1,5,1900,3162.2843631666287
AUS,WindOn,1,5,1982,1587.0466182442556
AUS,WindOn,1,5,1987,15974.517008325887
AUS,WindOn,1,5,1992,494.9596191355682
AUS,WindOn,1,5,1995,7660.886852520211
AUS,WindOn,1,5,1997,3041.049909931304
AUS,WindOn,1,5,2002,13337.43706722276
AUS,WindOn,1,5,2008,4999.847148660945
AUS,WindOn,1,5,2009,560.7343809645856
AUS,WindOn,1,5,2012,3664.7480078035064
AUS,WindOn,1,6,1900,3538.7467873531323
AUS,WindOn,1,6,1982,1129.0887378571304
AUS,WindOn,1,6,1987,15880.307851366852
AUS,WindOn,1,6,1992,505.63966987852723
AUS,WindOn,1,6,1995,8537.292693644877
AUS,WindOn,1,6,1997,3172.8588161996036
AUS,WindOn,1,6,2002,12369.316320930506
AUS,WindOn,1,6,2008,4860.882256402496
AUS,WindOn,1,6,2009,814.0625342921072
AUS,WindOn,1,6,2012,3944.572339470122
AUS,WindOn,1,7,1900,3839.9167267023345
AUS,WindOn,1,7,1982,912.433106888101
AUS,WindOn,1,7,1987,15633.224644962947
AUS,WindOn,1,7,1992,743.8385513028414
AUS,WindOn,1,7,1995,9636.70621622187
AUS,WindOn,1,7,1997,3700.7165454287697
AUS,WindOn,1,7,2002,11643.531025179529
AUS,WindOn,1,7,2008,4808.846678975377
AUS,WindOn,1,7,2009,1284.1500339865215
AUS,WindOn,1,7,2012,4359.059539042796
AUS,WindOn,1,8,1900,3783.4473630743596
AUS,WindOn,1,8,1982,572.3388351901347
AUS,WindOn,1,8,1987,15184.935449016204
AUS,WindOn,1,8,1992,1251.8314877949583
AUS,WindOn,1,8,1995,9266.644217940173
AUS,WindOn,1,8,1997,4949.648519632644
AUS,WindOn,1,8,2002,11068.055316839858
AUS,WindOn,1,8,2008,4626.38889461945
AUS,WindOn,1,8,2009,1765.5970990995515
AUS,WindOn,1,8,2012,4544.60224473372
AUS,WindOn,1,9,1900,2992.8762722827023
AUS,WindOn,1,9,1982,313.3537692455747
AUS,WindOn,1,9,1987,14999.498341035263
AUS,WindOn,1,9,1992,1967.346323920492
AUS,WindOn,1,9,1995,7289.845863704419
AUS,WindOn,1,9,1997,5846.495517465786
AUS,WindOn,1,9,2002,11041.811180093757
AUS,WindOn,1,9,2008,4320.52164537246
AUS,WindOn,1,9,2009,2057.4044179592356
AUS,WindOn,1,9,2012,4646.343285413455
AUS,WindOn,1,10,1900,2936.4069086547265
AUS,WindOn,1,10,1982,190.83595560619813
