method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,k_means,3012361418,15,6.89399e7,5.0608443,SqEuclidean,closemixed,473298.696874,319,insample,extreme4
cross_scenario,k_means,3763622817,15,8.59293e7,5.1630825,SqEuclidean,closemixed,910251.856931,554,insample,extreme4
cross_scenario,k_means,3796973136,15,8.71327e7,5.2580164,SqEuclidean,closemixed,940529.009919,484,insample,extreme4
cross_scenario,k_means,3815196410,15,7.1526e7,4.6089475,SqEuclidean,closemixed,542794.942232,362,insample,extreme4
cross_scenario,k_means,604489562,15,7.26773e7,5.4200877,SqEuclidean,closemixed,570606.958647,377,insample,extreme4
cross_scenario,k_means,1587347134,17,6.7835e7,9.2050016,SqEuclidean,closemixed,441606.881595,364,insample,extreme4
cross_scenario,k_means,186564236,17,6.88734e7,7.2720071,SqEuclidean,closemixed,471190.053508,341,insample,extreme4
cross_scenario,k_means,2166881926,17,7.12932e7,6.5584912,SqEuclidean,closemixed,536274.349173,354,insample,extreme4
cross_scenario,k_means,2186186592,17,7.15863e7,7.1369256,SqEuclidean,closemixed,541584.692954,349,insample,extreme4
cross_scenario,k_means,2238747886,17,6.004e7,7.8148842,SqEuclidean,closemixed,239023.696416,212,insample,extreme4
cross_scenario,k_means,224585247,17,7.62255e7,10.7451948,SqEuclidean,closemixed,655412.16601,414,insample,extreme4
cross_scenario,k_means,2339120676,17,8.48443e7,7.2184422,SqEuclidean,closemixed,883880.240838,554,insample,extreme4
cross_scenario,k_means,3093014142,17,6.77507e7,7.6615614,SqEuclidean,closemixed,433979.022139,364,insample,extreme4
cross_scenario,k_means,3258302586,17,5.81591e7,6.9664625,SqEuclidean,closemixed,182593.140329,149,insample,extreme4
cross_scenario,k_means,3629043986,17,6.94356e7,6.2090998,SqEuclidean,closemixed,482513.503168,307,insample,extreme4
cross_scenario,k_means,1088367163,19,7.66725e7,8.065698,SqEuclidean,closemixed,673737.859769,425,insample,extreme4
cross_scenario,k_means,1245540782,19,7.54831e7,8.4425495,SqEuclidean,closemixed,647828.609995,453,insample,extreme4
cross_scenario,k_means,2410109332,19,7.02535e7,8.7212323,SqEuclidean,closemixed,506185.20023,348,insample,extreme4
cross_scenario,k_means,2455416769,19,8.49775e7,12.3816318,SqEuclidean,closemixed,881531.49284,491,insample,extreme4
cross_scenario,k_means,2591120440,19,6.49789e7,8.4035156,SqEuclidean,closemixed,370183.951615,273,insample,extreme4
cross_scenario,k_means,2650271871,19,6.41547e7,8.5322891,SqEuclidean,closemixed,348605.719607,267,insample,extreme4
cross_scenario,k_means,2789252227,19,8.22909e7,14.8224855,SqEuclidean,closemixed,817346.484899,564,insample,extreme4
cross_scenario,k_means,3130995382,19,7.73913e7,15.0526221,SqEuclidean,closemixed,682827.043274,410,insample,extreme4
cross_scenario,k_means,3357853995,19,7.18567e7,7.8855409,SqEuclidean,closemixed,545789.074833,368,insample,extreme4
cross_scenario,k_means,824849990,19,6.69699e7,8.6964947,SqEuclidean,closemixed,415979.951161,295,insample,extreme4
cross_scenario,k_means,1244389436,21,6.15266e7,17.4569214,SqEuclidean,closemixed,269948.506196,191,insample,extreme4
cross_scenario,k_means,1393653782,21,6.46848e7,14.6761081,SqEuclidean,closemixed,348797.881137,222,insample,extreme4
cross_scenario,k_means,1761682951,21,7.25056e7,16.8442984,SqEuclidean,closemixed,569961.425848,406,insample,extreme4
cross_scenario,k_means,196162340,21,5.99522e7,14.9698213,SqEuclidean,closemixed,239210.007379,177,insample,extreme4
cross_scenario,k_means,1984034111,21,7.68594e7,19.5247523,SqEuclidean,closemixed,675984.702295,508,insample,extreme4
cross_scenario,k_means,2569047889,21,7.37244e7,16.7131763,SqEuclidean,closemixed,587354.189584,414,insample,extreme4
cross_scenario,k_means,3286463093,21,6.84766e7,15.8275426,SqEuclidean,closemixed,459311.899865,319,insample,extreme4
cross_scenario,k_means,4196464565,21,6.11469e7,16.2580153,SqEuclidean,closemixed,264747.917817,204,insample,extreme4
cross_scenario,k_means,744301781,21,7.13858e7,15.3318477,SqEuclidean,closemixed,525796.324476,335,insample,extreme4
cross_scenario,k_means,760014603,21,7.49006e7,14.3256624,SqEuclidean,closemixed,625205.45259,387,insample,extreme4
cross_scenario,k_means,2193967569,23,7.25636e7,15.4760978,SqEuclidean,closemixed,561399.144854,334,insample,extreme4
cross_scenario,k_means,2546464051,23,6.81542e7,15.7444669,SqEuclidean,closemixed,446189.811573,302,insample,extreme4
cross_scenario,k_means,2938742229,23,6.19323e7,16.5625279,SqEuclidean,closemixed,285644.24569,201,insample,extreme4
cross_scenario,k_means,313447314,23,7.58433e7,21.7112122,SqEuclidean,closemixed,643506.745903,457,insample,extreme4
cross_scenario,k_means,3164855826,23,8.81204e7,22.629894,SqEuclidean,closemixed,955338.622616,563,insample,extreme4
cross_scenario,k_means,3173192974,23,6.96125e7,11.0796954,SqEuclidean,closemixed,482788.938407,332,insample,extreme4
cross_scenario,k_means,3527549645,23,5.96239e7,17.1261135,SqEuclidean,closemixed,217886.192219,191,insample,extreme4
cross_scenario,k_means,3913193451,23,6.47595e7,17.6249738,SqEuclidean,closemixed,358214.726215,268,insample,extreme4
cross_scenario,k_means,714332685,23,8.50221e7,18.0094126,SqEuclidean,closemixed,885059.776706,534,insample,extreme4
cross_scenario,k_means,890890131,23,7.48666e7,23.1491762,SqEuclidean,closemixed,622086.276828,418,insample,extreme4
cross_scenario,k_means,1134130444,25,5.80276e7,13.1986647,SqEuclidean,closemixed,186007.500843,161,insample,extreme4
cross_scenario,k_means,2658990538,25,6.65898e7,13.6810387,SqEuclidean,closemixed,407024.206515,286,insample,extreme4
cross_scenario,k_means,2726541456,25,6.50138e7,12.6942441,SqEuclidean,closemixed,368591.828201,265,insample,extreme4
cross_scenario,k_means,2894918851,25,6.4225e7,13.5477321,SqEuclidean,closemixed,340804.605207,237,insample,extreme4
cross_scenario,k_means,3351175237,25,6.31467e7,11.5489069,SqEuclidean,closemixed,316154.912924,219,insample,extreme4
cross_scenario,k_means,343301208,25,7.24669e7,12.0985845,SqEuclidean,closemixed,566183.803968,378,insample,extreme4
cross_scenario,k_means,4135971217,25,7.24972e7,14.8927167,SqEuclidean,closemixed,566823.505869,412,insample,extreme4
cross_scenario,k_means,4145110716,25,6.00658e7,12.3453287,SqEuclidean,closemixed,235868.269098,184,insample,extreme4
cross_scenario,k_means,448376330,25,7.65227e7,13.661448,SqEuclidean,closemixed,661403.173219,385,insample,extreme4
cross_scenario,k_means,47449323,25,5.9405e7,13.5926882,SqEuclidean,closemixed,212846.730146,201,insample,extreme4
cross_scenario,k_means,1161276258,27,6.91384e7,13.9117045,SqEuclidean,closemixed,472869.294368,302,insample,extreme4
cross_scenario,k_means,1233541653,27,6.6351e7,13.1918844,SqEuclidean,closemixed,398284.309709,264,insample,extreme4
cross_scenario,k_means,1267936167,27,6.6124e7,16.7771924,SqEuclidean,closemixed,395022.328123,305,insample,extreme4
cross_scenario,k_means,1653248667,27,6.22623e7,17.6300492,SqEuclidean,closemixed,299211.154692,228,insample,extreme4
cross_scenario,k_means,2437521778,27,6.79582e7,23.3243592,SqEuclidean,closemixed,439770.529492,367,insample,extreme4
cross_scenario,k_means,2524306086,27,5.95205e7,13.3173393,SqEuclidean,closemixed,223737.680602,179,insample,extreme4
cross_scenario,k_means,2606414571,27,6.11613e7,14.887483,SqEuclidean,closemixed,259223.358048,203,insample,extreme4
cross_scenario,k_means,2821296471,27,6.28498e7,15.2295636,SqEuclidean,closemixed,304719.831659,184,insample,extreme4
cross_scenario,k_means,3155655383,27,5.84617e7,15.6810335,SqEuclidean,closemixed,194254.34002,155,insample,extreme4
cross_scenario,k_means,463779685,27,6.66315e7,22.1595497,SqEuclidean,closemixed,401235.693533,280,insample,extreme4
cross_scenario,k_means,1113698075,29,6.16482e7,14.5975989,SqEuclidean,closemixed,271496.881167,182,insample,extreme4
cross_scenario,k_means,1125327650,29,5.50574e7,18.3002479,SqEuclidean,closemixed,93434.604515,96,insample,extreme4
cross_scenario,k_means,1398119942,29,6.67419e7,18.0528221,SqEuclidean,closemixed,408209.596129,261,insample,extreme4
cross_scenario,k_means,1669407957,29,6.04511e7,19.8525555,SqEuclidean,closemixed,238384.281007,197,insample,extreme4
cross_scenario,k_means,1792506398,29,5.65547e7,18.4893312,SqEuclidean,closemixed,144409.992456,109,insample,extreme4
cross_scenario,k_means,2439649745,29,6.62091e7,23.9579164,SqEuclidean,closemixed,396027.133635,296,insample,extreme4
cross_scenario,k_means,2730667678,29,6.13831e7,15.6458203,SqEuclidean,closemixed,265877.762443,184,insample,extreme4
cross_scenario,k_means,2843080965,29,5.57088e7,16.483332,SqEuclidean,closemixed,118651.272043,96,insample,extreme4
cross_scenario,k_means,3434031776,29,7.05813e7,17.3113593,SqEuclidean,closemixed,511919.751506,330,insample,extreme4
cross_scenario,k_means,950202798,29,6.12726e7,14.4395188,SqEuclidean,closemixed,267856.101408,204,insample,extreme4
cross_scenario,k_means,1349996306,31,5.45931e7,19.2367754,SqEuclidean,closemixed,81232.457174,75,insample,extreme4
cross_scenario,k_means,1462714024,31,6.51837e7,17.3590104,SqEuclidean,closemixed,358703.886327,230,insample,extreme4
cross_scenario,k_means,1579127763,31,6.16958e7,16.1269589,SqEuclidean,closemixed,271604.49493,168,insample,extreme4
cross_scenario,k_means,1648351254,31,6.10733e7,21.425519,SqEuclidean,closemixed,259424.314997,196,insample,extreme4
cross_scenario,k_means,2030289235,31,5.98015e7,20.0078402,SqEuclidean,closemixed,224936.543874,184,insample,extreme4
cross_scenario,k_means,2462588561,31,6.24627e7,16.8471296,SqEuclidean,closemixed,288098.704589,204,insample,extreme4
cross_scenario,k_means,2929172095,31,6.41558e7,18.7184495,SqEuclidean,closemixed,335733.196182,248,insample,extreme4
cross_scenario,k_means,2944528308,31,5.57728e7,19.8658475,SqEuclidean,closemixed,116328.174794,102,insample,extreme4
cross_scenario,k_means,295145311,31,8.2827e7,26.1225898,SqEuclidean,closemixed,821436.485339,518,insample,extreme4
cross_scenario,k_means,3899371692,31,6.75118e7,22.4287275,SqEuclidean,closemixed,430009.926203,298,insample,extreme4
cross_scenario,k_means,1038419084,33,5.94242e7,19.8544618,SqEuclidean,closemixed,215730.941332,180,insample,extreme4
cross_scenario,k_means,1109759726,33,5.43103e7,18.1513944,SqEuclidean,closemixed,73929.562378,64,insample,extreme4
cross_scenario,k_means,1963882461,33,7.88664e7,25.4791748,SqEuclidean,closemixed,703290.005697,441,insample,extreme4
cross_scenario,k_means,1989163906,33,5.98189e7,18.8428593,SqEuclidean,closemixed,228173.379389,172,insample,extreme4
cross_scenario,k_means,2479233904,33,6.0884e7,20.2313654,SqEuclidean,closemixed,254011.121623,190,insample,extreme4
cross_scenario,k_means,2497612078,33,5.58585e7,18.857481,SqEuclidean,closemixed,118008.572947,90,insample,extreme4
cross_scenario,k_means,3214090957,33,6.73966e7,17.5825227,SqEuclidean,closemixed,428339.589533,268,insample,extreme4
cross_scenario,k_means,3465092140,33,5.69865e7,22.6493069,SqEuclidean,closemixed,152198.120965,119,insample,extreme4
cross_scenario,k_means,4061834237,33,6.76079e7,22.7577544,SqEuclidean,closemixed,425946.600978,313,insample,extreme4
cross_scenario,k_means,52313467,33,6.21616e7,31.9112095,SqEuclidean,closemixed,296361.072269,237,insample,extreme4
cross_scenario,k_means,1208640119,35,5.80208e7,25.0328076,SqEuclidean,closemixed,180177.962802,136,insample,extreme4
cross_scenario,k_means,1428058240,35,6.00549e7,20.3167331,SqEuclidean,closemixed,235580.892108,174,insample,extreme4
cross_scenario,k_means,15941194,35,6.50465e7,24.8896715,SqEuclidean,closemixed,358120.010685,256,insample,extreme4
cross_scenario,k_means,2213813141,35,6.52082e7,24.1751696,SqEuclidean,closemixed,358638.968503,264,insample,extreme4
cross_scenario,k_means,2291375163,35,5.87919e7,19.8328868,SqEuclidean,closemixed,200059.85776,157,insample,extreme4
cross_scenario,k_means,236500538,35,5.47231e7,19.78141,SqEuclidean,closemixed,88759.7805,82,insample,extreme4
cross_scenario,k_means,252145784,35,5.7831e7,18.2400271,SqEuclidean,closemixed,175912.201718,142,insample,extreme4
cross_scenario,k_means,2544196106,35,6.68534e7,20.1611682,SqEuclidean,closemixed,401462.78896,258,insample,extreme4
cross_scenario,k_means,2745802022,35,5.91775e7,22.8300578,SqEuclidean,closemixed,207994.930046,155,insample,extreme4
cross_scenario,k_means,3596893902,35,5.59984e7,22.7463634,SqEuclidean,closemixed,127142.770299,107,insample,extreme4
cross_scenario,k_means,1380354363,37,5.77747e7,19.5022334,SqEuclidean,closemixed,175361.314218,137,insample,extreme4
cross_scenario,k_means,3048518942,37,7.25521e7,34.0072671,SqEuclidean,closemixed,555694.564709,345,insample,extreme4
cross_scenario,k_means,3182806193,37,6.04889e7,29.7447471,SqEuclidean,closemixed,241922.294238,189,insample,extreme4
cross_scenario,k_means,3244629827,37,5.79447e7,41.70324,SqEuclidean,closemixed,181983.486418,150,insample,extreme4
cross_scenario,k_means,3452769998,37,5.81062e7,25.3967534,SqEuclidean,closemixed,185785.682658,130,insample,extreme4
cross_scenario,k_means,4262333788,37,6.16097e7,27.4474897,SqEuclidean,closemixed,267897.430178,215,insample,extreme4
cross_scenario,k_means,45994245,37,5.4098e7,20.1254228,SqEuclidean,closemixed,68864.034467,71,insample,extreme4
cross_scenario,k_means,67569244,37,6.50813e7,27.3268345,SqEuclidean,closemixed,372884.539775,274,insample,extreme4
cross_scenario,k_means,814300562,37,5.75151e7,20.7453099,SqEuclidean,closemixed,162652.272538,130,insample,extreme4
cross_scenario,k_means,870981686,37,5.48824e7,21.0467316,SqEuclidean,closemixed,91178.613621,88,insample,extreme4
cross_scenario,k_means,1129760376,39,5.87796e7,33.4438696,SqEuclidean,closemixed,202381.824146,164,insample,extreme4
cross_scenario,k_means,148104383,39,5.94237e7,23.8214237,SqEuclidean,closemixed,209627.001564,164,insample,extreme4
cross_scenario,k_means,1655289285,39,5.75866e7,32.4995467,SqEuclidean,closemixed,168438.598382,124,insample,extreme4
cross_scenario,k_means,1845695973,39,5.77976e7,35.7432455,SqEuclidean,closemixed,169073.042174,127,insample,extreme4
cross_scenario,k_means,2121257682,39,6.61734e7,40.3094839,SqEuclidean,closemixed,393070.760331,291,insample,extreme4
cross_scenario,k_means,2943233938,39,6.12775e7,28.9471374,SqEuclidean,closemixed,260214.688047,186,insample,extreme4
cross_scenario,k_means,3030918353,39,5.93868e7,29.2883569,SqEuclidean,closemixed,211615.549729,181,insample,extreme4
cross_scenario,k_means,3096268031,39,5.96113e7,23.4063864,SqEuclidean,closemixed,221044.761866,146,insample,extreme4
cross_scenario,k_means,3338611973,39,6.73949e7,25.588186,SqEuclidean,closemixed,418390.474337,290,insample,extreme4
cross_scenario,k_means,662283236,39,7.65246e7,27.0462372,SqEuclidean,closemixed,653048.429457,374,insample,extreme4
cross_scenario,k_means,1005104349,41,6.41027e7,27.8447739,SqEuclidean,closemixed,332061.406729,220,insample,extreme4
cross_scenario,k_means,1534696584,41,5.79928e7,32.5221433,SqEuclidean,closemixed,176374.594265,140,insample,extreme4
cross_scenario,k_means,225016911,41,5.41824e7,22.5787389,SqEuclidean,closemixed,61917.792537,76,insample,extreme4
cross_scenario,k_means,2317592996,41,5.88663e7,24.7154725,SqEuclidean,closemixed,195251.813961,139,insample,extreme4
cross_scenario,k_means,2716090479,41,5.56786e7,31.2861767,SqEuclidean,closemixed,115192.521832,77,insample,extreme4
cross_scenario,k_means,3258958499,41,7.16359e7,27.4024017,SqEuclidean,closemixed,520681.985487,410,insample,extreme4
cross_scenario,k_means,329433595,41,5.88922e7,28.9660955,SqEuclidean,closemixed,201393.010061,149,insample,extreme4
cross_scenario,k_means,3444774395,41,5.89905e7,37.0803523,SqEuclidean,closemixed,201890.976968,170,insample,extreme4
cross_scenario,k_means,438234340,41,5.90764e7,23.4097974,SqEuclidean,closemixed,210475.332866,159,insample,extreme4
cross_scenario,k_means,953901905,41,5.65109e7,29.6821003,SqEuclidean,closemixed,134904.701236,106,insample,extreme4
cross_scenario,k_means,1660595499,5,9.92513e7,1.3343161,SqEuclidean,closemixed,1.258361212187e6,669,insample,extreme4
cross_scenario,k_means,1714105051,5,1.0233e8,1.6020287,SqEuclidean,closemixed,1.337337731627e6,706,insample,extreme4
cross_scenario,k_means,2169593505,5,1.00215e8,1.6629192,SqEuclidean,closemixed,1.282944338217e6,689,insample,extreme4
cross_scenario,k_means,2538991366,5,8.68033e7,1.3936744,SqEuclidean,closemixed,936942.05944,542,insample,extreme4
cross_scenario,k_means,2909674750,5,9.96634e7,1.7976714,SqEuclidean,closemixed,1.268931970812e6,662,insample,extreme4
cross_scenario,k_means,3018546641,5,9.34879e7,2.9778951,SqEuclidean,closemixed,1.109918129752e6,636,insample,extreme4
cross_scenario,k_means,3634057553,5,1.011e8,1.6712595,SqEuclidean,closemixed,1.305664393445e6,659,insample,extreme4
cross_scenario,k_means,4139823947,5,9.72543e7,1.3270082,SqEuclidean,closemixed,1.205378972357e6,610,insample,extreme4
cross_scenario,k_means,4197766176,5,9.38462e7,2.6020306,SqEuclidean,closemixed,1.119899419288e6,653,insample,extreme4
cross_scenario,k_means,5947179,5,9.57559e7,1.187385,SqEuclidean,closemixed,1.166368421136e6,621,insample,extreme4
cross_scenario,k_means,1006581332,7,1.01834e8,2.426158,SqEuclidean,closemixed,1.325175987527e6,725,insample,extreme4
cross_scenario,k_means,1176932870,7,8.45817e7,1.8717663,SqEuclidean,closemixed,880019.704922,500,insample,extreme4
cross_scenario,k_means,1821427372,7,9.10027e7,1.9703419,SqEuclidean,closemixed,1.046783257392e6,626,insample,extreme4
cross_scenario,k_means,2689963385,7,9.74307e7,2.2591028,SqEuclidean,closemixed,1.208161527608e6,664,insample,extreme4
cross_scenario,k_means,2751971336,7,1.00052e8,2.6331632,SqEuclidean,closemixed,1.273568850348e6,675,insample,extreme4
cross_scenario,k_means,3385142830,7,1.00409e8,2.2208237,SqEuclidean,closemixed,1.288663134001e6,703,insample,extreme4
cross_scenario,k_means,3409620994,7,1.0289e8,2.1369347,SqEuclidean,closemixed,1.352052506238e6,731,insample,extreme4
cross_scenario,k_means,447101461,7,1.01174e8,2.2831495,SqEuclidean,closemixed,1.307059155198e6,725,insample,extreme4
cross_scenario,k_means,468006976,7,7.91735e7,2.1053225,SqEuclidean,closemixed,739583.601782,430,insample,extreme4
cross_scenario,k_means,880982686,7,8.13331e7,2.6212526,SqEuclidean,closemixed,790657.489987,474,insample,extreme4
cross_scenario,k_means,1130292821,9,6.60283e7,2.8326457,SqEuclidean,closemixed,394514.283383,278,insample,extreme4
cross_scenario,k_means,1392296365,9,9.02499e7,3.0597654,SqEuclidean,closemixed,1.019901956356e6,590,insample,extreme4
cross_scenario,k_means,2814468992,9,9.83704e7,3.5419013,SqEuclidean,closemixed,1.234198839385e6,689,insample,extreme4
cross_scenario,k_means,3044209910,9,7.27226e7,2.6330451,SqEuclidean,closemixed,572584.06018,396,insample,extreme4
cross_scenario,k_means,3261319673,9,7.34393e7,3.3142916,SqEuclidean,closemixed,592075.675645,383,insample,extreme4
cross_scenario,k_means,3543870990,9,9.21007e7,3.1357643,SqEuclidean,closemixed,1.074530358418e6,609,insample,extreme4
cross_scenario,k_means,3602499071,9,7.8311e7,3.0076751,SqEuclidean,closemixed,715084.691107,443,insample,extreme4
cross_scenario,k_means,3926221275,9,1.00572e8,3.5315194,SqEuclidean,closemixed,1.284812825873e6,677,insample,extreme4
cross_scenario,k_means,42413356,9,6.80025e7,2.9947805,SqEuclidean,closemixed,450447.841655,297,insample,extreme4
cross_scenario,k_means,697383862,9,9.84142e7,3.1200881,SqEuclidean,closemixed,1.236373402725e6,642,insample,extreme4
cross_scenario,convex_hull,0,11,7.98025e7,10.2836293,CosineDist,closemixed,748054.103931,492,outsample,extreme4
cross_scenario,convex_hull,0,13,6.10724e7,5.3513801,CosineDist,closemixed,264247.710989,181,outsample,extreme4
cross_scenario,convex_hull,0,15,6.09701e7,5.5347751,CosineDist,closemixed,261014.456776,174,outsample,extreme4
cross_scenario,convex_hull,0,17,6.07403e7,5.275153,CosineDist,closemixed,255754.924101,187,outsample,extreme4
cross_scenario,convex_hull,0,19,6.0676e7,5.6839061,CosineDist,closemixed,254332.738623,186,outsample,extreme4
cross_scenario,convex_hull,0,21,5.88944e7,5.756575,CosineDist,closemixed,204137.132942,163,outsample,extreme4
cross_scenario,convex_hull,0,23,5.89633e7,5.5498846,CosineDist,closemixed,206148.29048,169,outsample,extreme4
cross_scenario,convex_hull,0,25,5.75184e7,6.1534811,CosineDist,closemixed,166197.242143,96,outsample,extreme4
cross_scenario,convex_hull,0,27,5.74958e7,5.9794942,CosineDist,closemixed,164944.445052,107,outsample,extreme4
cross_scenario,convex_hull,0,29,5.76782e7,6.4048172,CosineDist,closemixed,169757.324083,107,outsample,extreme4
cross_scenario,convex_hull,0,31,5.77333e7,5.3340938,CosineDist,closemixed,171046.8008,111,outsample,extreme4
cross_scenario,convex_hull,0,33,5.82478e7,5.5838928,CosineDist,closemixed,184651.02283,137,outsample,extreme4
cross_scenario,convex_hull,0,35,5.83064e7,5.5323233,CosineDist,closemixed,186154.576262,140,outsample,extreme4
cross_scenario,convex_hull,0,37,5.83717e7,5.5164225,CosineDist,closemixed,187897.222738,137,outsample,extreme4
cross_scenario,convex_hull,0,39,5.69554e7,5.408127,CosineDist,closemixed,143734.533702,122,outsample,extreme4
cross_scenario,convex_hull,0,41,5.6945e7,5.432232,CosineDist,closemixed,143442.827024,120,outsample,extreme4
cross_scenario,convex_hull,0,5,9.89024e7,5.4178503,CosineDist,closemixed,1.258452631431e6,645,outsample,extreme4
cross_scenario,convex_hull,0,7,8.07041e7,5.4594333,CosineDist,closemixed,765640.467604,475,outsample,extreme4
cross_scenario,convex_hull,0,9,8.14028e7,5.1273168,CosineDist,closemixed,786755.095981,486,outsample,extreme4
cross_scenario,convex_hull,0,11,1.05327e8,5.1310905,SqEuclidean,closemixed,1.382943217722e6,659,outsample,extreme4
cross_scenario,convex_hull,0,13,1.19123e8,5.658618,SqEuclidean,closemixed,1.743370245822e6,653,outsample,extreme4
cross_scenario,convex_hull,0,15,1.17644e8,5.5012577,SqEuclidean,closemixed,1.713258686143e6,606,outsample,extreme4
cross_scenario,convex_hull,0,17,9.33069e7,5.2123595,SqEuclidean,closemixed,1.092754963785e6,471,outsample,extreme4
cross_scenario,convex_hull,0,19,9.19716e7,5.4777571,SqEuclidean,closemixed,1.054562338074e6,474,outsample,extreme4
cross_scenario,convex_hull,0,21,9.37027e7,4.9685927,SqEuclidean,closemixed,1.098640211796e6,482,outsample,extreme4
cross_scenario,convex_hull,0,23,9.28444e7,5.1886763,SqEuclidean,closemixed,1.076353462179e6,476,outsample,extreme4
cross_scenario,convex_hull,0,25,9.21527e7,5.4219444,SqEuclidean,closemixed,1.03155037432e6,450,outsample,extreme4
cross_scenario,convex_hull,0,27,9.17799e7,4.8622778,SqEuclidean,closemixed,1.035146028313e6,440,outsample,extreme4
cross_scenario,convex_hull,0,29,9.10876e7,5.1075393,SqEuclidean,closemixed,1.017469268111e6,435,outsample,extreme4
cross_scenario,convex_hull,0,31,7.82091e7,5.5718612,SqEuclidean,closemixed,685587.972601,444,outsample,extreme4
cross_scenario,convex_hull,0,33,7.82574e7,5.1193655,SqEuclidean,closemixed,686599.564827,404,outsample,extreme4
cross_scenario,convex_hull,0,35,5.48052e7,5.3143247,SqEuclidean,closemixed,67095.871893,60,outsample,extreme4
cross_scenario,convex_hull,0,37,5.51163e7,5.2080607,SqEuclidean,closemixed,75049.093106,89,outsample,extreme4
cross_scenario,convex_hull,0,39,5.50181e7,5.0916089,SqEuclidean,closemixed,73841.807344,71,outsample,extreme4
cross_scenario,convex_hull,0,41,5.47935e7,5.0531481,SqEuclidean,closemixed,68877.602206,58,outsample,extreme4
cross_scenario,convex_hull,0,5,1.03909e8,5.2451627,SqEuclidean,closemixed,1.357563914946e6,607,outsample,extreme4
cross_scenario,convex_hull,0,7,1.08363e8,5.4313318,SqEuclidean,closemixed,1.456738025923e6,640,outsample,extreme4
cross_scenario,convex_hull,0,9,1.08879e8,5.2301927,SqEuclidean,closemixed,1.473824733836e6,692,outsample,extreme4
cross_scenario,k_medoids,1355586937,11,7.36129e7,5.462767,CosineDist,closemixed,589936.643379,401,outsample,extreme4
cross_scenario,k_medoids,1768760743,11,7.34142e7,5.3828333,CosineDist,closemixed,588549.715865,423,outsample,extreme4
cross_scenario,k_medoids,2652796558,11,7.62682e7,5.425278,CosineDist,closemixed,663007.398143,442,outsample,extreme4
cross_scenario,k_medoids,3000698040,11,8.88792e7,5.5261418,CosineDist,closemixed,982111.388472,651,outsample,extreme4
cross_scenario,k_medoids,3160233726,11,6.19686e7,5.2211473,CosineDist,closemixed,275790.022511,203,outsample,extreme4
cross_scenario,k_medoids,3479820580,11,7.23193e7,5.4177804,CosineDist,closemixed,557562.067143,388,outsample,extreme4
cross_scenario,k_medoids,3649546841,11,6.13218e7,5.8721195,CosineDist,closemixed,268638.678912,235,outsample,extreme4
cross_scenario,k_medoids,4031091536,11,8.54027e7,5.6897814,CosineDist,closemixed,898797.811399,556,outsample,extreme4
cross_scenario,k_medoids,675182737,11,8.91648e7,6.0220641,CosineDist,closemixed,996971.265568,623,outsample,extreme4
cross_scenario,k_medoids,722170199,11,6.2138e7,5.8435644,CosineDist,closemixed,291855.84019,223,outsample,extreme4
cross_scenario,k_medoids,1020330993,13,6.37995e7,6.2317198,CosineDist,closemixed,337813.186849,225,outsample,extreme4
cross_scenario,k_medoids,1241334511,13,6.2603e7,5.9154411,CosineDist,closemixed,303349.116642,221,outsample,extreme4
cross_scenario,k_medoids,1561739573,13,5.67525e7,5.9131999,CosineDist,closemixed,136706.866598,100,outsample,extreme4
cross_scenario,k_medoids,2082789969,13,7.26948e7,5.4927985,CosineDist,closemixed,572526.738687,390,outsample,extreme4
cross_scenario,k_medoids,2422820678,13,7.65054e7,5.6610697,CosineDist,closemixed,672008.74098,487,outsample,extreme4
cross_scenario,k_medoids,373102896,13,6.3875e7,5.9229914,CosineDist,closemixed,338619.81049,247,outsample,extreme4
cross_scenario,k_medoids,3777256655,13,6.7042e7,5.9220301,CosineDist,closemixed,424078.440452,301,outsample,extreme4
cross_scenario,k_medoids,4101453586,13,6.68794e7,6.2264932,CosineDist,closemixed,406071.332827,284,outsample,extreme4
cross_scenario,k_medoids,419645993,13,7.31891e7,5.5299377,CosineDist,closemixed,578464.6636,414,outsample,extreme4
cross_scenario,k_medoids,772616242,13,6.25151e7,5.7663832,CosineDist,closemixed,304934.374926,215,outsample,extreme4
cross_scenario,k_medoids,1536731824,15,7.8647e7,5.7654788,CosineDist,closemixed,722807.952059,550,outsample,extreme4
cross_scenario,k_medoids,1944031661,15,8.55258e7,5.6654518,CosineDist,closemixed,887594.371407,609,outsample,extreme4
cross_scenario,k_medoids,195370354,15,6.8643e7,5.3376107,CosineDist,closemixed,462336.225055,344,outsample,extreme4
cross_scenario,k_medoids,2392820273,15,6.7141e7,5.9358122,CosineDist,closemixed,428189.491367,311,outsample,extreme4
cross_scenario,k_medoids,2931326369,15,8.65419e7,5.7536636,CosineDist,closemixed,923461.611126,605,outsample,extreme4
cross_scenario,k_medoids,3012361418,15,6.53303e7,5.8570496,CosineDist,closemixed,379648.216109,264,outsample,extreme4
cross_scenario,k_medoids,3763622817,15,7.60351e7,6.0246246,CosineDist,closemixed,655716.063318,428,outsample,extreme4
cross_scenario,k_medoids,3796973136,15,5.7718e7,6.294165,CosineDist,closemixed,162601.088796,109,outsample,extreme4
cross_scenario,k_medoids,3815196410,15,7.98188e7,6.0220628,CosineDist,closemixed,747989.935648,467,outsample,extreme4
