method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct
cross_scenario,k_means,2175589206,3,1.54419e8,0.6210489,SqEuclidean,close,2.675540187271e6,1392
cross_scenario,k_means,2331872192,3,1.53789e8,0.5624017,SqEuclidean,close,2.659422502407e6,1370
cross_scenario,k_means,2859914000,3,1.54509e8,0.6139132,SqEuclidean,close,2.6778441222599996e6,1352
cross_scenario,k_means,3409952330,3,1.54509e8,0.6460008,SqEuclidean,close,2.6778441222599996e6,1352
cross_scenario,k_means,488813374,3,1.54509e8,0.5923508,SqEuclidean,close,2.6778441222599996e6,1352
cross_scenario,k_means,1349996306,31,5.25656e7,12.1719349,SqEuclidean,close,9767.20679,18
cross_scenario,k_means,1462714024,31,5.87653e7,13.8699522,SqEuclidean,close,183970.37752899993,135
cross_scenario,k_means,1579127763,31,5.33402e7,12.4088579,SqEuclidean,close,36968.583546,43
cross_scenario,k_means,1648351254,31,5.55462e7,12.8671714,SqEuclidean,close,100831.66916600002,94
cross_scenario,k_means,2030289235,31,5.5919e7,14.4376887,SqEuclidean,close,106905.93346300001,88
cross_scenario,k_means,2462588561,31,5.53033e7,14.7139144,SqEuclidean,close,92000.27038899998,88
cross_scenario,k_means,2929172095,31,5.3671e7,12.6430479,SqEuclidean,close,45706.442884000004,51
cross_scenario,k_means,2944528308,31,5.25462e7,12.8554659,SqEuclidean,close,8835.224285999999,17
cross_scenario,k_means,295145311,31,5.32868e7,12.9106143,SqEuclidean,close,35699.40793,44
cross_scenario,k_means,3899371692,31,5.25485e7,11.8285178,SqEuclidean,close,8697.727249,15
cross_scenario,k_means,1038419084,33,5.35492e7,18.1841822,SqEuclidean,close,47307.793769,64
cross_scenario,k_means,1109759726,33,5.43795e7,14.7425629,SqEuclidean,close,65784.934934,68
cross_scenario,k_means,1963882461,33,5.25834e7,13.19349,SqEuclidean,close,11776.641053,21
cross_scenario,k_means,1989163906,33,5.37019e7,13.6092536,SqEuclidean,close,46870.242518,51
cross_scenario,k_means,2479233904,33,5.39521e7,14.383316,SqEuclidean,close,54636.560189,64
cross_scenario,k_means,2497612078,33,5.43587e7,14.4923201,SqEuclidean,close,70757.801824,82
cross_scenario,k_means,3214090957,33,5.34276e7,16.0593568,SqEuclidean,close,39286.21528699999,48
cross_scenario,k_means,3465092140,33,5.54628e7,13.0076234,SqEuclidean,close,95889.58071,81
cross_scenario,k_means,4061834237,33,5.40903e7,16.2953653,SqEuclidean,close,58115.15413899999,64
cross_scenario,k_means,52313467,33,5.37773e7,14.6385479,SqEuclidean,close,48405.89717499999,49
cross_scenario,k_means,1208640119,35,5.52557e7,14.3054758,SqEuclidean,close,90284.79161500001,85
cross_scenario,k_means,1428058240,35,5.52658e7,15.2915113,SqEuclidean,close,91270.845373,86
cross_scenario,k_means,15941194,35,5.38151e7,16.1876972,SqEuclidean,close,49783.25822799999,56
cross_scenario,k_means,2213813141,35,5.36608e7,14.5418254,SqEuclidean,close,45178.005493000004,50
cross_scenario,k_means,2291375163,35,5.34051e7,18.417635,SqEuclidean,close,38873.524208999996,48
cross_scenario,k_means,236500538,35,5.36833e7,15.9894585,SqEuclidean,close,47435.754268000004,51
cross_scenario,k_means,252145784,35,5.32312e7,14.5487257,SqEuclidean,close,32094.482054000004,40
cross_scenario,k_means,2544196106,35,5.34024e7,17.6292652,SqEuclidean,close,38825.169624,39
cross_scenario,k_means,2745802022,35,5.32703e7,16.9257749,SqEuclidean,close,35517.23977099999,41
cross_scenario,k_means,3596893902,35,5.34815e7,15.3874605,SqEuclidean,close,43628.298116,46
cross_scenario,k_means,1380354363,37,5.33922e7,19.0614361,SqEuclidean,close,37499.195986,43
cross_scenario,k_means,3048518942,37,5.57222e7,22.2451719,SqEuclidean,close,103496.46448899999,94
cross_scenario,k_means,3182806193,37,5.56935e7,16.4961913,SqEuclidean,close,101370.11525300001,88
cross_scenario,k_means,3244629827,37,5.25618e7,15.884246,SqEuclidean,close,9948.075399000001,18
cross_scenario,k_means,3452769998,37,5.26903e7,14.0190413,SqEuclidean,close,17183.77519,28
cross_scenario,k_means,4262333788,37,5.25701e7,14.8334079,SqEuclidean,close,10145.93864,18
cross_scenario,k_means,45994245,37,5.25904e7,17.2777567,SqEuclidean,close,11394.460380999999,21
cross_scenario,k_means,67569244,37,5.27338e7,15.9359397,SqEuclidean,close,16780.082082999998,22
cross_scenario,k_means,814300562,37,5.33845e7,21.1942216,SqEuclidean,close,36571.989708999994,43
cross_scenario,k_means,870981686,37,5.5259e7,17.2560374,SqEuclidean,close,91119.87399500002,83
cross_scenario,k_means,1129760376,39,5.3416e7,23.6751154,SqEuclidean,close,39156.198564,43
cross_scenario,k_means,148104383,39,5.26912e7,17.0373312,SqEuclidean,close,17088.619019,30
cross_scenario,k_means,1655289285,39,5.5778e7,21.5561459,SqEuclidean,close,103737.78459800001,85
cross_scenario,k_means,1845695973,39,5.27894e7,18.5955052,SqEuclidean,close,18056.508317000003,32
cross_scenario,k_means,2121257682,39,5.33535e7,17.7641189,SqEuclidean,close,36448.029977,44
cross_scenario,k_means,2943233938,39,5.39266e7,17.6490146,SqEuclidean,close,52353.491729999994,56
cross_scenario,k_means,3030918353,39,5.26478e7,16.8837581,SqEuclidean,close,13573.120454000002,24
cross_scenario,k_means,3096268031,39,5.32206e7,17.3416767,SqEuclidean,close,34112.359959,47
cross_scenario,k_means,3338611973,39,5.53825e7,17.5527469,SqEuclidean,close,93163.60698899999,85
cross_scenario,k_means,662283236,39,5.37083e7,18.3090686,SqEuclidean,close,46606.607377999986,45
cross_scenario,k_means,1005104349,41,5.52603e7,19.3348902,SqEuclidean,close,88687.79786,80
cross_scenario,k_means,1534696584,41,5.29011e7,18.6733887,SqEuclidean,close,23010.288018,32
cross_scenario,k_means,225016911,41,5.31727e7,19.9660644,SqEuclidean,close,31831.919253,36
cross_scenario,k_means,2317592996,41,5.28109e7,18.561648,SqEuclidean,close,21910.501369999998,31
cross_scenario,k_means,2716090479,41,5.25544e7,19.7329118,SqEuclidean,close,9727.789113000003,17
cross_scenario,k_means,3258958499,41,5.39207e7,20.0764971,SqEuclidean,close,52196.671185,59
cross_scenario,k_means,329433595,41,5.33983e7,20.5675298,SqEuclidean,close,38746.005942,45
cross_scenario,k_means,3444774395,41,5.54346e7,18.2624735,SqEuclidean,close,94208.479245,92
cross_scenario,k_means,438234340,41,5.31334e7,19.2007563,SqEuclidean,close,28975.372282999997,32
cross_scenario,k_means,953901905,41,5.53606e7,19.4344404,SqEuclidean,close,90443.63963200002,81
cross_scenario,k_means,1660595499,5,6.73406e7,1.1388343,SqEuclidean,close,417550.75581899995,297
cross_scenario,k_means,1714105051,5,1.55843e8,1.3077279,SqEuclidean,close,2.712569105397e6,1288
cross_scenario,k_means,2169593505,5,1.51898e8,1.3740867,SqEuclidean,close,2.603896423338e6,1273
cross_scenario,k_means,2538991366,5,1.53936e8,1.7823256,SqEuclidean,close,2.655813783853001e6,1308
cross_scenario,k_means,2909674750,5,8.76548e7,1.1388996,SqEuclidean,close,954651.5438679999,575
cross_scenario,k_means,3018546641,5,1.5378e8,1.3758917,SqEuclidean,close,2.652178489278e6,1302
cross_scenario,k_means,3634057553,5,1.55266e8,1.8402876,SqEuclidean,close,2.6902036602840004e6,1377
cross_scenario,k_means,4139823947,5,1.56773e8,1.3584898,SqEuclidean,close,2.736439390013e6,1349
cross_scenario,k_means,4197766176,5,8.7883e7,1.1199351,SqEuclidean,close,960369.2543930002,572
cross_scenario,k_means,5947179,5,8.19979e7,1.1486244,SqEuclidean,close,808094.8809470002,492
cross_scenario,k_means,1006581332,7,8.46369e7,1.7752478,SqEuclidean,close,867659.539107,488
cross_scenario,k_means,1176932870,7,8.42618e7,1.9584021,SqEuclidean,close,857014.930081,505
cross_scenario,k_means,1821427372,7,8.5184e7,1.78175,SqEuclidean,close,881779.070184,502
cross_scenario,k_means,2689963385,7,6.51739e7,1.9802659,SqEuclidean,close,363447.8641140001,271
cross_scenario,k_means,2751971336,7,8.45008e7,1.9647622,SqEuclidean,close,864262.1943290001,507
cross_scenario,k_means,3385142830,7,5.59871e7,1.7801531,SqEuclidean,close,117071.68961099998,120
cross_scenario,k_means,3409620994,7,8.44254e7,1.8436736,SqEuclidean,close,858043.7359929999,497
cross_scenario,k_means,447101461,7,8.72582e7,1.7950178,SqEuclidean,close,944443.6420520002,578
cross_scenario,k_means,468006976,7,1.56285e8,2.5659253,SqEuclidean,close,2.706141616997e6,1318
cross_scenario,k_means,880982686,7,1.54001e8,2.2521065,SqEuclidean,close,2.6556375713279992e6,1272
cross_scenario,k_means,1130292821,9,8.50999e7,2.376645,SqEuclidean,close,878034.0116320001,506
cross_scenario,k_means,1392296365,9,8.45503e7,2.8761254,SqEuclidean,close,858886.1132579999,495
cross_scenario,k_means,2814468992,9,6.31307e7,2.2906628,SqEuclidean,close,302159.725926,215
cross_scenario,k_means,3044209910,9,5.94998e7,2.5625692,SqEuclidean,close,212328.53869400002,183
cross_scenario,k_means,3261319673,9,8.34456e7,2.5155117,SqEuclidean,close,829179.3315099998,469
cross_scenario,k_means,3543870990,9,1.55446e8,3.4836584,SqEuclidean,close,2.684743979339e6,1280
cross_scenario,k_means,3602499071,9,6.77389e7,2.5600825,SqEuclidean,close,423312.713186,283
cross_scenario,k_means,3926221275,9,8.46671e7,2.8489845,SqEuclidean,close,864457.844798,505
cross_scenario,k_means,42413356,9,5.57509e7,2.5004332,SqEuclidean,close,110862.348733,111
cross_scenario,k_means,697383862,9,1.51972e8,3.4353721,SqEuclidean,close,2.602677122851e6,1207
stochastic,stochastic,0,0,5.26577e7,70.1774135,N/A,closemixed,12144.796523,14
cross_scenario,convex_hull,0,11,6.01534e7,4.1583929,CosineDist,closemixed,241808.72089300002,189
cross_scenario,convex_hull,0,13,6.07663e7,4.2598963,CosineDist,closemixed,256947.50742200002,211
cross_scenario,convex_hull,0,15,6.00963e7,7.2907224,CosineDist,closemixed,239949.74807800003,190
cross_scenario,convex_hull,0,17,6.00639e7,8.1809993,CosineDist,closemixed,239148.60868499998,185
cross_scenario,convex_hull,0,19,5.98925e7,10.5846949,CosineDist,closemixed,234771.560483,196
cross_scenario,convex_hull,0,21,5.84465e7,10.8903359,CosineDist,closemixed,194386.16437099993,160
cross_scenario,convex_hull,0,23,5.64331e7,11.8063557,CosineDist,closemixed,138740.654418,99
cross_scenario,convex_hull,0,25,5.64752e7,12.7558524,CosineDist,closemixed,140398.32576500005,108
cross_scenario,convex_hull,0,27,5.65807e7,15.7357762,CosineDist,closemixed,142862.32633700003,107
cross_scenario,convex_hull,0,29,5.65646e7,16.2529277,CosineDist,closemixed,142346.81516700005,109
cross_scenario,convex_hull,0,3,1.16127e8,0.9597733,CosineDist,closemixed,1.702396041214e6,829
cross_scenario,convex_hull,0,31,5.67128e7,18.5461946,CosineDist,closemixed,147289.316664,111
cross_scenario,convex_hull,0,33,5.69358e7,24.1271415,CosineDist,closemixed,152310.833166,114
cross_scenario,convex_hull,0,35,5.6909e7,24.4000527,CosineDist,closemixed,151631.849357,117
cross_scenario,convex_hull,0,37,5.69698e7,27.9514832,CosineDist,closemixed,153308.86572899998,117
cross_scenario,convex_hull,0,39,5.63671e7,29.9174517,CosineDist,closemixed,129972.710759,93
cross_scenario,convex_hull,0,41,5.53027e7,33.3082772,CosineDist,closemixed,103171.66952899999,71
cross_scenario,convex_hull,0,5,1.02916e8,1.4537259,CosineDist,closemixed,1.364274839033e6,708
cross_scenario,convex_hull,0,7,8.40511e7,2.2317576,CosineDist,closemixed,852442.132327,473
cross_scenario,convex_hull,0,9,8.54315e7,2.8286208,CosineDist,closemixed,894959.431662,521
cross_scenario,convex_hull,0,11,1.13119e8,3.4946686,SqEuclidean,closemixed,1.582685222285e6,580
cross_scenario,convex_hull,0,13,1.16105e8,4.0186723,SqEuclidean,closemixed,1.664676196676e6,621
cross_scenario,convex_hull,0,15,9.76166e7,7.0866022,SqEuclidean,closemixed,1.201425714926e6,450
cross_scenario,convex_hull,0,17,9.8139e7,8.3827965,SqEuclidean,closemixed,1.2149699598059996e6,427
cross_scenario,convex_hull,0,19,9.82782e7,11.1261003,SqEuclidean,closemixed,1.2164920296989998e6,455
cross_scenario,convex_hull,0,21,9.79129e7,14.7102531,SqEuclidean,closemixed,1.206729423384e6,470
cross_scenario,convex_hull,0,23,9.79295e7,12.9627032,SqEuclidean,closemixed,1.2068711558919998e6,468
cross_scenario,convex_hull,0,25,9.44541e7,14.3001281,SqEuclidean,closemixed,1.0912941643359999e6,442
cross_scenario,convex_hull,0,27,9.52211e7,15.3967598,SqEuclidean,closemixed,1.1241482935549999e6,405
cross_scenario,convex_hull,0,29,8.11244e7,17.3850681,SqEuclidean,closemixed,762399.3202970001,349
cross_scenario,convex_hull,0,3,1.15052e8,0.5439085,SqEuclidean,closemixed,1.640675338924e6,724
cross_scenario,convex_hull,0,31,8.1016e7,21.1369711,SqEuclidean,closemixed,759489.7515720002,375
cross_scenario,convex_hull,0,33,8.12402e7,21.4752697,SqEuclidean,closemixed,765215.1392489999,378
cross_scenario,convex_hull,0,35,5.44308e7,18.0222936,SqEuclidean,closemixed,56105.609510999995,73
cross_scenario,convex_hull,0,37,5.44519e7,19.2119818,SqEuclidean,closemixed,59050.55906,73
cross_scenario,convex_hull,0,39,5.42636e7,20.2867248,SqEuclidean,closemixed,56469.499627,67
cross_scenario,convex_hull,0,41,5.42928e7,18.3586376,SqEuclidean,closemixed,57234.940254,68
cross_scenario,convex_hull,0,5,1.05712e8,1.127702,SqEuclidean,closemixed,1.3874410366900002e6,625
cross_scenario,convex_hull,0,7,1.10228e8,2.0575366,SqEuclidean,closemixed,1.5085728756179998e6,606
cross_scenario,convex_hull,0,9,1.09851e8,2.5036825,SqEuclidean,closemixed,1.498631080166e6,581
cross_scenario,k_medoids,1355586937,11,7.54193e7,4.0258849,CosineDist,closemixed,636090.164156,403
cross_scenario,k_medoids,1768760743,11,7.12576e7,3.679432,CosineDist,closemixed,529039.844247,383
cross_scenario,k_medoids,2652796558,11,8.10252e7,3.7607822,CosineDist,closemixed,784307.6903819998,486
cross_scenario,k_medoids,3000698040,11,9.35789e7,5.0146971,CosineDist,closemixed,1.097194283916e6,688
cross_scenario,k_medoids,3160233726,11,6.15904e7,3.8126523,CosineDist,closemixed,281252.6930290001,222
cross_scenario,k_medoids,3479820580,11,7.47887e7,4.5481933,CosineDist,closemixed,622206.9957860002,447
cross_scenario,k_medoids,3649546841,11,6.03299e7,3.531933,CosineDist,closemixed,244474.254137,201
cross_scenario,k_medoids,4031091536,11,7.99188e7,3.99569,CosineDist,closemixed,759190.434872,443
cross_scenario,k_medoids,675182737,11,6.55669e7,3.7824494,CosineDist,closemixed,380890.13440000004,279
cross_scenario,k_medoids,722170199,11,6.32797e7,3.3245803,CosineDist,closemixed,322174.78196200007,235
cross_scenario,k_medoids,1020330993,13,6.26886e7,4.5279618,CosineDist,closemixed,310353.70266300003,234
cross_scenario,k_medoids,1241334511,13,6.3978e7,4.9937277,CosineDist,closemixed,336507.971779,238
cross_scenario,k_medoids,1561739573,13,5.75471e7,4.9018305,CosineDist,closemixed,164699.30565599998,153
cross_scenario,k_medoids,2082789969,13,7.66154e7,5.2048854,CosineDist,closemixed,673855.4524770001,451
cross_scenario,k_medoids,2422820678,13,6.58584e7,4.8254893,CosineDist,closemixed,393376.483602,273
cross_scenario,k_medoids,373102896,13,7.6022e7,6.1158904,CosineDist,closemixed,660158.0215840001,490
cross_scenario,k_medoids,3777256655,13,6.979e7,5.5614842,CosineDist,closemixed,494842.638583,437
cross_scenario,k_medoids,4101453586,13,6.86381e7,4.3982551,CosineDist,closemixed,452668.558452,278
cross_scenario,k_medoids,419645993,13,7.41329e7,5.0774892,CosineDist,closemixed,603286.785339,383
cross_scenario,k_medoids,772616242,13,6.23434e7,4.3579763,CosineDist,closemixed,301228.100188,236
cross_scenario,k_medoids,1536731824,15,7.90615e7,6.5931987,CosineDist,closemixed,725358.894421,468
cross_scenario,k_medoids,1944031661,15,9.2949e7,5.9431879,CosineDist,closemixed,1.0792466868059998e6,636
cross_scenario,k_medoids,195370354,15,6.75345e7,5.9354982,CosineDist,closemixed,435079.300852,329
cross_scenario,k_medoids,2392820273,15,6.7696e7,8.4432855,CosineDist,closemixed,443368.446423,339
cross_scenario,k_medoids,2931326369,15,9.42941e7,6.998489,CosineDist,closemixed,1.123433482124e6,663
cross_scenario,k_medoids,3012361418,15,6.4366e7,6.8443298,CosineDist,closemixed,356165.6332900001,264
cross_scenario,k_medoids,3763622817,15,7.78285e7,6.9216513,CosineDist,closemixed,702850.446019,472
cross_scenario,k_medoids,3796973136,15,5.49232e7,5.0241446,CosineDist,closemixed,92235.020444,89
cross_scenario,k_medoids,3815196410,15,5.9312e7,6.1708226,CosineDist,closemixed,213612.371909,134
cross_scenario,k_medoids,604489562,15,5.6643e7,5.0826201,CosineDist,closemixed,138976.775146,153
cross_scenario,k_medoids,1587347134,17,6.94845e7,9.7727648,CosineDist,closemixed,483646.2545419999,349
cross_scenario,k_medoids,186564236,17,7.08579e7,7.5161498,CosineDist,closemixed,501782.10444100003,332
cross_scenario,k_medoids,2166881926,17,5.57134e7,6.2864672,CosineDist,closemixed,118053.44975199999,98
cross_scenario,k_medoids,2186186592,17,8.34561e7,8.1333607,CosineDist,closemixed,837787.3735479999,584
cross_scenario,k_medoids,2238747886,17,5.87225e7,6.6716732,CosineDist,closemixed,200759.23177900008,160
cross_scenario,k_medoids,224585247,17,5.87216e7,5.9142491,CosineDist,closemixed,198775.958591,135
cross_scenario,k_medoids,2339120676,17,7.0411e7,7.6759255,CosineDist,closemixed,498917.3532199999,301
cross_scenario,k_medoids,3093014142,17,5.36055e7,6.295486,CosineDist,closemixed,47236.12155,51
cross_scenario,k_medoids,3258302586,17,5.85239e7,6.5690179,CosineDist,closemixed,198579.33628300004,169
cross_scenario,k_medoids,3629043986,17,6.03596e7,5.8628531,CosineDist,closemixed,242570.08021000001,176
cross_scenario,k_medoids,1088367163,19,5.77408e7,6.793935,CosineDist,closemixed,166056.39985599997,122
cross_scenario,k_medoids,1245540782,19,8.12462e7,11.5840352,CosineDist,closemixed,791498.672183,547
cross_scenario,k_medoids,2410109332,19,5.82516e7,9.0316083,CosineDist,closemixed,189404.68380600002,133
cross_scenario,k_medoids,2455416769,19,5.6627e7,8.6544664,CosineDist,closemixed,142918.78130000003,102
cross_scenario,k_medoids,2591120440,19,5.85781e7,8.8162631,CosineDist,closemixed,190423.35337099998,189
cross_scenario,k_medoids,2650271871,19,5.45771e7,7.1020527,CosineDist,closemixed,75467.138515,89
cross_scenario,k_medoids,2789252227,19,7.00686e7,9.5062195,CosineDist,closemixed,499730.64608200005,376
cross_scenario,k_medoids,3130995382,19,5.82662e7,8.8149225,CosineDist,closemixed,188280.05714599998,138
cross_scenario,k_medoids,3357853995,19,6.44724e7,8.2671791,CosineDist,closemixed,351005.51516899996,234
cross_scenario,k_medoids,824849990,19,6.25901e7,9.0640227,CosineDist,closemixed,309410.76738800004,235
cross_scenario,k_medoids,1244389436,21,5.66677e7,8.980245,CosineDist,closemixed,142793.958256,138
cross_scenario,k_medoids,1393653782,21,5.58141e7,8.4257306,CosineDist,closemixed,105175.28780600001,115
cross_scenario,k_medoids,1761682951,21,6.13926e7,9.9147281,CosineDist,closemixed,265562.07014,186
cross_scenario,k_medoids,196162340,21,5.79633e7,9.8739816,CosineDist,closemixed,183145.453414,162
cross_scenario,k_medoids,1984034111,21,6.03448e7,9.9167156,CosineDist,closemixed,245583.64492299999,193
cross_scenario,k_medoids,2569047889,21,7.59561e7,14.0092859,CosineDist,closemixed,642317.7135200001,412
cross_scenario,k_medoids,3286463093,21,6.08606e7,10.5125466,CosineDist,closemixed,254172.559499,229
cross_scenario,k_medoids,4196464565,21,5.99831e7,9.086251,CosineDist,closemixed,228827.293118,160
cross_scenario,k_medoids,744301781,21,5.99308e7,9.2243677,CosineDist,closemixed,221869.72483399994,141
cross_scenario,k_medoids,760014603,21,7.09932e7,11.1664921,CosineDist,closemixed,514877.07752600004,344
cross_scenario,k_medoids,2193967569,23,6.01223e7,11.3317763,CosineDist,closemixed,221147.16230700005,150
cross_scenario,k_medoids,2546464051,23,7.16246e7,12.3260917,CosineDist,closemixed,542813.868279,393
cross_scenario,k_medoids,2938742229,23,5.91495e7,10.7755635,CosineDist,closemixed,208921.918649,116
cross_scenario,k_medoids,313447314,23,5.43708e7,9.3303841,CosineDist,closemixed,72052.317269,75
cross_scenario,k_medoids,3164855826,23,5.40487e7,10.7333362,CosineDist,closemixed,67835.613961,68
cross_scenario,k_medoids,3173192974,23,6.06605e7,12.3736365,CosineDist,closemixed,255243.83270699994,204
cross_scenario,k_medoids,3527549645,23,5.79695e7,11.8056054,CosineDist,closemixed,172113.91989100003,144
cross_scenario,k_medoids,3913193451,23,7.11389e7,11.6350475,CosineDist,closemixed,514424.769872,329
cross_scenario,k_medoids,714332685,23,5.59378e7,9.9994567,CosineDist,closemixed,123116.385302,85
cross_scenario,k_medoids,890890131,23,5.82509e7,11.229999,CosineDist,closemixed,176285.137396,126
cross_scenario,k_medoids,1134130444,25,5.5686e7,13.3887244,CosineDist,closemixed,110751.57664700002,86
cross_scenario,k_medoids,2658990538,25,6.05986e7,14.4157568,CosineDist,closemixed,242416.89692000003,182
cross_scenario,k_medoids,2726541456,25,5.80069e7,12.0529313,CosineDist,closemixed,177117.22492500002,129
cross_scenario,k_medoids,2894918851,25,6.299e7,13.2485152,CosineDist,closemixed,312597.08292200003,223
cross_scenario,k_medoids,3351175237,25,6.37059e7,12.9974382,CosineDist,closemixed,334000.812314,234
cross_scenario,k_medoids,343301208,25,5.7557e7,16.8825312,CosineDist,closemixed,167408.56129199997,147
cross_scenario,k_medoids,4135971217,25,6.02996e7,14.2031265,CosineDist,closemixed,247426.03733000002,199
cross_scenario,k_medoids,4145110716,25,5.79274e7,12.7378561,CosineDist,closemixed,183703.536615,149
cross_scenario,k_medoids,448376330,25,6.26477e7,12.3914462,CosineDist,closemixed,299204.452438,192
cross_scenario,k_medoids,47449323,25,5.72044e7,12.7006095,CosineDist,closemixed,144913.31141599998,115
cross_scenario,k_medoids,1161276258,27,7.61119e7,18.4074643,CosineDist,closemixed,638708.7827290001,441
cross_scenario,k_medoids,1233541653,27,7.71318e7,15.1715274,CosineDist,closemixed,668028.792111,500
cross_scenario,k_medoids,1267936167,27,5.98851e7,17.8566182,CosineDist,closemixed,232587.678982,187
cross_scenario,k_medoids,1653248667,27,5.69458e7,16.7638437,CosineDist,closemixed,149017.32485399998,122
cross_scenario,k_medoids,2437521778,27,5.46492e7,11.4182301,CosineDist,closemixed,85401.341606,82
cross_scenario,k_medoids,2524306086,27,6.1657e7,13.8790778,CosineDist,closemixed,266352.7875999999,203
cross_scenario,k_medoids,2606414571,27,5.43067e7,13.586294,CosineDist,closemixed,63676.47884499999,66
cross_scenario,k_medoids,2821296471,27,7.3344e7,15.7775863,CosineDist,closemixed,578870.9749040001,303
cross_scenario,k_medoids,3155655383,27,5.34882e7,13.5900534,CosineDist,closemixed,44464.994174,48
cross_scenario,k_medoids,463779685,27,5.3653e7,14.17987,CosineDist,closemixed,40362.288930999996,47
cross_scenario,k_medoids,1113698075,29,5.61832e7,14.6751655,CosineDist,closemixed,128218.082763,141
cross_scenario,k_medoids,1125327650,29,5.58891e7,15.0555655,CosineDist,closemixed,106642.510571,73
cross_scenario,k_medoids,1398119942,29,6.03712e7,14.4615689,CosineDist,closemixed,242041.948081,193
cross_scenario,k_medoids,1669407957,29,5.48435e7,15.0214044,CosineDist,closemixed,91994.39520500002,71
cross_scenario,k_medoids,1792506398,29,5.55422e7,17.8172897,CosineDist,closemixed,102683.060833,82
cross_scenario,k_medoids,2439649745,29,5.54841e7,13.4998352,CosineDist,closemixed,110460.69401400001,85
cross_scenario,k_medoids,2730667678,29,5.54406e7,15.8099448,CosineDist,closemixed,100895.747442,69
cross_scenario,k_medoids,2843080965,29,5.71449e7,23.3631453,CosineDist,closemixed,155619.51184899997,115
cross_scenario,k_medoids,3434031776,29,5.3995e7,13.4300521,CosineDist,closemixed,65393.935071,62
cross_scenario,k_medoids,950202798,29,5.90821e7,15.9036462,CosineDist,closemixed,201056.255966,170
cross_scenario,k_medoids,1042382051,3,9.63811e7,0.6255948,CosineDist,closemixed,1.182984530568e6,722
cross_scenario,k_medoids,1617230705,3,9.60638e7,0.6352707,CosineDist,closemixed,1.1748237281489999e6,695
cross_scenario,k_medoids,1690918982,3,3.05727e8,0.6867013,CosineDist,closemixed,6.516632677155e6,2475
cross_scenario,k_medoids,2011904635,3,9.63477e7,0.5956258,CosineDist,closemixed,1.1821504897169997e6,714
cross_scenario,k_medoids,208019063,3,9.61198e7,0.6170625,CosineDist,closemixed,1.176223838006e6,702
cross_scenario,k_medoids,2175589206,3,9.53297e7,0.6903441,CosineDist,closemixed,1.1560515225079998e6,649
cross_scenario,k_medoids,2331872192,3,9.63811e7,0.5954944,CosineDist,closemixed,1.182984530568e6,722
cross_scenario,k_medoids,2859914000,3,9.64978e7,0.5901553,CosineDist,closemixed,1.1859036119640002e6,672
cross_scenario,k_medoids,3409952330,3,9.64978e7,0.6413484,CosineDist,closemixed,1.1859036119640002e6,672
cross_scenario,k_medoids,488813374,3,9.64978e7,0.605158,CosineDist,closemixed,1.1859036119640002e6,672
cross_scenario,k_medoids,1349996306,31,5.67669e7,21.4344163,CosineDist,closemixed,144643.52153199998,101
cross_scenario,k_medoids,1462714024,31,5.35667e7,14.2886789,CosineDist,closemixed,52448.765416999995,50
cross_scenario,k_medoids,1579127763,31,5.39683e7,13.0224357,CosineDist,closemixed,55296.199508000005,73
cross_scenario,k_medoids,1648351254,31,6.31725e7,20.6648935,CosineDist,closemixed,301478.504176,195
cross_scenario,k_medoids,2030289235,31,5.74752e7,17.1943131,CosineDist,closemixed,165256.15677200002,135
cross_scenario,k_medoids,2462588561,31,5.45109e7,19.1707191,CosineDist,closemixed,74138.88416300001,56
cross_scenario,k_medoids,2929172095,31,5.31448e7,15.5422146,CosineDist,closemixed,26651.278580000002,30
cross_scenario,k_medoids,2944528308,31,6.00037e7,14.4618166,CosineDist,closemixed,234320.81066299995,177
cross_scenario,k_medoids,295145311,31,5.43933e7,17.0111229,CosineDist,closemixed,78239.13346900002,64
cross_scenario,k_medoids,3899371692,31,6.44071e7,18.6579813,CosineDist,closemixed,343419.561746,227
cross_scenario,k_medoids,1038419084,33,5.32713e7,14.1367745,CosineDist,closemixed,41546.445104,43
cross_scenario,k_medoids,1109759726,33,5.42014e7,16.472516,CosineDist,closemixed,69462.98072,65
cross_scenario,k_medoids,1963882461,33,5.42741e7,17.2269236,CosineDist,closemixed,76574.65521,57
cross_scenario,k_medoids,1989163906,33,5.5388e7,19.8241871,CosineDist,closemixed,108089.98548699998,75
cross_scenario,k_medoids,2479233904,33,5.53776e7,22.565543,CosineDist,closemixed,90918.30583500002,81
cross_scenario,k_medoids,2497612078,33,5.54319e7,19.0083153,CosineDist,closemixed,93080.84315500001,74
cross_scenario,k_medoids,3214090957,33,5.32675e7,16.3212405,CosineDist,closemixed,38799.235909,45
cross_scenario,k_medoids,3465092140,33,5.34405e7,14.7831823,CosineDist,closemixed,46949.958352999995,49
cross_scenario,k_medoids,4061834237,33,5.30208e7,16.9795372,CosineDist,closemixed,23574.379399000005,30
cross_scenario,k_medoids,52313467,33,5.66885e7,20.4048334,CosineDist,closemixed,147693.50804800002,105
cross_scenario,k_medoids,1208640119,35,5.45968e7,18.4895742,CosineDist,closemixed,86702.97274000001,64
cross_scenario,k_medoids,1428058240,35,6.1627e7,18.3461554,CosineDist,closemixed,265438.550141,193
