method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct
cross_scenario,k_medoids,3434031776,29,5.64904e7,6.1940523,CosineDist,closemixed,127787.02824,82
cross_scenario,k_medoids,950202798,29,5.86442e7,6.3288377,CosineDist,closemixed,188699.99281900004,173
cross_scenario,k_medoids,1042382051,3,9.04156e7,5.8077643,CosineDist,closemixed,1.028857412742e6,676
cross_scenario,k_medoids,1617230705,3,8.97824e7,5.8396314,CosineDist,closemixed,1.012597971161e6,617
cross_scenario,k_medoids,1690918982,3,2.99246e8,5.6299843,CosineDist,closemixed,6.346770865852e6,2391
cross_scenario,k_medoids,2011904635,3,9.03974e7,5.8792122,CosineDist,closemixed,1.0284056081960002e6,663
cross_scenario,k_medoids,208019063,3,8.98261e7,6.1900076,CosineDist,closemixed,1.0136937586899999e6,636
cross_scenario,k_medoids,2175589206,3,8.95076e7,6.1045975,CosineDist,closemixed,1.0055822486120001e6,601
cross_scenario,k_medoids,2331872192,3,9.04156e7,6.155668,CosineDist,closemixed,1.028857412742e6,676
cross_scenario,k_medoids,2859914000,3,9.05558e7,6.1146311,CosineDist,closemixed,1.0323833558540001e6,670
cross_scenario,k_medoids,3409952330,3,9.05558e7,5.8645481,CosineDist,closemixed,1.0323833558540001e6,670
cross_scenario,k_medoids,488813374,3,9.05558e7,6.0426755,CosineDist,closemixed,1.0323833558540001e6,670
cross_scenario,k_medoids,1349996306,31,5.73527e7,5.9764991,CosineDist,closemixed,158672.40303699998,117
cross_scenario,k_medoids,1462714024,31,5.58712e7,6.0724266,CosineDist,closemixed,109847.790105,71
cross_scenario,k_medoids,1579127763,31,5.54912e7,6.151344,CosineDist,closemixed,92864.521026,83
cross_scenario,k_medoids,1648351254,31,6.11145e7,6.5263267,CosineDist,closemixed,247002.20296099994,224
cross_scenario,k_medoids,2030289235,31,5.74973e7,6.7108025,CosineDist,closemixed,164193.582833,146
cross_scenario,k_medoids,2462588561,31,5.49917e7,6.8243775,CosineDist,closemixed,85140.93328900001,71
cross_scenario,k_medoids,2929172095,31,5.42821e7,6.5147852,CosineDist,closemixed,53810.773745,43
cross_scenario,k_medoids,2944528308,31,5.97885e7,6.409518,CosineDist,closemixed,227332.30526,153
cross_scenario,k_medoids,295145311,31,5.56121e7,6.2595318,CosineDist,closemixed,108135.44572199999,78
cross_scenario,k_medoids,3899371692,31,6.24122e7,6.0496263,CosineDist,closemixed,291114.51131,227
cross_scenario,k_medoids,1038419084,33,5.56243e7,6.0210687,CosineDist,closemixed,100555.287965,65
cross_scenario,k_medoids,1109759726,33,5.65641e7,6.2716214,CosineDist,closemixed,128472.67317899999,79
cross_scenario,k_medoids,1963882461,33,5.56042e7,6.354774,CosineDist,closemixed,109475.350033,74
cross_scenario,k_medoids,1989163906,33,5.61998e7,6.4326493,CosineDist,closemixed,127627.35544100002,86
cross_scenario,k_medoids,2479233904,33,5.55121e7,6.1907846,CosineDist,closemixed,92542.98865300001,98
cross_scenario,k_medoids,2497612078,33,5.49484e7,6.3483493,CosineDist,closemixed,78881.17434099999,83
cross_scenario,k_medoids,3214090957,33,5.49814e7,6.1256245,CosineDist,closemixed,81055.59640200002,63
cross_scenario,k_medoids,3465092140,33,5.56154e7,5.8857993,CosineDist,closemixed,101214.444804,66
cross_scenario,k_medoids,4061834237,33,5.40754e7,5.965165,CosineDist,closemixed,48779.574492,38
cross_scenario,k_medoids,52313467,33,5.7917e7,6.1024659,CosineDist,closemixed,177720.99369500004,123
cross_scenario,k_medoids,1208640119,35,5.62784e7,6.1879603,CosineDist,closemixed,128619.991446,81
cross_scenario,k_medoids,1428058240,35,5.90876e7,6.0807749,CosineDist,closemixed,199265.059248,170
cross_scenario,k_medoids,15941194,35,5.70021e7,5.6775768,CosineDist,closemixed,148539.83748500003,109
cross_scenario,k_medoids,2213813141,35,5.50202e7,5.9731013,CosineDist,closemixed,80562.52344300001,62
cross_scenario,k_medoids,2291375163,35,5.48748e7,5.8493157,CosineDist,closemixed,78721.682586,55
cross_scenario,k_medoids,236500538,35,5.55029e7,6.2512216,CosineDist,closemixed,97551.996243,64
cross_scenario,k_medoids,252145784,35,5.80619e7,6.5694613,CosineDist,closemixed,180197.58269899993,158
cross_scenario,k_medoids,2544196106,35,5.5038e7,6.1144421,CosineDist,closemixed,83619.819794,85
cross_scenario,k_medoids,2745802022,35,5.56406e7,6.1596106,CosineDist,closemixed,108131.639538,89
cross_scenario,k_medoids,3596893902,35,5.6525e7,6.2925658,CosineDist,closemixed,134552.662264,111
cross_scenario,k_medoids,1380354363,37,5.5107e7,6.2083976,CosineDist,closemixed,93021.41966399997,76
cross_scenario,k_medoids,3048518942,37,6.66961e7,6.2453903,CosineDist,closemixed,398016.992206,317
cross_scenario,k_medoids,3182806193,37,5.49876e7,6.2164065,CosineDist,closemixed,87605.13734399999,90
cross_scenario,k_medoids,3244629827,37,5.69038e7,6.3373805,CosineDist,closemixed,147295.75080099996,110
cross_scenario,k_medoids,3452769998,37,5.72942e7,5.9259753,CosineDist,closemixed,153784.250624,117
cross_scenario,k_medoids,4262333788,37,5.63672e7,6.2260129,CosineDist,closemixed,131699.565543,80
cross_scenario,k_medoids,45994245,37,5.64712e7,6.2345234,CosineDist,closemixed,126586.71256399999,75
cross_scenario,k_medoids,67569244,37,5.70204e7,5.4258338,CosineDist,closemixed,145522.695337,117
cross_scenario,k_medoids,814300562,37,5.53661e7,6.1464365,CosineDist,closemixed,100094.816767,92
cross_scenario,k_medoids,870981686,37,5.75181e7,6.3972451,CosineDist,closemixed,164413.69611299995,139
cross_scenario,k_medoids,1129760376,39,5.48174e7,6.7302327,CosineDist,closemixed,80202.29096500002,60
cross_scenario,k_medoids,148104383,39,5.67316e7,7.0781392,CosineDist,closemixed,142388.667585,84
cross_scenario,k_medoids,1655289285,39,5.5947e7,7.0840883,CosineDist,closemixed,120100.48924200001,84
cross_scenario,k_medoids,1845695973,39,5.50969e7,6.4995061,CosineDist,closemixed,91145.752017,73
cross_scenario,k_medoids,2121257682,39,5.77706e7,6.3944682,CosineDist,closemixed,160229.15734200002,152
cross_scenario,k_medoids,2943233938,39,5.47803e7,5.9613956,CosineDist,closemixed,73686.33090199997,59
cross_scenario,k_medoids,3030918353,39,5.6298e7,5.939059,CosineDist,closemixed,123333.18217900002,72
cross_scenario,k_medoids,3096268031,39,5.57543e7,6.5086963,CosineDist,closemixed,112098.49162100001,79
cross_scenario,k_medoids,3338611973,39,5.50995e7,6.4269088,CosineDist,closemixed,91348.35251499999,74
cross_scenario,k_medoids,662283236,39,5.72029e7,6.3492919,CosineDist,closemixed,150713.35848799997,134
cross_scenario,k_medoids,1005104349,41,5.53892e7,6.9724387,CosineDist,closemixed,94604.40669599998,57
cross_scenario,k_medoids,1534696584,41,5.49931e7,6.722967,CosineDist,closemixed,80574.110763,52
cross_scenario,k_medoids,225016911,41,5.60212e7,6.3536871,CosineDist,closemixed,119046.11446500002,104
cross_scenario,k_medoids,2317592996,41,5.4637e7,5.8570558,CosineDist,closemixed,70746.710109,48
cross_scenario,k_medoids,2716090479,41,5.5556e7,6.2212115,CosineDist,closemixed,101358.33899399999,65
cross_scenario,k_medoids,3258958499,41,5.44445e7,6.2028504,CosineDist,closemixed,67774.005577,51
cross_scenario,k_medoids,329433595,41,5.46818e7,6.200086,CosineDist,closemixed,69937.758415,46
cross_scenario,k_medoids,3444774395,41,6.1744e7,5.5738861,CosineDist,closemixed,282762.71196399996,214
cross_scenario,k_medoids,438234340,41,5.4576e7,6.2138941,CosineDist,closemixed,68071.064735,48
cross_scenario,k_medoids,953901905,41,5.41831e7,6.1617172,CosineDist,closemixed,60678.462069,50
cross_scenario,k_medoids,1660595499,5,8.95925e7,5.9788115,CosineDist,closemixed,1.0076910437180001e6,679
cross_scenario,k_medoids,1714105051,5,9.10195e7,5.9266954,CosineDist,closemixed,1.044140879442e6,645
cross_scenario,k_medoids,2169593505,5,6.28731e7,6.5146332,CosineDist,closemixed,299182.575853,216
cross_scenario,k_medoids,2538991366,5,7.867e7,6.0665576,CosineDist,closemixed,727050.772542,520
cross_scenario,k_medoids,2909674750,5,9.24591e7,5.732619,CosineDist,closemixed,1.081049241244e6,695
cross_scenario,k_medoids,3018546641,5,7.34255e7,5.6581662,CosineDist,closemixed,591822.4639440001,476
cross_scenario,k_medoids,3634057553,5,8.56e7,5.7516843,CosineDist,closemixed,901159.0507959999,581
cross_scenario,k_medoids,4139823947,5,8.98239e7,6.4383454,CosineDist,closemixed,1.013590406779e6,598
cross_scenario,k_medoids,4197766176,5,9.06623e7,5.6401749,CosineDist,closemixed,1.0349197833080002e6,590
cross_scenario,k_medoids,5947179,5,8.94399e7,5.6976975,CosineDist,closemixed,1.003702156616e6,589
cross_scenario,k_medoids,1006581332,7,8.21481e7,5.8766202,CosineDist,closemixed,817477.7835319999,575
cross_scenario,k_medoids,1176932870,7,7.59006e7,5.8728472,CosineDist,closemixed,655454.1322480001,471
cross_scenario,k_medoids,1821427372,7,8.81826e7,5.9001054,CosineDist,closemixed,962792.828078,641
cross_scenario,k_medoids,2689963385,7,8.96864e7,6.1562844,CosineDist,closemixed,1.0055801302179999e6,659
cross_scenario,k_medoids,2751971336,7,7.34603e7,5.9074815,CosineDist,closemixed,588459.0517170002,375
cross_scenario,k_medoids,3385142830,7,6.81687e7,6.1775884,CosineDist,closemixed,450982.11796099995,311
cross_scenario,k_medoids,3409620994,7,7.52203e7,6.0005786,CosineDist,closemixed,632912.9922900002,409
cross_scenario,k_medoids,447101461,7,8.94156e7,5.9464305,CosineDist,closemixed,1.003016507539e6,600
cross_scenario,k_medoids,468006976,7,8.49769e7,5.5493066,CosineDist,closemixed,889882.282754,589
cross_scenario,k_medoids,880982686,7,7.75589e7,5.4129848,CosineDist,closemixed,699161.3731620001,511
cross_scenario,k_medoids,1130292821,9,7.66112e7,5.8301355,CosineDist,closemixed,674657.742885,499
cross_scenario,k_medoids,1392296365,9,7.85967e7,6.046302,CosineDist,closemixed,726361.235288,537
cross_scenario,k_medoids,2814468992,9,7.03136e7,6.2651111,CosineDist,closemixed,503342.00119499996,348
cross_scenario,k_medoids,3044209910,9,5.7572e7,6.0470301,CosineDist,closemixed,157523.18617100004,128
cross_scenario,k_medoids,3261319673,9,7.65738e7,5.8580004,CosineDist,closemixed,674053.7936670001,517
cross_scenario,k_medoids,3543870990,9,8.04434e7,5.9629494,CosineDist,closemixed,773944.651962,567
cross_scenario,k_medoids,3602499071,9,8.58891e7,6.9145325,CosineDist,closemixed,908602.935588,566
cross_scenario,k_medoids,3926221275,9,8.12523e7,6.7821756,CosineDist,closemixed,787654.165775,492
cross_scenario,k_medoids,42413356,9,7.72159e7,6.0392517,CosineDist,closemixed,688300.224276,515
cross_scenario,k_medoids,697383862,9,9.5994e7,5.6478233,CosineDist,closemixed,1.171289134565e6,825
cross_scenario,k_medoids,1355586937,11,7.45949e7,6.0983783,SqEuclidean,closemixed,617184.906145,414
cross_scenario,k_medoids,1768760743,11,7.36036e7,5.2125767,SqEuclidean,closemixed,588530.663772,469
cross_scenario,k_medoids,2652796558,11,8.43955e7,6.0030283,SqEuclidean,closemixed,869033.4124950002,617
cross_scenario,k_medoids,3000698040,11,9.01531e7,5.5983299,SqEuclidean,closemixed,1.0217485545109999e6,677
cross_scenario,k_medoids,3160233726,11,7.71065e7,5.788555,SqEuclidean,closemixed,685849.770629,468
cross_scenario,k_medoids,3479820580,11,8.17127e7,5.9644959,SqEuclidean,closemixed,804162.959064,491
cross_scenario,k_medoids,3649546841,11,9.16011e7,5.6803144,SqEuclidean,closemixed,1.0582171856749998e6,652
cross_scenario,k_medoids,4031091536,11,9.07114e7,5.8295521,SqEuclidean,closemixed,1.0354678602640001e6,693
cross_scenario,k_medoids,675182737,11,7.01563e7,6.2588597,SqEuclidean,closemixed,504919.3267520001,366
cross_scenario,k_medoids,722170199,11,7.31948e7,5.8313749,SqEuclidean,closemixed,586627.0288490002,446
cross_scenario,k_medoids,1020330993,13,6.24704e7,6.078352,SqEuclidean,closemixed,295898.44097200007,271
cross_scenario,k_medoids,1241334511,13,6.82711e7,6.1722675,SqEuclidean,closemixed,451395.93641,347
cross_scenario,k_medoids,1561739573,13,8.13457e7,5.9399236,SqEuclidean,closemixed,794866.9725909999,493
cross_scenario,k_medoids,2082789969,13,7.24189e7,5.8270282,SqEuclidean,closemixed,562315.8184849999,363
cross_scenario,k_medoids,2422820678,13,9.03285e7,5.7685808,SqEuclidean,closemixed,1.0263317717200002e6,687
cross_scenario,k_medoids,373102896,13,6.44844e7,6.6134148,SqEuclidean,closemixed,350746.41094200005,293
cross_scenario,k_medoids,3777256655,13,8.32038e7,5.7054447,SqEuclidean,closemixed,839386.9028289999,539
cross_scenario,k_medoids,4101453586,13,8.64359e7,5.7684507,SqEuclidean,closemixed,917458.1590500001,586
cross_scenario,k_medoids,419645993,13,6.87127e7,5.9271412,SqEuclidean,closemixed,462101.07425099995,358
cross_scenario,k_medoids,772616242,13,7.42493e7,5.7195714,SqEuclidean,closemixed,611530.561477,414
cross_scenario,k_medoids,1536731824,15,6.81194e7,6.2591873,SqEuclidean,closemixed,436343.40524,357
cross_scenario,k_medoids,1944031661,15,7.31742e7,5.7390793,SqEuclidean,closemixed,576613.2695409999,405
cross_scenario,k_medoids,195370354,15,7.64673e7,5.7858906,SqEuclidean,closemixed,666477.786835,499
cross_scenario,k_medoids,2392820273,15,7.53051e7,5.959666,SqEuclidean,closemixed,640258.1107440001,465
cross_scenario,k_medoids,2931326369,15,7.89036e7,5.4841593,SqEuclidean,closemixed,727821.2240259998,536
cross_scenario,k_medoids,3012361418,15,7.05138e7,6.6021799,SqEuclidean,closemixed,514598.18712,386
cross_scenario,k_medoids,3763622817,15,6.90369e7,5.9098623,SqEuclidean,closemixed,465218.99463399994,363
cross_scenario,k_medoids,3796973136,15,8.44941e7,6.3168504,SqEuclidean,closemixed,873220.3615679998,504
cross_scenario,k_medoids,3815196410,15,7.53193e7,6.1760435,SqEuclidean,closemixed,640314.765562,488
cross_scenario,k_medoids,604489562,15,7.94331e7,6.1285267,SqEuclidean,closemixed,741395.0307529997,557
cross_scenario,k_medoids,1587347134,17,7.02067e7,6.73656,SqEuclidean,closemixed,506531.0534729999,381
cross_scenario,k_medoids,186564236,17,6.93532e7,6.1476507,SqEuclidean,closemixed,469841.344763,342
cross_scenario,k_medoids,2166881926,17,6.51104e7,6.1328444,SqEuclidean,closemixed,371677.9952299999,269
cross_scenario,k_medoids,2186186592,17,7.75709e7,5.800287,SqEuclidean,closemixed,697936.8992900001,503
cross_scenario,k_medoids,2238747886,17,5.71811e7,6.3628149,SqEuclidean,closemixed,148754.266191,101
cross_scenario,k_medoids,224585247,17,7.35305e7,6.4204408,SqEuclidean,closemixed,588536.709051,422
cross_scenario,k_medoids,2339120676,17,8.07976e7,6.0974135,SqEuclidean,closemixed,775016.91172,549
cross_scenario,k_medoids,3093014142,17,7.54736e7,5.9642263,SqEuclidean,closemixed,630523.709436,513
cross_scenario,k_medoids,3258302586,17,5.77939e7,6.6441875,SqEuclidean,closemixed,169393.782283,145
cross_scenario,k_medoids,3629043986,17,6.42444e7,7.0470265,SqEuclidean,closemixed,338603.608576,215
cross_scenario,k_medoids,1088367163,19,6.45424e7,6.0509122,SqEuclidean,closemixed,343579.1105930001,340
cross_scenario,k_medoids,1245540782,19,7.54016e7,5.4138574,SqEuclidean,closemixed,643763.389913,414
cross_scenario,k_medoids,2410109332,19,7.57244e7,6.0702889,SqEuclidean,closemixed,644414.9106230001,431
cross_scenario,k_medoids,2455416769,19,8.93198e7,5.8284929,SqEuclidean,closemixed,997316.32378,613
cross_scenario,k_medoids,2591120440,19,7.04267e7,5.9025237,SqEuclidean,closemixed,509528.38771900005,448
cross_scenario,k_medoids,2650271871,19,6.67038e7,6.8829817,SqEuclidean,closemixed,411940.57865300006,307
cross_scenario,k_medoids,2789252227,19,6.77918e7,6.1348897,SqEuclidean,closemixed,440327.601459,372
cross_scenario,k_medoids,3130995382,19,6.55856e7,6.0866707,SqEuclidean,closemixed,384576.0354770001,270
cross_scenario,k_medoids,3357853995,19,5.83453e7,6.0065352,SqEuclidean,closemixed,173866.278638,151
cross_scenario,k_medoids,824849990,19,6.21997e7,6.6963755,SqEuclidean,closemixed,295485.20146400004,197
cross_scenario,k_medoids,1244389436,21,6.13841e7,5.7664475,SqEuclidean,closemixed,262749.31871399994,227
cross_scenario,k_medoids,1393653782,21,6.98657e7,6.4944073,SqEuclidean,closemixed,483996.29506900004,369
cross_scenario,k_medoids,1761682951,21,6.97084e7,6.2837265,SqEuclidean,closemixed,493594.7933970001,379
cross_scenario,k_medoids,196162340,21,5.99895e7,6.3969168,SqEuclidean,closemixed,236007.12728699998,189
cross_scenario,k_medoids,1984034111,21,7.87988e7,5.899335,SqEuclidean,closemixed,724567.494453,540
cross_scenario,k_medoids,2569047889,21,7.07468e7,5.956249,SqEuclidean,closemixed,510234.1271729998,337
cross_scenario,k_medoids,3286463093,21,7.91031e7,6.1029397,SqEuclidean,closemixed,732397.9754899999,478
cross_scenario,k_medoids,4196464565,21,6.23086e7,6.4503616,SqEuclidean,closemixed,291181.135433,213
cross_scenario,k_medoids,744301781,21,7.18448e7,5.7743923,SqEuclidean,closemixed,533904.60002,393
cross_scenario,k_medoids,760014603,21,6.9542e7,5.8743703,SqEuclidean,closemixed,480858.45729699987,392
cross_scenario,k_medoids,2193967569,23,6.92039e7,5.6393442,SqEuclidean,closemixed,464322.30534,396
cross_scenario,k_medoids,2546464051,23,6.10566e7,6.6637829,SqEuclidean,closemixed,252836.47254500006,174
cross_scenario,k_medoids,2938742229,23,6.22383e7,6.5823524,SqEuclidean,closemixed,294795.0720650001,225
cross_scenario,k_medoids,313447314,23,7.09531e7,5.8432091,SqEuclidean,closemixed,519511.07089399995,384
cross_scenario,k_medoids,3164855826,23,6.26309e7,5.488794,SqEuclidean,closemixed,307776.205821,248
cross_scenario,k_medoids,3173192974,23,8.48067e7,5.7778877,SqEuclidean,closemixed,878354.686479,626
cross_scenario,k_medoids,3527549645,23,6.40718e7,6.2431426,SqEuclidean,closemixed,332241.61853000004,326
cross_scenario,k_medoids,3913193451,23,7.04287e7,5.7278136,SqEuclidean,closemixed,506675.26629,326
cross_scenario,k_medoids,714332685,23,7.13089e7,5.5881197,SqEuclidean,closemixed,520751.240488,407
cross_scenario,k_medoids,890890131,23,6.1933e7,6.5967972,SqEuclidean,closemixed,280734.796845,185
cross_scenario,k_medoids,1134130444,25,5.76866e7,5.6820515,SqEuclidean,closemixed,170272.51503200002,127
cross_scenario,k_medoids,2658990538,25,6.96455e7,6.3551447,SqEuclidean,closemixed,482030.48978299997,300
cross_scenario,k_medoids,2726541456,25,7.20877e7,5.8975169,SqEuclidean,closemixed,550988.207216,334
cross_scenario,k_medoids,2894918851,25,5.76598e7,6.0925978,SqEuclidean,closemixed,156332.709524,128
cross_scenario,k_medoids,3351175237,25,6.61826e7,6.0031882,SqEuclidean,closemixed,392040.3775509999,365
cross_scenario,k_medoids,343301208,25,5.9957e7,5.8043591,SqEuclidean,closemixed,234530.17876499996,177
cross_scenario,k_medoids,4135971217,25,6.35669e7,6.1018359,SqEuclidean,closemixed,331731.975921,288
cross_scenario,k_medoids,4145110716,25,6.1041e7,6.0809268,SqEuclidean,closemixed,259856.909993,237
cross_scenario,k_medoids,448376330,25,7.92114e7,5.9858316,SqEuclidean,closemixed,732930.68518,482
cross_scenario,k_medoids,47449323,25,5.70179e7,6.0687493,SqEuclidean,closemixed,149798.401027,119
cross_scenario,k_medoids,1161276258,27,7.0526e7,5.7544936,SqEuclidean,closemixed,512150.7334009999,342
cross_scenario,k_medoids,1233541653,27,6.63035e7,6.0893169,SqEuclidean,closemixed,389155.827493,370
cross_scenario,k_medoids,1267936167,27,5.81934e7,5.6331495,SqEuclidean,closemixed,178964.09848099996,170
cross_scenario,k_medoids,1653248667,27,5.74703e7,6.444117,SqEuclidean,closemixed,155806.80878599998,93
cross_scenario,k_medoids,2437521778,27,5.98488e7,6.1796081,SqEuclidean,closemixed,214236.68731599997,187
cross_scenario,k_medoids,2524306086,27,5.64597e7,6.2257624,SqEuclidean,closemixed,128922.10209200002,105
cross_scenario,k_medoids,2606414571,27,7.10867e7,5.534293,SqEuclidean,closemixed,522911.069182,417
cross_scenario,k_medoids,2821296471,27,6.13931e7,5.9994718,SqEuclidean,closemixed,257837.87587499997,202
cross_scenario,k_medoids,3155655383,27,5.6258e7,6.1276814,SqEuclidean,closemixed,120719.34297900001,87
cross_scenario,k_medoids,463779685,27,5.90699e7,5.9682784,SqEuclidean,closemixed,202780.288659,168
cross_scenario,k_medoids,1113698075,29,5.69363e7,6.1552475,SqEuclidean,closemixed,134935.651723,101
cross_scenario,k_medoids,1125327650,29,5.47556e7,5.7789535,SqEuclidean,closemixed,72303.43869900002,60
cross_scenario,k_medoids,1398119942,29,7.00452e7,5.6259466,SqEuclidean,closemixed,497853.23172599997,310
cross_scenario,k_medoids,1669407957,29,5.95393e7,5.5795247,SqEuclidean,closemixed,209597.37414700002,178
cross_scenario,k_medoids,1792506398,29,5.79907e7,6.1820059,SqEuclidean,closemixed,178162.07804400002,114
cross_scenario,k_medoids,2439649745,29,6.46502e7,6.1796447,SqEuclidean,closemixed,342121.116623,225
cross_scenario,k_medoids,2730667678,29,6.27108e7,5.7537652,SqEuclidean,closemixed,296268.381148,288
cross_scenario,k_medoids,2843080965,29,5.99928e7,5.9841673,SqEuclidean,closemixed,236793.151382,152
cross_scenario,k_medoids,3434031776,29,6.02477e7,5.6498202,SqEuclidean,closemixed,229522.5457459999,225
cross_scenario,k_medoids,950202798,29,6.15554e7,6.0774739,SqEuclidean,closemixed,269325.873583,221
cross_scenario,k_medoids,1042382051,3,2.28403e9,5.5630482,SqEuclidean,closemixed,5.7178146772531e7,9424
cross_scenario,k_medoids,1617230705,3,8.97824e7,6.5302568,SqEuclidean,closemixed,1.012597971161e6,617
cross_scenario,k_medoids,1690918982,3,8.97824e7,5.9668367,SqEuclidean,closemixed,1.012597971161e6,617
cross_scenario,k_medoids,2011904635,3,9.03974e7,5.7441577,SqEuclidean,closemixed,1.0284056081960002e6,663
cross_scenario,k_medoids,208019063,3,8.98261e7,5.9344942,SqEuclidean,closemixed,1.0136937586899999e6,636
cross_scenario,k_medoids,2175589206,3,9.04156e7,6.1803116,SqEuclidean,closemixed,1.028857412742e6,676
cross_scenario,k_medoids,2331872192,3,2.28406e9,5.1711467,SqEuclidean,closemixed,5.7179055353581995e7,9451
cross_scenario,k_medoids,2859914000,3,9.05558e7,6.0025973,SqEuclidean,closemixed,1.0323833558540001e6,670
cross_scenario,k_medoids,3409952330,3,9.05558e7,5.9616312,SqEuclidean,closemixed,1.0323833558540001e6,670
cross_scenario,k_medoids,488813374,3,2.28403e9,5.1325397,SqEuclidean,closemixed,5.7178146772531e7,9424
cross_scenario,k_medoids,1349996306,31,5.77235e7,6.0433604,SqEuclidean,closemixed,172412.50053799996,122
cross_scenario,k_medoids,1462714024,31,5.64835e7,6.3931352,SqEuclidean,closemixed,124536.740403,80
cross_scenario,k_medoids,1579127763,31,6.13136e7,6.5953739,SqEuclidean,closemixed,261027.14071200002,176
cross_scenario,k_medoids,1648351254,31,6.0309e7,5.8570559,SqEuclidean,closemixed,236486.23646600003,190
cross_scenario,k_medoids,2030289235,31,5.78616e7,6.2005494,SqEuclidean,closemixed,173510.954655,153
cross_scenario,k_medoids,2462588561,31,5.46948e7,5.9364892,SqEuclidean,closemixed,71132.776821,58
cross_scenario,k_medoids,2929172095,31,5.91809e7,6.6251302,SqEuclidean,closemixed,210720.409042,165
cross_scenario,k_medoids,2944528308,31,5.6983e7,6.5245836,SqEuclidean,closemixed,148403.02220200005,112
cross_scenario,k_medoids,295145311,31,7.00074e7,5.6348774,SqEuclidean,closemixed,499324.698267,411
cross_scenario,k_medoids,3899371692,31,7.07404e7,6.0769884,SqEuclidean,closemixed,518156.88204799994,377
cross_scenario,k_medoids,1038419084,33,5.88506e7,5.9920103,SqEuclidean,closemixed,199097.91722099998,162
cross_scenario,k_medoids,1109759726,33,5.57633e7,6.2783049,SqEuclidean,closemixed,103798.75562000004,64
cross_scenario,k_medoids,1963882461,33,5.9061e7,6.5184873,SqEuclidean,closemixed,199000.46903300003,171
cross_scenario,k_medoids,1989163906,33,5.74947e7,6.0951863,SqEuclidean,closemixed,168189.00778400002,130
cross_scenario,k_medoids,2479233904,33,5.6634e7,6.4087853,SqEuclidean,closemixed,131082.105566,82
cross_scenario,k_medoids,2497612078,33,5.49673e7,6.1112036,SqEuclidean,closemixed,83692.61842,66
cross_scenario,k_medoids,3214090957,33,5.52607e7,5.9851834,SqEuclidean,closemixed,85284.11579699999,77
cross_scenario,k_medoids,3465092140,33,5.81791e7,6.3741979,SqEuclidean,closemixed,182892.57300700003,136
cross_scenario,k_medoids,4061834237,33,6.3866e7,5.5044922,SqEuclidean,closemixed,322172.04222800006,237
cross_scenario,k_medoids,52313467,33,5.81608e7,5.963227,SqEuclidean,closemixed,174481.52095499999,115
cross_scenario,k_medoids,1208640119,35,5.85338e7,6.1001717,SqEuclidean,closemixed,192920.56163300003,153
cross_scenario,k_medoids,1428058240,35,5.9087e7,5.8757713,SqEuclidean,closemixed,198079.276055,170
cross_scenario,k_medoids,15941194,35,5.90105e7,6.3587587,SqEuclidean,closemixed,200500.92721199998,132
cross_scenario,k_medoids,2213813141,35,6.16152e7,5.8350571,SqEuclidean,closemixed,262081.951389,233
cross_scenario,k_medoids,2291375163,35,5.54697e7,5.9430607,SqEuclidean,closemixed,96709.15045100001,69
cross_scenario,k_medoids,236500538,35,5.50054e7,5.6867937,SqEuclidean,closemixed,80069.857361,54
cross_scenario,k_medoids,252145784,35,5.79864e7,6.1785247,SqEuclidean,closemixed,170903.30653799998,99
cross_scenario,k_medoids,2544196106,35,5.62716e7,6.2550236,SqEuclidean,closemixed,108752.23701199998,117
cross_scenario,k_medoids,2745802022,35,5.98817e7,6.1024713,SqEuclidean,closemixed,228717.16384599998,186
cross_scenario,k_medoids,3596893902,35,5.56316e7,6.2690045,SqEuclidean,closemixed,100899.105003,70
cross_scenario,k_medoids,1380354363,37,5.95313e7,6.0896353,SqEuclidean,closemixed,221057.67500699998,174
cross_scenario,k_medoids,3048518942,37,6.6614e7,6.0768837,SqEuclidean,closemixed,406044.61507800006,299
cross_scenario,k_medoids,3182806193,37,5.74931e7,5.9364806,SqEuclidean,closemixed,154588.40792499998,147
cross_scenario,k_medoids,3244629827,37,5.57198e7,6.2332223,SqEuclidean,closemixed,107317.74802200001,80
cross_scenario,k_medoids,3452769998,37,5.70844e7,5.8058998,SqEuclidean,closemixed,151221.33161399994,107
cross_scenario,k_medoids,4262333788,37,5.90743e7,5.83546,SqEuclidean,closemixed,199488.63707800003,183
cross_scenario,k_medoids,45994245,37,5.55783e7,6.0906908,SqEuclidean,closemixed,101977.288311,68
cross_scenario,k_medoids,67569244,37,5.78663e7,5.4870305,SqEuclidean,closemixed,167710.228526,184
cross_scenario,k_medoids,814300562,37,5.77576e7,6.0501823,SqEuclidean,closemixed,166743.86583099997,138
cross_scenario,k_medoids,870981686,37,5.80467e7,6.0305454,SqEuclidean,closemixed,176238.515749,138
cross_scenario,k_medoids,1129760376,39,5.68065e7,6.323192,SqEuclidean,closemixed,143832.73278100003,94
cross_scenario,k_medoids,148104383,39,5.75454e7,5.5606712,SqEuclidean,closemixed,160019.028526,171
cross_scenario,k_medoids,1655289285,39,5.48691e7,6.1990571,SqEuclidean,closemixed,85103.54069200001,83
cross_scenario,k_medoids,1845695973,39,5.66129e7,6.56049,SqEuclidean,closemixed,130407.226799,85
