location,technology,rep_period,time_step,scenario,production
BLK,Nuclear,2,3,cross,15894.715141970002
BLK,Nuclear,2,4,cross,16174.572685459998
BLK,Nuclear,2,5,cross,20508.758936119997
BLK,Nuclear,2,6,cross,24481.43551857
BLK,Nuclear,2,7,cross,23394.291357345388
BLK,Nuclear,2,8,cross,28322.51785238
BLK,Nuclear,2,9,cross,29168.35465858
BLK,Nuclear,2,10,cross,25868.2002818155
BLK,Nuclear,2,11,cross,28462.80213263
BLK,Nuclear,2,12,cross,22062.80213263
BLK,Nuclear,2,13,cross,28462.80213263
BLK,Nuclear,2,14,cross,22062.80213263
BLK,Nuclear,2,15,cross,27815.75294114016
BLK,Nuclear,2,16,cross,30283.190282499992
BLK,Nuclear,2,17,cross,27055.58974751
BLK,Nuclear,2,18,cross,30081.12599139
BLK,Nuclear,2,19,cross,29196.69019733
BLK,Nuclear,2,20,cross,29836.741382519995
BLK,Nuclear,2,21,cross,28397.67179636
BLK,Nuclear,2,22,cross,24146.64627353
BLK,Nuclear,2,23,cross,24372.00040493
BLK,Nuclear,2,24,cross,22515.20274098
BLK,Nuclear,3,1,cross,23248.101773610004
BLK,Nuclear,3,2,cross,18137.678091100006
BLK,Nuclear,3,3,cross,23178.861724010003
BLK,Nuclear,3,4,cross,16778.861724010003
BLK,Nuclear,3,5,cross,21557.04921449
BLK,Nuclear,3,6,cross,27957.04921449
BLK,Nuclear,3,7,cross,30048.67829369
BLK,Nuclear,3,8,cross,31952.327162001322
BLK,Nuclear,3,9,cross,29600.81017154293
BLK,Nuclear,3,10,cross,31005.065158440677
BLK,Nuclear,3,11,cross,32000.0
BLK,Nuclear,3,12,cross,30364.00803321
BLK,Nuclear,3,13,cross,31215.723292776707
BLK,Nuclear,3,14,cross,29815.222586768807
BLK,Nuclear,3,15,cross,32000.0
BLK,Nuclear,3,16,cross,32000.0
BLK,Nuclear,3,17,cross,32000.0
BLK,Nuclear,3,18,cross,32000.0
BLK,Nuclear,3,19,cross,32000.0
BLK,Nuclear,3,20,cross,28313.705050599987
BLK,Nuclear,3,21,cross,30609.317157359998
BLK,Nuclear,3,22,cross,26035.25193134
BLK,Nuclear,3,23,cross,25993.19743627
BLK,Nuclear,3,24,cross,19593.19743627
BLK,Nuclear,4,1,cross,13639.3658364
