from,to,rep_period,time_step,scenario,flow
AUS,GER,1,13,cross,7500.0
AUS,GER,1,14,cross,7500.0
AUS,GER,1,15,cross,7500.0
AUS,GER,1,16,cross,7500.0
AUS,GER,1,17,cross,7500.0
AUS,GER,1,18,cross,7500.0
AUS,GER,1,19,cross,7500.0
AUS,GER,1,20,cross,7500.0
AUS,GER,1,21,cross,7500.0
AUS,GER,1,22,cross,7500.0
AUS,GER,1,23,cross,7500.0
AUS,GER,1,24,cross,7500.0
AUS,GER,2,1,cross,7500.0
AUS,GER,2,2,cross,7500.0
AUS,GER,2,3,cross,7500.0
AUS,GER,2,4,cross,7500.0
AUS,GER,2,5,cross,7500.0
AUS,GER,2,6,cross,7500.0
AUS,GER,2,7,cross,7500.0
AUS,GER,2,8,cross,7500.0
AUS,GER,2,9,cross,7500.0
AUS,GER,2,10,cross,7500.0
AUS,GER,2,11,cross,7500.0
AUS,GER,2,12,cross,7500.0
AUS,GER,2,13,cross,7500.0
AUS,GER,2,14,cross,7500.0
AUS,GER,2,15,cross,7356.319055380005
AUS,GER,2,16,cross,7500.0
AUS,GER,2,17,cross,7500.0
AUS,GER,2,18,cross,7500.0
AUS,GER,2,19,cross,7500.0
AUS,GER,2,20,cross,7500.0
AUS,GER,2,21,cross,7500.0
AUS,GER,2,22,cross,7500.0
AUS,GER,2,23,cross,7500.0
AUS,GER,2,24,cross,7500.0
AUS,GER,3,1,cross,7500.0
AUS,GER,3,2,cross,7500.0
AUS,GER,3,3,cross,7500.0
AUS,GER,3,4,cross,5045.881061600005
AUS,GER,3,5,cross,7500.0
AUS,GER,3,6,cross,7500.0
AUS,GER,3,7,cross,6396.637246470005
AUS,GER,3,8,cross,3950.777575209995
AUS,GER,3,9,cross,6742.1433347400025
AUS,GER,3,10,cross,5999.407287090003
AUS,GER,3,11,cross,4839.483308150003
AUS,GER,3,12,cross,4317.207942700003
AUS,GER,3,13,cross,4021.819367580002
AUS,GER,3,14,cross,3921.7321614500033
AUS,GER,3,15,cross,3937.128036500002
AUS,GER,3,16,cross,2507.2543515500074
AUS,GER,3,17,cross,2687.9670254600023
AUS,GER,3,18,cross,-898.0679464599993
AUS,GER,3,19,cross,3882.714549219996
AUS,GER,3,20,cross,344.0248478599933
AUS,GER,3,21,cross,3860.492328250003
AUS,GER,3,22,cross,-1549.219824339999
AUS,GER,3,23,cross,4889.801080510004
AUS,GER,3,24,cross,1527.0819156600037
AUS,GER,4,1,cross,7500.0
AUS,GER,4,2,cross,7500.0
AUS,GER,4,3,cross,7500.0
AUS,GER,4,4,cross,7500.0
AUS,GER,4,5,cross,7500.0
AUS,GER,4,6,cross,7500.0
AUS,GER,4,7,cross,7500.0
AUS,GER,4,8,cross,7500.0
AUS,GER,4,9,cross,7500.0
AUS,GER,4,10,cross,7303.429646870003
AUS,GER,4,11,cross,6509.314216700002
AUS,GER,4,12,cross,6025.883224030004
AUS,GER,4,13,cross,6018.924426780003
AUS,GER,4,14,cross,6175.213401860004
AUS,GER,4,15,cross,6507.795768900004
AUS,GER,4,16,cross,6883.146725950004
AUS,GER,4,17,cross,7500.0
AUS,GER,4,18,cross,7500.0
AUS,GER,4,19,cross,7500.0
AUS,GER,4,20,cross,7500.0
AUS,GER,4,21,cross,7500.0
AUS,GER,4,22,cross,7500.0
AUS,GER,4,23,cross,7500.0
AUS,GER,4,24,cross,7500.0
AUS,GER,5,1,cross,3769.788847790007
AUS,GER,5,2,cross,3792.9882470900066
AUS,GER,5,3,cross,3715.4024147100063
AUS,GER,5,4,cross,3510.4465619200055
AUS,GER,5,5,cross,3049.549859460003
AUS,GER,5,6,cross,2228.923752510007
AUS,GER,5,7,cross,3843.732811916077
AUS,GER,5,8,cross,4216.362855039449
AUS,GER,5,9,cross,1045.4872918000056
AUS,GER,5,10,cross,798.9591275800067
AUS,GER,5,11,cross,-302.2469785999947
AUS,GER,5,12,cross,5971.11046475572
AUS,GER,5,13,cross,561.2842993000031
AUS,GER,5,14,cross,7500.0
AUS,GER,5,15,cross,5687.5591691800055
AUS,GER,5,16,cross,7500.0
AUS,GER,5,17,cross,7500.0
AUS,GER,5,18,cross,6091.315562270005
AUS,GER,5,19,cross,7500.0
AUS,GER,5,20,cross,7500.0
AUS,GER,5,21,cross,6669.602611950007
AUS,GER,5,22,cross,4391.495274630008
AUS,GER,5,23,cross,4047.274420160007
AUS,GER,5,24,cross,4734.970812300007
AUS,GER,6,1,cross,4249.430968170007
AUS,GER,6,2,cross,4436.024239550006
AUS,GER,6,3,cross,4504.0413246900025
AUS,GER,6,4,cross,4641.487656360006
AUS,GER,6,5,cross,4726.417270260004
AUS,GER,6,6,cross,4318.4459262100045
AUS,GER,6,7,cross,3674.7298326700056
AUS,GER,6,8,cross,3070.238927860004
AUS,GER,6,9,cross,3952.9290679499964
AUS,GER,6,10,cross,4766.462754719996
AUS,GER,6,11,cross,3825.4165594300066
AUS,GER,6,12,cross,4168.063943170004
AUS,GER,6,13,cross,1990.285060550771
AUS,GER,6,14,cross,3760.703916479997
AUS,GER,6,15,cross,5716.255184010004
AUS,GER,6,16,cross,7430.147223929992
AUS,GER,6,17,cross,5649.510237950008
AUS,GER,6,18,cross,4873.166683510005
AUS,GER,6,19,cross,4941.197478940008
AUS,GER,6,20,cross,7500.0
AUS,GER,6,21,cross,6845.929946690008
AUS,GER,6,22,cross,7500.0
AUS,GER,6,23,cross,7371.314986200008
AUS,GER,6,24,cross,7500.0
AUS,GER,7,1,cross,5266.967466710002
AUS,GER,7,2,cross,1702.8131942600003
AUS,GER,7,3,cross,5779.414665380002
AUS,GER,7,4,cross,6002.369625070002
AUS,GER,7,5,cross,6029.537045690003
