location,time_step,demand,scenario,period,timestep
GER,24,36693.11001124629,1995,1,24
GER,3577,30479.39835391054,1995,150,1
GER,3578,29692.420804269415,1995,150,2
GER,3579,29837.407952978243,1995,150,3
GER,3580,31229.523312346846,1995,150,4
GER,3581,35432.615688261416,1995,150,5
GER,3582,39491.04712410743,1995,150,6
GER,3583,42320.57717213441,1995,150,7
GER,3584,44931.61933590686,1995,150,8
GER,3585,47525.38429434717,1995,150,9
GER,3586,48257.66493270026,1995,150,10
GER,3587,47603.168385049925,1995,150,11
GER,3588,47698.82949076191,1995,150,12
GER,3589,47770.907342716266,1995,150,13
GER,3590,47186.419718882826,1995,150,14
GER,3591,46524.173960981614,1995,150,15
GER,3592,46545.76552329625,1995,150,16
GER,3593,46838.374561756485,1995,150,17
GER,3594,47562.58036375771,1995,150,18
GER,3595,47262.02903167719,1995,150,19
GER,3596,45753.523375684184,1995,150,20
GER,3597,42032.0000092914,1995,150,21
GER,3598,37188.41348167708,1995,150,22
GER,3599,34030.46356979503,1995,150,23
GER,3600,32210.658714871868,1995,150,24
GER,7177,32315.478085444523,1995,300,1
GER,7178,31101.498351039463,1995,300,2
GER,7179,30729.958494715836,1995,300,3
GER,7180,31277.179959407313,1995,300,4
GER,7181,32920.176438248105,1995,300,5
GER,7182,34885.99545719099,1995,300,6
GER,7183,36620.88162291707,1995,300,7
GER,7184,38035.29902943452,1995,300,8
GER,7185,39381.186362147644,1995,300,9
GER,7186,40738.49573481198,1995,300,10
GER,7187,41394.7330439023,1995,300,11
GER,7188,41563.09138553392,1995,300,12
GER,7189,40757.44915892968,1995,300,13
GER,7190,40269.92310684134,1995,300,14
GER,7191,39855.54453683291,1995,300,15
GER,7192,40895.581349964305,1995,300,16
GER,7193,43183.12068429413,1995,300,17
GER,7194,43328.798984652734,1995,300,18
GER,7195,40996.56085396606,1995,300,19
GER,7196,38004.99372931267,1995,300,20
GER,7197,35366.83428276118,1995,300,21
GER,7198,32805.50815529038,1995,300,22
GER,7199,30775.65773949653,1995,300,23
GER,7200,29209.85643905654,1995,300,24
ITA,1,10473.649586107258,1995,1,1
ITA,2,9500.667915847018,1995,1,2
ITA,3,9006.451663274325,1995,1,3
ITA,4,8890.4376746199,1995,1,4
ITA,5,9036.560979837703,1995,1,5
ITA,6,10166.377695439734,1995,1,6
ITA,7,11955.201642218211,1995,1,7
ITA,8,13047.867598707602,1995,1,8
ITA,9,13954.455801808728,1995,1,9
ITA,10,14785.725635495008,1995,1,10
ITA,11,15622.425910927404,1995,1,11
ITA,12,14889.88658862403,1995,1,12
ITA,13,13995.642416074192,1995,1,13
ITA,14,14029.727377988063,1995,1,14
ITA,15,14233.003647895994,1995,1,15
ITA,16,15268.243186530548,1995,1,16
ITA,17,17356.758638985575,1995,1,17
ITA,18,17709.221526070407,1995,1,18
ITA,19,17886.930620052797,1995,1,19
ITA,20,17280.781328294197,1995,1,20
ITA,21,17058.847671563377,1995,1,21
ITA,22,15510.932094920268,1995,1,22
ITA,23,14237.329379500117,1995,1,23
ITA,24,12984.620900053356,1995,1,24
ITA,3577,19019.185068614657,1995,150,1
ITA,3578,17846.712724081375,1995,150,2
ITA,3579,17359.136449944745,1995,150,3
ITA,3580,17654.294100307212,1995,150,4
ITA,3581,19589.563250257863,1995,150,5
ITA,3582,22954.19371245059,1995,150,6
ITA,3583,26752.872789364825,1995,150,7
ITA,3584,27813.30557629779,1995,150,8
ITA,3585,27922.750595891044,1995,150,9
ITA,3586,28273.50453480496,1995,150,10
ITA,3587,27354.150840337705,1995,150,11
ITA,3588,27412.608823585884,1995,150,12
ITA,3589,28390.32876149167,1995,150,13
ITA,3590,28903.294435278574,1995,150,14
ITA,3591,28847.949797872632,1995,150,15
ITA,3592,27827.268947614368,1995,150,16
ITA,3593,26588.12950814175,1995,150,17
ITA,3594,25791.779711310908,1995,150,18
ITA,3595,24948.990809366453,1995,150,19
ITA,3596,24418.14688513415,1995,150,20
ITA,3597,23269.505481976073,1995,150,21
ITA,3598,21452.32699077515,1995,150,22
ITA,3599,20029.883985938697,1995,150,23
ITA,3600,19030.31163252365,1995,150,24
ITA,7177,16021.904257507864,1995,300,1
ITA,7178,15068.124410997687,1995,300,2
ITA,7179,14676.35190036793,1995,300,3
ITA,7180,14843.420374821628,1995,300,4
ITA,7181,16212.783294321844,1995,300,5
ITA,7182,17944.093555976928,1995,300,6
ITA,7183,18950.115508655177,1995,300,7
ITA,7184,19553.103711156073,1995,300,8
ITA,7185,19204.300680231703,1995,300,9
ITA,7186,18968.753665721106,1995,300,10
ITA,7187,17692.80014977482,1995,300,11
ITA,7188,17067.043350973916,1995,300,12
ITA,7189,16568.16150855601,1995,300,13
ITA,7190,16277.571167696793,1995,300,14
ITA,7191,16249.46331906331,1995,300,15
ITA,7192,16672.71350448229,1995,300,16
ITA,7193,18670.163140198587,1995,300,17
ITA,7194,20218.390864153254,1995,300,18
ITA,7195,18977.85888158305,1995,300,19
ITA,7196,17621.84259766245,1995,300,20
ITA,7197,16864.431766733065,1995,300,21
ITA,7198,15916.15798973987,1995,300,22
ITA,7199,14997.871969198384,1995,300,23
ITA,7200,14174.469333671983,1995,300,24
UKI,1,18431.61688424244,1995,1,1
UKI,2,16844.096551813935,1995,1,2
UKI,3,14832.768944001613,1995,1,3
UKI,4,13390.446424834885,1995,1,4
UKI,5,12734.247636154265,1995,1,5
UKI,6,12874.568177711022,1995,1,6
UKI,7,16533.97240703541,1995,1,7
UKI,8,23235.042955225566,1995,1,8
UKI,9,28313.217423198883,1995,1,9
UKI,10,31887.08881530704,1995,1,10
UKI,11,32298.76088203424,1995,1,11
UKI,12,32946.22660936219,1995,1,12
UKI,13,33571.0109583431,1995,1,13
UKI,14,33418.7878135903,1995,1,14
UKI,15,33000.759998177164,1995,1,15
UKI,16,33639.73426638491,1995,1,16
UKI,17,37822.36098962094,1995,1,17
UKI,18,40959.77077080887,1995,1,18
UKI,19,41368.87455377847,1995,1,19
UKI,20,39438.36671054881,1995,1,20
UKI,21,35713.16054846979,1995,1,21
UKI,22,31245.813486953008,1995,1,22
UKI,23,26379.936275239987,1995,1,23
UKI,24,21776.6872548384,1995,1,24
UKI,3577,12989.812365231512,1995,150,1
UKI,3578,11681.977539374022,1995,150,2
UKI,3579,10661.897654488881,1995,150,3
UKI,3580,10308.776189048205,1995,150,4
UKI,3581,10803.077481599079,1995,150,5
UKI,3582,15632.545322310132,1995,150,6
UKI,3583,21968.137999385155,1995,150,7
UKI,3584,26060.26476341036,1995,150,8
UKI,3585,28741.251728607403,1995,150,9
UKI,3586,29400.992018861394,1995,150,10
UKI,3587,28809.680540715482,1995,150,11
UKI,3588,28554.820632021194,1995,150,12
UKI,3589,28053.618587035642,1995,150,13
UKI,3590,27525.284544192367,1995,150,14
UKI,3591,26706.173872649983,1995,150,15
UKI,3592,27420.213257375108,1995,150,16
UKI,3593,28240.39432125351,1995,150,17
UKI,3594,28527.380563366045,1995,150,18
UKI,3595,28987.286322035077,1995,150,19
UKI,3596,28327.59241118417,1995,150,20
UKI,3597,27138.297696064004,1995,150,21
UKI,3598,24101.591977473596,1995,150,22
UKI,3599,19188.709536351627,1995,150,23
UKI,3600,15598.13385819477,1995,150,24
UKI,7177,13833.39217969394,1995,300,1
UKI,7178,12518.581183913628,1995,300,2
UKI,7179,11066.499089874256,1995,300,3
UKI,7180,10304.948892562044,1995,300,4
UKI,7181,10769.025625126264,1995,300,5
UKI,7182,13359.898252989798,1995,300,6
UKI,7183,16588.544966796493,1995,300,7
UKI,7184,19024.77814592732,1995,300,8
UKI,7185,22456.365171202822,1995,300,9
UKI,7186,24557.441358109332,1995,300,10
UKI,7187,25082.003649747006,1995,300,11
UKI,7188,25094.959409104405,1995,300,12
UKI,7189,24345.704901266407,1995,300,13
UKI,7190,23554.402669650106,1995,300,14
UKI,7191,23123.176622631167,1995,300,15
UKI,7192,24129.012956283917,1995,300,16
UKI,7193,26613.62696335729,1995,300,17
UKI,7194,29901.410842115503,1995,300,18
UKI,7195,28820.15221301152,1995,300,19
UKI,7196,25750.394589932668,1995,300,20
UKI,7197,22678.9876157621,1995,300,21
UKI,7198,19593.13496453093,1995,300,22
UKI,7199,16787.94116533996,1995,300,23
UKI,7200,14567.029042956388,1995,300,24
DEN,1,3834.7722783267022,1995,1,1
DEN,2,3720.0437249937627,1995,1,2
DEN,3,3671.326023897178,1995,1,3
DEN,4,3666.632038039498,1995,1,4
DEN,5,3686.7237635300094,1995,1,5
DEN,6,4248.484318147335,1995,1,6
DEN,7,4879.957862105977,1995,1,7
DEN,8,5299.157353994979,1995,1,8
DEN,9,5237.277110483525,1995,1,9
DEN,10,5173.0830461761525,1995,1,10
DEN,11,5034.514272268548,1995,1,11
DEN,12,4942.363058096408,1995,1,12
DEN,13,4886.9263366601745,1995,1,13
DEN,14,4862.382164387743,1995,1,14
DEN,15,4943.055213423014,1995,1,15
DEN,16,5199.382387646259,1995,1,16
DEN,17,5465.911512757296,1995,1,17
DEN,18,5469.267763390595,1995,1,18
DEN,19,5392.259533822612,1995,1,19
DEN,20,5232.265931490511,1995,1,20
DEN,21,4981.8098816972,1995,1,21
DEN,22,4643.277815750482,1995,1,22
DEN,23,4374.653756515057,1995,1,23
DEN,24,4056.2669914157946,1995,1,24
DEN,3577,2329.374665686362,1995,150,1
DEN,3578,2254.8872895755608,1995,150,2
DEN,3579,2199.973425758352,1995,150,3
DEN,3580,2278.609462943889,1995,150,4
DEN,3581,2600.820493128502,1995,150,5
DEN,3582,3288.2227874373316,1995,150,6
DEN,3583,3675.1703307239836,1995,150,7
DEN,3584,3902.9779673485787,1995,150,8
DEN,3585,3887.211390605049,1995,150,9
DEN,3586,3747.3435972299535,1995,150,10
DEN,3587,3612.3593297856282,1995,150,11
DEN,3588,3540.7522702279352,1995,150,12
DEN,3589,3487.7871157047502,1995,150,13
DEN,3590,3451.798269197702,1995,150,14
DEN,3591,3478.5577341353933,1995,150,15
DEN,3592,3586.431483570607,1995,150,16
DEN,3593,3604.0751720785793,1995,150,17
DEN,3594,3494.9755818713998,1995,150,18
DEN,3595,3477.8190972920506,1995,150,19
DEN,3596,3390.108330213256,1995,150,20
DEN,3597,3229.5965688371207,1995,150,21
DEN,3598,2893.5746809965162,1995,150,22
DEN,3599,2672.1329855492677,1995,150,23
DEN,3600,2450.371898742658,1995,150,24
DEN,7177,2645.8198104810244,1995,300,1
DEN,7178,2552.185305076869,1995,300,2
DEN,7179,2484.707491227544,1995,300,3
DEN,7180,2479.791412520458,1995,300,4
DEN,7181,2605.0435783773023,1995,300,5
DEN,7182,3025.3662908012293,1995,300,6
DEN,7183,3340.4590277356046,1995,300,7
DEN,7184,3675.2127529685436,1995,300,8
DEN,7185,3730.7845355814898,1995,300,9
DEN,7186,3617.5700803940517,1995,300,10
DEN,7187,3474.2725247215985,1995,300,11
DEN,7188,3348.304662898993,1995,300,12
DEN,7189,3282.07518816864,1995,300,13
DEN,7190,3308.6743110665266,1995,300,14
DEN,7191,3455.5237253385994,1995,300,15
DEN,7192,3727.1702250611597,1995,300,16
DEN,7193,3946.3213117117843,1995,300,17
DEN,7194,3865.0569204159956,1995,300,18
DEN,7195,3767.0309813504905,1995,300,19
DEN,7196,3653.596547262527,1995,300,20
DEN,7197,3437.1905674221553,1995,300,21
DEN,7198,3183.5502406141695,1995,300,22
DEN,7199,2999.9735552838456,1995,300,23
DEN,7200,2754.868896675622,1995,300,24
NED,1,13480.214091457443,1995,1,1
NED,2,13304.790184577903,1995,1,2
NED,3,13065.7668066452,1995,1,3
NED,4,12920.087855810192,1995,1,4
NED,5,12886.244860678617,1995,1,5
NED,6,12867.75293849133,1995,1,6
NED,7,13167.420902481712,1995,1,7
NED,8,13553.152391680325,1995,1,8
NED,9,13676.617717792436,1995,1,9
NED,10,13697.710629889389,1995,1,10
NED,11,13809.552708524778,1995,1,11
NED,12,14076.399288514316,1995,1,12
NED,13,14582.772100757446,1995,1,13
NED,14,14830.604204712621,1995,1,14
NED,15,15141.471983629295,1995,1,15
NED,16,15833.578399674263,1995,1,16
NED,17,16992.793846042063,1995,1,17
NED,18,17015.048402738612,1995,1,18
NED,19,17029.983786075023,1995,1,19
NED,20,17087.45881682932,1995,1,20
NED,21,16569.26840821855,1995,1,21
NED,22,15859.01419335533,1995,1,22
NED,23,15126.625409295646,1995,1,23
NED,24,14429.123952821932,1995,1,24
NED,3577,13975.140613936846,1995,150,1
NED,3578,13995.212355599637,1995,150,2
NED,3579,13991.043993189029,1995,150,3
NED,3580,14068.010921481764,1995,150,4
NED,3581,14636.03665170824,1995,150,5
NED,3582,14058.549922608783,1995,150,6
NED,3583,13742.632182241086,1995,150,7
NED,3584,13158.388620308582,1995,150,8
NED,3585,13162.628791259669,1995,150,9
NED,3586,13159.332789326696,1995,150,10
NED,3587,12910.71624980784,1995,150,11
NED,3588,13499.180666166721,1995,150,12
NED,3589,14716.180142163013,1995,150,13
NED,3590,13709.830431443985,1995,150,14
NED,3591,13209.635690223316,1995,150,15
NED,3592,13498.260565980278,1995,150,16
NED,3593,13274.189824899959,1995,150,17
NED,3594,14387.511306506873,1995,150,18
NED,3595,15083.72328193642,1995,150,19
NED,3596,16086.947093109535,1995,150,20
NED,3597,16058.291387041056,1995,150,21
NED,3598,15549.430143056494,1995,150,22
NED,3599,14950.91199040602,1995,150,23
NED,3600,14497.160010621687,1995,150,24
NED,7177,12351.33338150327,1995,300,1
NED,7178,12263.80629864462,1995,300,2
NED,7179,12095.508456261836,1995,300,3
NED,7180,12020.024163854372,1995,300,4
NED,7181,12211.07630450139,1995,300,5
NED,7182,12330.213266975861,1995,300,6
NED,7183,12110.173659834563,1995,300,7
NED,7184,12221.132978180343,1995,300,8
NED,7185,12358.92967311728,1995,300,9
NED,7186,12577.133991563753,1995,300,10
NED,7187,12618.663477076867,1995,300,11
NED,7188,12657.685817506752,1995,300,12
NED,7189,12782.111822158284,1995,300,13
NED,7190,12745.508095425204,1995,300,14
NED,7191,12868.553966909321,1995,300,15
NED,7192,13424.1782448702,1995,300,16
NED,7193,14185.797825546162,1995,300,17
NED,7194,14667.105600504488,1995,300,18
NED,7195,14554.894454925517,1995,300,19
NED,7196,14492.92614149528,1995,300,20
NED,7197,14043.858350026849,1995,300,21
NED,7198,13571.111566641597,1995,300,22
NED,7199,13046.813179173854,1995,300,23
NED,7200,12524.366212755407,1995,300,24
AUS,1,4528.256881594589,1995,1,1
AUS,2,4525.588606179611,1995,1,2
AUS,3,4507.58300608419,1995,1,3
AUS,4,4523.390582938266,1995,1,4
AUS,5,4528.783655784675,1995,1,5
AUS,6,4863.433610776173,1995,1,6
AUS,7,5330.907489628381,1995,1,7
AUS,8,5542.777509766344,1995,1,8
AUS,9,5630.742617281488,1995,1,9
AUS,10,5626.26673459261,1995,1,10
AUS,11,5618.432751445954,1995,1,11
AUS,12,5612.530497400973,1995,1,12
AUS,13,5581.384904228814,1995,1,13
AUS,14,5531.709613163856,1995,1,14
AUS,15,5507.960342618666,1995,1,15
AUS,16,5485.978662551837,1995,1,16
AUS,17,5512.807685593772,1995,1,17
AUS,18,5497.659856009286,1995,1,18
AUS,19,5502.03045996581,1995,1,19
AUS,20,5321.603895727646,1995,1,20
AUS,21,5134.867016425018,1995,1,21
AUS,22,5109.760596404864,1995,1,22
AUS,23,4912.819621608738,1995,1,23
AUS,24,4544.601290434246,1995,1,24
AUS,3577,4061.922597252614,1995,150,1
AUS,3578,4016.5539961541103,1995,150,2
AUS,3579,4075.0423675316765,1995,150,3
AUS,3580,4105.6292309887785,1995,150,4
AUS,3581,4724.850723728504,1995,150,5
AUS,3582,5337.047638021889,1995,150,6
AUS,3583,5638.704283914093,1995,150,7
AUS,3584,5777.601337161167,1995,150,8
AUS,3585,5828.3536297150085,1995,150,9
AUS,3586,5820.638720413486,1995,150,10
AUS,3587,5791.598330542315,1995,150,11
AUS,3588,5761.733789804483,1995,150,12
AUS,3589,5740.4615129699905,1995,150,13
AUS,3590,5635.791682503721,1995,150,14
AUS,3591,5718.555405887434,1995,150,15
AUS,3592,5597.356225943283,1995,150,16
AUS,3593,5478.972021028957,1995,150,17
AUS,3594,5224.117928405585,1995,150,18
AUS,3595,5008.661259516282,1995,150,19
AUS,3596,4722.005948178835,1995,150,20
AUS,3597,4529.337214488571,1995,150,21
AUS,3598,4281.7891693501,1995,150,22
AUS,3599,4167.819816436168,1995,150,23
AUS,3600,3881.281902263355,1995,150,24
AUS,7177,4225.0052106991025,1995,300,1
AUS,7178,4213.769002800827,1995,300,2
AUS,7179,4233.606799155054,1995,300,3
AUS,7180,4235.748268483098,1995,300,4
AUS,7181,4377.393969416048,1995,300,5
AUS,7182,4746.08886378403,1995,300,6
AUS,7183,4901.490022300619,1995,300,7
AUS,7184,5000.270482694288,1995,300,8
AUS,7185,5062.795650663572,1995,300,9
AUS,7186,5047.245660787525,1995,300,10
AUS,7187,4981.623303594892,1995,300,11
AUS,7188,4974.091472403175,1995,300,12
AUS,7189,4804.217213902465,1995,300,13
AUS,7190,4697.350638656562,1995,300,14
AUS,7191,4638.201131171241,1995,300,15
AUS,7192,4648.717817031868,1995,300,16
AUS,7193,4700.135791826041,1995,300,17
AUS,7194,4711.2576213091625,1995,300,18
AUS,7195,4627.772279053867,1995,300,19
AUS,7196,4387.952169000659,1995,300,20
AUS,7197,4311.380847081741,1995,300,21
AUS,7198,4203.109878810487,1995,300,22
AUS,7199,4196.537018575552,1995,300,23
AUS,7200,3820.8052320998613,1995,300,24
SWE,1,8326.55735569894,1995,1,1
SWE,2,8265.520165282505,1995,1,2
SWE,3,8160.682783380305,1995,1,3
SWE,4,8123.279320936407,1995,1,4
SWE,5,8133.963757117373,1995,1,5
SWE,6,8270.585946191886,1995,1,6
SWE,7,8537.920670685911,1995,1,7
SWE,8,8680.987641112679,1995,1,8
SWE,9,8843.5008249817,1995,1,9
SWE,10,8943.655836789943,1995,1,10
SWE,11,8986.624387646798,1995,1,11
SWE,12,8988.221467954665,1995,1,12
SWE,13,8967.064370159378,1995,1,13
SWE,14,9025.105941484793,1995,1,14
SWE,15,9094.387119506477,1995,1,15
SWE,16,9137.325914384734,1995,1,16
SWE,17,8997.032004354809,1995,1,17
SWE,18,8743.13390103261,1995,1,18
SWE,19,8542.199466919772,1995,1,19
SWE,20,8298.798646400212,1995,1,20
SWE,21,8142.852961508426,1995,1,21
SWE,22,7963.9109731746385,1995,1,22
SWE,23,7944.777474612936,1995,1,23
SWE,24,7916.951962563929,1995,1,24
SWE,3577,5966.796270988248,1995,150,1
SWE,3578,5946.16899855593,1995,150,2
SWE,3579,5903.977154700299,1995,150,3
SWE,3580,5967.811653737763,1995,150,4
SWE,3581,6382.9387645211755,1995,150,5
SWE,3582,7031.672963802736,1995,150,6
SWE,3583,7415.456200964748,1995,150,7
SWE,3584,7491.405697089832,1995,150,8
SWE,3585,7535.072202252648,1995,150,9
SWE,3586,7504.226233788566,1995,150,10
SWE,3587,7412.685063151976,1995,150,11
SWE,3588,7287.941617326565,1995,150,12
SWE,3589,7194.758143435381,1995,150,13
SWE,3590,7151.543710307816,1995,150,14
SWE,3591,7107.064224464008,1995,150,15
SWE,3592,7115.949747578846,1995,150,16
SWE,3593,7006.079236090326,1995,150,17
SWE,3594,6886.572029503126,1995,150,18
SWE,3595,6793.901554336255,1995,150,19
SWE,3596,6621.5334563695105,1995,150,20
SWE,3597,6441.374970239154,1995,150,21
SWE,3598,6221.452862449475,1995,150,22
SWE,3599,6165.897386450702,1995,150,23
SWE,3600,6048.422277837887,1995,150,24
SWE,7177,6466.978620973827,1995,300,1
SWE,7178,6406.048948846868,1995,300,2
SWE,7179,6328.470526371753,1995,300,3
SWE,7180,6307.29619485535,1995,300,4
SWE,7181,6369.071129939473,1995,300,5
SWE,7182,6598.40851931212,1995,300,6
SWE,7183,6959.186547395425,1995,300,7
SWE,7184,7124.024222456736,1995,300,8
SWE,7185,7274.699695361949,1995,300,9
SWE,7186,7347.420372579277,1995,300,10
SWE,7187,7387.199799607905,1995,300,11
SWE,7188,7375.306018764606,1995,300,12
SWE,7189,7374.376843495558,1995,300,13
SWE,7190,7457.236185953992,1995,300,14
SWE,7191,7589.594025384043,1995,300,15
SWE,7192,7727.396494623974,1995,300,16
SWE,7193,7724.627240869661,1995,300,17
SWE,7194,7574.407067069587,1995,300,18
SWE,7195,7439.872869259963,1995,300,19
SWE,7196,7210.8898398698075,1995,300,20
SWE,7197,7009.127245064798,1995,300,21
SWE,7198,6753.6075248506495,1995,300,22
SWE,7199,6626.203195755895,1995,300,23
SWE,7200,6505.87151298978,1995,300,24
POL,1,9158.476028020967,1995,1,1
POL,2,8953.577232623906,1995,1,2
POL,3,8868.737780631589,1995,1,3
POL,4,9117.059264571199,1995,1,4
POL,5,8764.936621877023,1995,1,5
POL,6,10170.641549196713,1995,1,6
POL,7,10582.886423669504,1995,1,7
POL,8,11094.941273574921,1995,1,8
POL,9,11616.3679408258,1995,1,9
POL,10,11952.62163243517,1995,1,10
POL,11,12109.48546533993,1995,1,11
POL,12,12127.442041790915,1995,1,12
POL,13,12071.690496418143,1995,1,13
POL,14,11890.079592685026,1995,1,14
POL,15,11871.629483140852,1995,1,15
POL,16,12246.103938521897,1995,1,16
POL,17,12145.37697676888,1995,1,17
POL,18,12018.620077526568,1995,1,18
POL,19,11948.211528143425,1995,1,19
POL,20,11680.028611597416,1995,1,20
POL,21,11120.5536177879,1995,1,21
POL,22,10540.274186433233,1995,1,22
POL,23,9731.105633373105,1995,1,23
POL,24,10763.421959830159,1995,1,24
POL,3577,9974.617683809603,1995,150,1
POL,3578,9761.486095830964,1995,150,2
POL,3579,9734.533991814322,1995,150,3
POL,3580,9592.546511457802,1995,150,4
POL,3581,9897.608415451019,1995,150,5
POL,3582,11483.512696006059,1995,150,6
POL,3583,12680.643376082746,1995,150,7
POL,3584,13194.652094807327,1995,150,8
POL,3585,13253.032612849229,1995,150,9
POL,3586,13346.108266449774,1995,150,10
POL,3587,13464.121422455311,1995,150,11
POL,3588,13479.274233447091,1995,150,12
POL,3589,13267.285090475749,1995,150,13
POL,3590,13222.118410215282,1995,150,14
POL,3591,13279.446463845004,1995,150,15
POL,3592,13260.22025078718,1995,150,16
POL,3593,13259.037507424451,1995,150,17
POL,3594,13270.95254706912,1995,150,18
POL,3595,13376.722417775492,1995,150,19
POL,3596,13194.726852081592,1995,150,20
POL,3597,12838.828416473189,1995,150,21
POL,3598,11996.399229759561,1995,150,22
POL,3599,11094.049915043577,1995,150,23
POL,3600,10040.569806673042,1995,150,24
POL,7177,9823.39737724459,1995,300,1
POL,7178,9620.56105357771,1995,300,2
POL,7179,9599.662706113868,1995,300,3
POL,7180,9681.791133215884,1995,300,4
POL,7181,9946.848183809865,1995,300,5
POL,7182,10679.052819238459,1995,300,6
POL,7183,11269.071910277718,1995,300,7
POL,7184,11687.749927578026,1995,300,8
POL,7185,11974.215970331445,1995,300,9
POL,7186,11923.638777843455,1995,300,10
POL,7187,11915.09285257925,1995,300,11
POL,7188,11813.08334655848,1995,300,12
POL,7189,11612.270018248564,1995,300,13
POL,7190,11417.50709661856,1995,300,14
POL,7191,11368.779775084948,1995,300,15
POL,7192,11470.661412706899,1995,300,16
POL,7193,11939.404652516465,1995,300,17
POL,7194,12211.54292733423,1995,300,18
POL,7195,12096.43009816084,1995,300,19
POL,7196,11872.801611388852,1995,300,20
POL,7197,11301.130738590973,1995,300,21
POL,7198,10631.359949171327,1995,300,22
POL,7199,9805.838794278368,1995,300,23
POL,7200,9117.475579702432,1995,300,24
BEL,1,4983.666642656506,1995,1,1
BEL,2,4832.864051050167,1995,1,2
BEL,3,4681.861072259628,1995,1,3
BEL,4,4577.4999846324845,1995,1,4
BEL,5,4637.008123639586,1995,1,5
BEL,6,5012.15047038896,1995,1,6
BEL,7,5316.826212755718,1995,1,7
BEL,8,5422.608418638437,1995,1,8
BEL,9,5423.543597026527,1995,1,9
BEL,10,5459.819046122375,1995,1,10
BEL,11,5535.008401574929,1995,1,11
BEL,12,5474.984636262258,1995,1,12
BEL,13,5462.9402198423995,1995,1,13
BEL,14,5402.3566734252945,1995,1,14
BEL,15,5455.7725061624715,1995,1,15
BEL,16,5576.169895363733,1995,1,16
BEL,17,5957.610963622008,1995,1,17
BEL,18,6154.263992915343,1995,1,18
BEL,19,6000.967409518795,1995,1,19
BEL,20,5715.77449791974,1995,1,20
BEL,21,5396.021170290758,1995,1,21
BEL,22,5419.950072655628,1995,1,22
BEL,23,5334.475181497375,1995,1,23
BEL,24,6187.305523307608,1995,1,24
BEL,3577,5031.444024238168,1995,150,1
BEL,3578,4862.709794692792,1995,150,2
BEL,3579,4752.8516475383785,1995,150,3
BEL,3580,4678.671908210683,1995,150,4
BEL,3581,4710.725383063825,1995,150,5
BEL,3582,4959.779154526755,1995,150,6
BEL,3583,5287.142928775799,1995,150,7
BEL,3584,5526.212806022489,1995,150,8
BEL,3585,5689.0648089303,1995,150,9
BEL,3586,5775.783924209814,1995,150,10
BEL,3587,5877.401398331847,1995,150,11
BEL,3588,5801.065917420884,1995,150,12
BEL,3589,5780.486054944779,1995,150,13
BEL,3590,5712.893582919874,1995,150,14
BEL,3591,5713.491298605044,1995,150,15
BEL,3592,5754.635775041382,1995,150,16
BEL,3593,5907.396843186485,1995,150,17
BEL,3594,5976.40247259879,1995,150,18
BEL,3595,5863.940746590686,1995,150,19
BEL,3596,5704.497740193636,1995,150,20
BEL,3597,5620.708929245084,1995,150,21
BEL,3598,5735.718679884967,1995,150,22
BEL,3599,5528.44202611298,1995,150,23
BEL,3600,5222.988381839313,1995,150,24
BEL,7177,4814.169219557123,1995,300,1
BEL,7178,4596.510821585839,1995,300,2
BEL,7179,4461.982722619207,1995,300,3
BEL,7180,4348.463579648349,1995,300,4
BEL,7181,4294.526390893218,1995,300,5
BEL,7182,4390.021522010935,1995,300,6
BEL,7183,4530.880287523729,1995,300,7
BEL,7184,4757.559910794319,1995,300,8
BEL,7185,4996.1443364896495,1995,300,9
BEL,7186,5125.988042420281,1995,300,10
BEL,7187,5194.3962831557255,1995,300,11
BEL,7188,5181.205258153742,1995,300,12
BEL,7189,5078.1428325439565,1995,300,13
BEL,7190,4973.545798991492,1995,300,14
BEL,7191,4920.875747989018,1995,300,15
BEL,7192,4931.049250720204,1995,300,16
BEL,7193,5164.509941762459,1995,300,17
BEL,7194,5411.176815672181,1995,300,18
BEL,7195,5491.5041541040355,1995,300,19
BEL,7196,5308.132552253413,1995,300,20
BEL,7197,5058.099383745723,1995,300,21
BEL,7198,5022.515601708468,1995,300,22
BEL,7199,4951.809009364405,1995,300,23
BEL,7200,4888.705252470477,1995,300,24
BLK,1,18900.181742173674,1997,1,1
BLK,2,18243.540784498768,1997,1,2
BLK,3,17805.96278705038,1997,1,3
BLK,4,17634.70169221664,1997,1,4
BLK,5,17897.629385505705,1997,1,5
BLK,6,18841.49459745323,1997,1,6
BLK,7,19936.505030511405,1997,1,7
BLK,8,21393.929443151428,1997,1,8
BLK,9,22252.033145499074,1997,1,9
BLK,10,22622.052567588205,1997,1,10
BLK,11,22533.72726985957,1997,1,11
BLK,12,21849.65419878307,1997,1,12
BLK,13,20761.75000331822,1997,1,13
BLK,14,20877.646836567874,1997,1,14
BLK,15,20729.11361022494,1997,1,15
BLK,16,21401.67694652613,1997,1,16
BLK,17,23736.54577693,1997,1,17
BLK,18,25792.97586391391,1997,1,18
BLK,19,26205.50310935072,1997,1,19
BLK,20,25336.09848888312,1997,1,20
BLK,21,23431.11583676602,1997,1,21
BLK,22,22062.34945820831,1997,1,22
BLK,23,20157.147880081928,1997,1,23
BLK,24,18672.81109797388,1997,1,24
BLK,3577,16740.667210253312,1997,150,1
BLK,3578,16546.228695843485,1997,150,2
