location,technology,time_step,availability,scenario,period,timestep
GER,WindOn,20,0.640967723962589,2002,1,20
GER,WindOn,21,0.65177278850143,2002,1,21
GER,WindOn,22,0.661745311250563,2002,1,22
GER,WindOn,23,0.663466410894535,2002,1,23
GER,WindOn,24,0.665975423285149,2002,1,24
GER,WindOn,3577,0.205078457047465,2002,150,1
GER,WindOn,3578,0.203281448715762,2002,150,2
GER,WindOn,3579,0.192653970289861,2002,150,3
GER,WindOn,3580,0.178991990199187,2002,150,4
GER,WindOn,3581,0.154775440937863,2002,150,5
GER,WindOn,3582,0.121979673202691,2002,150,6
GER,WindOn,3583,0.107750643181124,2002,150,7
GER,WindOn,3584,0.101736462473099,2002,150,8
GER,WindOn,3585,0.0931333411473466,2002,150,9
GER,WindOn,3586,0.0921012180123877,2002,150,10
GER,WindOn,3587,0.0546781994964016,2002,150,11
GER,WindOn,3588,0.0550336086329753,2002,150,12
GER,WindOn,3589,0.056443375063851,2002,150,13
GER,WindOn,3590,0.0549416471000823,2002,150,14
GER,WindOn,3591,0.0552071916118474,2002,150,15
GER,WindOn,3592,0.0558516752869616,2002,150,16
GER,WindOn,3593,0.0460936292680986,2002,150,17
GER,WindOn,3594,0.0390219899806803,2002,150,18
GER,WindOn,3595,0.0343476406716196,2002,150,19
GER,WindOn,3596,0.0352441333458737,2002,150,20
GER,WindOn,3597,0.0346130768057681,2002,150,21
GER,WindOn,3598,0.0307007860010111,2002,150,22
GER,WindOn,3599,0.0336912911821997,2002,150,23
GER,WindOn,3600,0.0373523662644051,2002,150,24
GER,WindOn,7177,0.454986959444914,2002,300,1
GER,WindOn,7178,0.439290622429765,2002,300,2
GER,WindOn,7179,0.442454810263953,2002,300,3
GER,WindOn,7180,0.473005380069941,2002,300,4
GER,WindOn,7181,0.516348050580031,2002,300,5
GER,WindOn,7182,0.573155475506569,2002,300,6
GER,WindOn,7183,0.638929715133819,2002,300,7
GER,WindOn,7184,0.70512321016087,2002,300,8
GER,WindOn,7185,0.766170517149131,2002,300,9
GER,WindOn,7186,0.801495299940556,2002,300,10
GER,WindOn,7187,0.793969335425392,2002,300,11
GER,WindOn,7188,0.810806275381964,2002,300,12
GER,WindOn,7189,0.804900674302321,2002,300,13
GER,WindOn,7190,0.799019265432052,2002,300,14
GER,WindOn,7191,0.751925184266054,2002,300,15
GER,WindOn,7192,0.730815711211432,2002,300,16
GER,WindOn,7193,0.73341534267388,2002,300,17
GER,WindOn,7194,0.725645237843278,2002,300,18
GER,WindOn,7195,0.706557991660207,2002,300,19
GER,WindOn,7196,0.697209494974426,2002,300,20
GER,WindOn,7197,0.703147476937665,2002,300,21
GER,WindOn,7198,0.716583049303994,2002,300,22
GER,WindOn,7199,0.767808667019775,2002,300,23
GER,WindOn,7200,0.775990754538925,2002,300,24
UKI,WindOn,1,0.267678701547323,2002,1,1
UKI,WindOn,2,0.2831969530780246,2002,1,2
UKI,WindOn,3,0.2926652684907359,2002,1,3
UKI,WindOn,4,0.3053118386071528,2002,1,4
UKI,WindOn,5,0.3161978306175765,2002,1,5
UKI,WindOn,6,0.3324802004949298,2002,1,6
UKI,WindOn,7,0.3423855647729982,2002,1,7
UKI,WindOn,8,0.3453267324424461,2002,1,8
UKI,WindOn,9,0.3317539695641543,2002,1,9
UKI,WindOn,10,0.3153336152757855,2002,1,10
UKI,WindOn,11,0.2907975732731452,2002,1,11
UKI,WindOn,12,0.274766051120398,2002,1,12
UKI,WindOn,13,0.270724597532827,2002,1,13
UKI,WindOn,14,0.2588059106757822,2002,1,14
UKI,WindOn,15,0.2390886383399438,2002,1,15
UKI,WindOn,16,0.2135896759980743,2002,1,16
UKI,WindOn,17,0.2037460792746752,2002,1,17
UKI,WindOn,18,0.2093333481035737,2002,1,18
UKI,WindOn,19,0.225090990694321,2002,1,19
UKI,WindOn,20,0.2360646875466977,2002,1,20
UKI,WindOn,21,0.2385099632982201,2002,1,21
UKI,WindOn,22,0.2367475546391493,2002,1,22
UKI,WindOn,23,0.2254086468301978,2002,1,23
UKI,WindOn,24,0.2112699861893556,2002,1,24
UKI,WindOn,3577,0.3200884323630751,2002,150,1
UKI,WindOn,3578,0.346628078947597,2002,150,2
UKI,WindOn,3579,0.3406077578242704,2002,150,3
UKI,WindOn,3580,0.3335017483339917,2002,150,4
UKI,WindOn,3581,0.3195749352534431,2002,150,5
UKI,WindOn,3582,0.3147208526195506,2002,150,6
UKI,WindOn,3583,0.3111462536765487,2002,150,7
UKI,WindOn,3584,0.3260492707286623,2002,150,8
UKI,WindOn,3585,0.335112199707949,2002,150,9
UKI,WindOn,3586,0.3386329735715788,2002,150,10
UKI,WindOn,3587,0.3312677152431088,2002,150,11
UKI,WindOn,3588,0.3278801681111176,2002,150,12
UKI,WindOn,3589,0.3428035475711305,2002,150,13
UKI,WindOn,3590,0.374549426846491,2002,150,14
UKI,WindOn,3591,0.3925490485880225,2002,150,15
UKI,WindOn,3592,0.3785006208131182,2002,150,16
UKI,WindOn,3593,0.3830065226810645,2002,150,17
UKI,WindOn,3594,0.3426781261127432,2002,150,18
UKI,WindOn,3595,0.295795179324927,2002,150,19
UKI,WindOn,3596,0.2712170175937497,2002,150,20
UKI,WindOn,3597,0.2683282782613441,2002,150,21
UKI,WindOn,3598,0.3020544176572907,2002,150,22
UKI,WindOn,3599,0.3262232311247925,2002,150,23
UKI,WindOn,3600,0.34316294605996,2002,150,24
UKI,WindOn,7177,0.5977814322527316,2002,300,1
UKI,WindOn,7178,0.6167903229698459,2002,300,2
UKI,WindOn,7179,0.6083043833422306,2002,300,3
UKI,WindOn,7180,0.5722511527811959,2002,300,4
UKI,WindOn,7181,0.552732177079516,2002,300,5
UKI,WindOn,7182,0.5503664049672996,2002,300,6
UKI,WindOn,7183,0.573981958777394,2002,300,7
UKI,WindOn,7184,0.6241482097094363,2002,300,8
UKI,WindOn,7185,0.6859371392068716,2002,300,9
UKI,WindOn,7186,0.7298334323820203,2002,300,10
UKI,WindOn,7187,0.7830768565457141,2002,300,11
UKI,WindOn,7188,0.7769900155368745,2002,300,12
UKI,WindOn,7189,0.7625691474829993,2002,300,13
UKI,WindOn,7190,0.7676573775055848,2002,300,14
UKI,WindOn,7191,0.7631427617605043,2002,300,15
UKI,WindOn,7192,0.760978673567346,2002,300,16
UKI,WindOn,7193,0.753299022122533,2002,300,17
UKI,WindOn,7194,0.744711869909998,2002,300,18
UKI,WindOn,7195,0.7393765237678712,2002,300,19
UKI,WindOn,7196,0.7215179543332836,2002,300,20
UKI,WindOn,7197,0.7051936286032503,2002,300,21
UKI,WindOn,7198,0.6931242681204419,2002,300,22
UKI,WindOn,7199,0.6842253640980063,2002,300,23
UKI,WindOn,7200,0.6855275539631652,2002,300,24
ITA,WindOn,1,0.265783810597468,2002,1,1
ITA,WindOn,2,0.2005500585533168,2002,1,2
ITA,WindOn,3,0.1373820785039422,2002,1,3
ITA,WindOn,4,0.1084151431350555,2002,1,4
ITA,WindOn,5,0.1038835438826387,2002,1,5
ITA,WindOn,6,0.1146888321245205,2002,1,6
ITA,WindOn,7,0.1209608465240069,2002,1,7
ITA,WindOn,8,0.1185490920675782,2002,1,8
ITA,WindOn,9,0.1184765525996027,2002,1,9
ITA,WindOn,10,0.1112328545193773,2002,1,10
ITA,WindOn,11,0.1293579816883172,2002,1,11
ITA,WindOn,12,0.1110440884748934,2002,1,12
ITA,WindOn,13,0.1348048085193019,2002,1,13
ITA,WindOn,14,0.1562652682990266,2002,1,14
ITA,WindOn,15,0.1376200945567129,2002,1,15
ITA,WindOn,16,0.1041990626055164,2002,1,16
ITA,WindOn,17,0.0845351082054422,2002,1,17
ITA,WindOn,18,0.0735617239819921,2002,1,18
ITA,WindOn,19,0.0767769827500882,2002,1,19
ITA,WindOn,20,0.0767592984478721,2002,1,20
ITA,WindOn,21,0.0711591402266301,2002,1,21
ITA,WindOn,22,0.0681672688861744,2002,1,22
ITA,WindOn,23,0.0847950956425433,2002,1,23
ITA,WindOn,24,0.0959423780422081,2002,1,24
ITA,WindOn,3577,0.0671446757825822,2002,150,1
ITA,WindOn,3578,0.0627225747269958,2002,150,2
ITA,WindOn,3579,0.0502360887464536,2002,150,3
ITA,WindOn,3580,0.0425457778589075,2002,150,4
ITA,WindOn,3581,0.036516071435154,2002,150,5
ITA,WindOn,3582,0.0265601959223433,2002,150,6
ITA,WindOn,3583,0.0164476759792721,2002,150,7
ITA,WindOn,3584,0.0097355151875861,2002,150,8
ITA,WindOn,3585,0.0158371831084183,2002,150,9
ITA,WindOn,3586,0.0262542369188619,2002,150,10
ITA,WindOn,3587,0.0592511208265659,2002,150,11
ITA,WindOn,3588,0.0874915841847554,2002,150,12
ITA,WindOn,3589,0.1016101887287721,2002,150,13
ITA,WindOn,3590,0.0992421178075811,2002,150,14
ITA,WindOn,3591,0.0901495246358084,2002,150,15
ITA,WindOn,3592,0.0846898964159912,2002,150,16
ITA,WindOn,3593,0.0626585809941507,2002,150,17
ITA,WindOn,3594,0.0512789754210348,2002,150,18
ITA,WindOn,3595,0.045863764479789,2002,150,19
ITA,WindOn,3596,0.0452468940253771,2002,150,20
ITA,WindOn,3597,0.0467237401358421,2002,150,21
ITA,WindOn,3598,0.0463909669684003,2002,150,22
ITA,WindOn,3599,0.0422350724837685,2002,150,23
ITA,WindOn,3600,0.0422975694773863,2002,150,24
ITA,WindOn,7177,0.1181004875140164,2002,300,1
ITA,WindOn,7178,0.0977554904301739,2002,300,2
ITA,WindOn,7179,0.0798279685043838,2002,300,3
ITA,WindOn,7180,0.0710136220752158,2002,300,4
ITA,WindOn,7181,0.0804045261030514,2002,300,5
ITA,WindOn,7182,0.0914451011853849,2002,300,6
ITA,WindOn,7183,0.0921113946164792,2002,300,7
ITA,WindOn,7184,0.0889997999551691,2002,300,8
ITA,WindOn,7185,0.0631498639082385,2002,300,9
ITA,WindOn,7186,0.0547632460437674,2002,300,10
ITA,WindOn,7187,0.0639621025575815,2002,300,11
ITA,WindOn,7188,0.0933914299867309,2002,300,12
ITA,WindOn,7189,0.1668831325083618,2002,300,13
ITA,WindOn,7190,0.2357642153271917,2002,300,14
ITA,WindOn,7191,0.3019896567028381,2002,300,15
ITA,WindOn,7192,0.3289473983598951,2002,300,16
ITA,WindOn,7193,0.3857171354219131,2002,300,17
ITA,WindOn,7194,0.3335447743498229,2002,300,18
ITA,WindOn,7195,0.2977023069453637,2002,300,19
ITA,WindOn,7196,0.3349067243241558,2002,300,20
ITA,WindOn,7197,0.3535695703779724,2002,300,21
ITA,WindOn,7198,0.3705057878253185,2002,300,22
ITA,WindOn,7199,0.3598444387490666,2002,300,23
ITA,WindOn,7200,0.4804190903533749,2002,300,24
NED,WindOn,1,0.2337969621294769,2002,1,1
NED,WindOn,2,0.1925487889932188,2002,1,2
NED,WindOn,3,0.1665961401658366,2002,1,3
NED,WindOn,4,0.1779130090690726,2002,1,4
NED,WindOn,5,0.1986966812986709,2002,1,5
NED,WindOn,6,0.2160524687092254,2002,1,6
NED,WindOn,7,0.2455199484086991,2002,1,7
NED,WindOn,8,0.2882674570075902,2002,1,8
NED,WindOn,9,0.3414884916708653,2002,1,9
NED,WindOn,10,0.3787605752109807,2002,1,10
NED,WindOn,11,0.3458567468100918,2002,1,11
NED,WindOn,12,0.3428876449281978,2002,1,12
NED,WindOn,13,0.3597967854241962,2002,1,13
NED,WindOn,14,0.3628822865135578,2002,1,14
NED,WindOn,15,0.3591436124859209,2002,1,15
NED,WindOn,16,0.3703159149129181,2002,1,16
NED,WindOn,17,0.4044491702334672,2002,1,17
NED,WindOn,18,0.4605327618446238,2002,1,18
NED,WindOn,19,0.4890930185091606,2002,1,19
NED,WindOn,20,0.5100513958381029,2002,1,20
NED,WindOn,21,0.5157701697229299,2002,1,21
NED,WindOn,22,0.5148039674733129,2002,1,22
NED,WindOn,23,0.4831162371542128,2002,1,23
NED,WindOn,24,0.4428424271135385,2002,1,24
NED,WindOn,3577,0.2548146047556782,2002,150,1
NED,WindOn,3578,0.230631480839777,2002,150,2
NED,WindOn,3579,0.1968203260333567,2002,150,3
NED,WindOn,3580,0.171082008837807,2002,150,4
NED,WindOn,3581,0.1531791741398605,2002,150,5
NED,WindOn,3582,0.1395415910166274,2002,150,6
NED,WindOn,3583,0.14781240456833,2002,150,7
NED,WindOn,3584,0.1636123062797902,2002,150,8
NED,WindOn,3585,0.1662260513050437,2002,150,9
NED,WindOn,3586,0.1971313445384849,2002,150,10
NED,WindOn,3587,0.16792058434716,2002,150,11
NED,WindOn,3588,0.1784632646061442,2002,150,12
NED,WindOn,3589,0.1839058539458335,2002,150,13
NED,WindOn,3590,0.1886099166525148,2002,150,14
NED,WindOn,3591,0.1612180367553776,2002,150,15
NED,WindOn,3592,0.1553818795028288,2002,150,16
NED,WindOn,3593,0.1391826243383938,2002,150,17
NED,WindOn,3594,0.1229564397035978,2002,150,18
NED,WindOn,3595,0.0960488284011647,2002,150,19
NED,WindOn,3596,0.0983877101868871,2002,150,20
NED,WindOn,3597,0.1091499206664212,2002,150,21
NED,WindOn,3598,0.1252866218777628,2002,150,22
NED,WindOn,3599,0.2043275946568761,2002,150,23
NED,WindOn,3600,0.2400116153641714,2002,150,24
NED,WindOn,7177,0.4577159781519191,2002,300,1
NED,WindOn,7178,0.6273605354246751,2002,300,2
NED,WindOn,7179,0.7185587536200485,2002,300,3
NED,WindOn,7180,0.8181823296932194,2002,300,4
NED,WindOn,7181,0.8861570137357367,2002,300,5
NED,WindOn,7182,0.9166592157384316,2002,300,6
NED,WindOn,7183,0.9322219880628072,2002,300,7
NED,WindOn,7184,0.934109073780445,2002,300,8
NED,WindOn,7185,0.9307038647439436,2002,300,9
NED,WindOn,7186,0.907993512313982,2002,300,10
NED,WindOn,7187,0.930864476188148,2002,300,11
NED,WindOn,7188,0.8868232441640187,2002,300,12
NED,WindOn,7189,0.8489553496872134,2002,300,13
NED,WindOn,7190,0.6887313945987629,2002,300,14
NED,WindOn,7191,0.6285738731849052,2002,300,15
NED,WindOn,7192,0.6657566213177056,2002,300,16
NED,WindOn,7193,0.7364380797213375,2002,300,17
NED,WindOn,7194,0.8148287278087384,2002,300,18
NED,WindOn,7195,0.8951459984133925,2002,300,19
NED,WindOn,7196,0.9193275954315914,2002,300,20
NED,WindOn,7197,0.9355489605342704,2002,300,21
NED,WindOn,7198,0.9376516379155674,2002,300,22
NED,WindOn,7199,0.931942226376854,2002,300,23
NED,WindOn,7200,0.9247732755016462,2002,300,24
DEN,WindOn,1,0.156378370191934,2002,1,1
DEN,WindOn,2,0.1421393064380283,2002,1,2
DEN,WindOn,3,0.1245082132937163,2002,1,3
DEN,WindOn,4,0.1858120786943807,2002,1,4
DEN,WindOn,5,0.269504524804186,2002,1,5
DEN,WindOn,6,0.3171453237847169,2002,1,6
DEN,WindOn,7,0.4051711392624674,2002,1,7
DEN,WindOn,8,0.6011059896077848,2002,1,8
DEN,WindOn,9,0.762360224268905,2002,1,9
DEN,WindOn,10,0.8211096005506818,2002,1,10
DEN,WindOn,11,0.8458536912443294,2002,1,11
DEN,WindOn,12,0.8780816356613187,2002,1,12
DEN,WindOn,13,0.9001089472544891,2002,1,13
DEN,WindOn,14,0.9079905826771032,2002,1,14
DEN,WindOn,15,0.9122401707412978,2002,1,15
DEN,WindOn,16,0.9139646751269728,2002,1,16
DEN,WindOn,17,0.9182562367671316,2002,1,17
DEN,WindOn,18,0.9227445240208276,2002,1,18
DEN,WindOn,19,0.9253578962551088,2002,1,19
DEN,WindOn,20,0.9271487442515628,2002,1,20
DEN,WindOn,21,0.9277265781985116,2002,1,21
DEN,WindOn,22,0.9275837042054884,2002,1,22
DEN,WindOn,23,0.9266007039302256,2002,1,23
DEN,WindOn,24,0.9194211412979816,2002,1,24
DEN,WindOn,3577,0.1505282359982999,2002,150,1
DEN,WindOn,3578,0.1846947420407103,2002,150,2
DEN,WindOn,3579,0.2386833659333912,2002,150,3
DEN,WindOn,3580,0.2808657622080657,2002,150,4
DEN,WindOn,3581,0.3085114511042149,2002,150,5
DEN,WindOn,3582,0.2898248162071149,2002,150,6
DEN,WindOn,3583,0.272312386902973,2002,150,7
DEN,WindOn,3584,0.2464871067892449,2002,150,8
DEN,WindOn,3585,0.23236170738381,2002,150,9
DEN,WindOn,3586,0.2139566390767392,2002,150,10
DEN,WindOn,3587,0.1627036188965681,2002,150,11
DEN,WindOn,3588,0.1546108629940415,2002,150,12
DEN,WindOn,3589,0.1423894072934214,2002,150,13
DEN,WindOn,3590,0.1294497609649208,2002,150,14
DEN,WindOn,3591,0.1036842233971425,2002,150,15
DEN,WindOn,3592,0.0785690599574557,2002,150,16
DEN,WindOn,3593,0.0710164555133006,2002,150,17
DEN,WindOn,3594,0.121147959746615,2002,150,18
DEN,WindOn,3595,0.1275503599023049,2002,150,19
DEN,WindOn,3596,0.0920146690730335,2002,150,20
DEN,WindOn,3597,0.0512879327395022,2002,150,21
DEN,WindOn,3598,0.0433547138550165,2002,150,22
DEN,WindOn,3599,0.0524868719219817,2002,150,23
DEN,WindOn,3600,0.0500102149685507,2002,150,24
DEN,WindOn,7177,0.6139841038548148,2002,300,1
DEN,WindOn,7178,0.5404439822099126,2002,300,2
DEN,WindOn,7179,0.5336927357130983,2002,300,3
DEN,WindOn,7180,0.4716366317963772,2002,300,4
DEN,WindOn,7181,0.4178434043248751,2002,300,5
DEN,WindOn,7182,0.5080736999740436,2002,300,6
DEN,WindOn,7183,0.5443810879267151,2002,300,7
DEN,WindOn,7184,0.5815102325145575,2002,300,8
DEN,WindOn,7185,0.629688455454701,2002,300,9
DEN,WindOn,7186,0.7087653507708687,2002,300,10
DEN,WindOn,7187,0.7885002064104789,2002,300,11
DEN,WindOn,7188,0.8741269241417503,2002,300,12
DEN,WindOn,7189,0.8807248163702531,2002,300,13
DEN,WindOn,7190,0.8556683566069335,2002,300,14
DEN,WindOn,7191,0.868476124478053,2002,300,15
DEN,WindOn,7192,0.8607724198003893,2002,300,16
DEN,WindOn,7193,0.8568230129300518,2002,300,17
DEN,WindOn,7194,0.8602737606618349,2002,300,18
DEN,WindOn,7195,0.8149389203451989,2002,300,19
DEN,WindOn,7196,0.765934877903906,2002,300,20
DEN,WindOn,7197,0.711283245519296,2002,300,21
DEN,WindOn,7198,0.7187502219154168,2002,300,22
DEN,WindOn,7199,0.8175764622024214,2002,300,23
DEN,WindOn,7200,0.8787534455487228,2002,300,24
SWE,WindOn,1,0.4418645239905013,2002,1,1
SWE,WindOn,2,0.5563217324593512,2002,1,2
SWE,WindOn,3,0.6407956287293727,2002,1,3
SWE,WindOn,4,0.6577133121362275,2002,1,4
SWE,WindOn,5,0.6173778286668421,2002,1,5
SWE,WindOn,6,0.5793388085745871,2002,1,6
SWE,WindOn,7,0.5388385995331919,2002,1,7
SWE,WindOn,8,0.4672671746769014,2002,1,8
SWE,WindOn,9,0.3710377590990846,2002,1,9
SWE,WindOn,10,0.3085620050935806,2002,1,10
SWE,WindOn,11,0.3073194919828335,2002,1,11
SWE,WindOn,12,0.3327898487123683,2002,1,12
SWE,WindOn,13,0.391438885914717,2002,1,13
SWE,WindOn,14,0.4372936242358038,2002,1,14
SWE,WindOn,15,0.4822598435522152,2002,1,15
SWE,WindOn,16,0.4839382813531847,2002,1,16
SWE,WindOn,17,0.4899630516378651,2002,1,17
SWE,WindOn,18,0.4896255496834109,2002,1,18
SWE,WindOn,19,0.4712723558748508,2002,1,19
SWE,WindOn,20,0.4476898931281561,2002,1,20
SWE,WindOn,21,0.4218757790102859,2002,1,21
SWE,WindOn,22,0.4030514911756691,2002,1,22
SWE,WindOn,23,0.3670805815392079,2002,1,23
SWE,WindOn,24,0.3241370963596404,2002,1,24
SWE,WindOn,3577,0.1919490973113659,2002,150,1
SWE,WindOn,3578,0.1599665612697085,2002,150,2
SWE,WindOn,3579,0.1361810286035845,2002,150,3
SWE,WindOn,3580,0.1157030754579353,2002,150,4
SWE,WindOn,3581,0.0855339174360142,2002,150,5
SWE,WindOn,3582,0.0374150522273441,2002,150,6
SWE,WindOn,3583,0.0253607207050179,2002,150,7
SWE,WindOn,3584,0.0496197624992481,2002,150,8
SWE,WindOn,3585,0.1007252474049455,2002,150,9
SWE,WindOn,3586,0.1487265550324588,2002,150,10
SWE,WindOn,3587,0.2150179760847457,2002,150,11
SWE,WindOn,3588,0.2490841410566887,2002,150,12
SWE,WindOn,3589,0.2638425528586322,2002,150,13
SWE,WindOn,3590,0.2506184681724114,2002,150,14
SWE,WindOn,3591,0.244270833844114,2002,150,15
SWE,WindOn,3592,0.2160402273936065,2002,150,16
SWE,WindOn,3593,0.177915123066103,2002,150,17
SWE,WindOn,3594,0.1504141786333871,2002,150,18
SWE,WindOn,3595,0.1440098087876046,2002,150,19
SWE,WindOn,3596,0.1745249058420836,2002,150,20
SWE,WindOn,3597,0.2157824393739333,2002,150,21
SWE,WindOn,3598,0.2309026606674477,2002,150,22
SWE,WindOn,3599,0.2019087298323159,2002,150,23
SWE,WindOn,3600,0.1665176132621953,2002,150,24
SWE,WindOn,7177,0.2899694227439605,2002,300,1
SWE,WindOn,7178,0.2881306607600403,2002,300,2
SWE,WindOn,7179,0.2621610661586361,2002,300,3
SWE,WindOn,7180,0.2295463617484618,2002,300,4
SWE,WindOn,7181,0.2093205276413863,2002,300,5
SWE,WindOn,7182,0.2017105041513699,2002,300,6
SWE,WindOn,7183,0.1956604361782405,2002,300,7
SWE,WindOn,7184,0.1953056803452985,2002,300,8
SWE,WindOn,7185,0.192368259315447,2002,300,9
SWE,WindOn,7186,0.1648668880772612,2002,300,10
SWE,WindOn,7187,0.1146351105191444,2002,300,11
SWE,WindOn,7188,0.069547608115984,2002,300,12
SWE,WindOn,7189,0.0501342359749195,2002,300,13
SWE,WindOn,7190,0.0425163786166822,2002,300,14
SWE,WindOn,7191,0.0409699134101012,2002,300,15
SWE,WindOn,7192,0.036632958801027,2002,300,16
SWE,WindOn,7193,0.0339499324228438,2002,300,17
SWE,WindOn,7194,0.041424992315424,2002,300,18
SWE,WindOn,7195,0.0579271811570965,2002,300,19
SWE,WindOn,7196,0.0740994436338545,2002,300,20
SWE,WindOn,7197,0.0857777626180885,2002,300,21
SWE,WindOn,7198,0.0981324349255446,2002,300,22
SWE,WindOn,7199,0.1453269017113167,2002,300,23
SWE,WindOn,7200,0.165712645548674,2002,300,24
AUS,WindOn,1,0.8171941722825038,2002,1,1
AUS,WindOn,2,0.8095687148467424,2002,1,2
AUS,WindOn,3,0.7810573428834217,2002,1,3
AUS,WindOn,4,0.7429342261232571,2002,1,4
AUS,WindOn,5,0.7085667114732151,2002,1,5
AUS,WindOn,6,0.6571341775215868,2002,1,6
AUS,WindOn,7,0.6185760018205768,2002,1,7
AUS,WindOn,8,0.5880031876337911,2002,1,8
AUS,WindOn,9,0.5866089373569835,2002,1,9
AUS,WindOn,10,0.6011852230491301,2002,1,10
AUS,WindOn,11,0.6714371503892621,2002,1,11
AUS,WindOn,12,0.730644138746185,2002,1,12
AUS,WindOn,13,0.789212380659266,2002,1,13
AUS,WindOn,14,0.8079713402788504,2002,1,14
AUS,WindOn,15,0.7944232669182205,2002,1,15
AUS,WindOn,16,0.7860017187003575,2002,1,16
AUS,WindOn,17,0.7743983545087796,2002,1,17
AUS,WindOn,18,0.7512574318352327,2002,1,18
AUS,WindOn,19,0.7341343313523113,2002,1,19
AUS,WindOn,20,0.7232130226793062,2002,1,20
AUS,WindOn,21,0.7149808840631549,2002,1,21
AUS,WindOn,22,0.7149706096814982,2002,1,22
AUS,WindOn,23,0.7406312203430514,2002,1,23
AUS,WindOn,24,0.7744264395241982,2002,1,24
AUS,WindOn,3577,0.817653992470879,2002,150,1
AUS,WindOn,3578,0.8103914482279955,2002,150,2
AUS,WindOn,3579,0.7908266650341623,2002,150,3
AUS,WindOn,3580,0.782435588565049,2002,150,4
AUS,WindOn,3581,0.7706688898661334,2002,150,5
AUS,WindOn,3582,0.7387606897612014,2002,150,6
AUS,WindOn,3583,0.7147720137114175,2002,150,7
AUS,WindOn,3584,0.6802989160399068,2002,150,8
AUS,WindOn,3585,0.6382728011302563,2002,150,9
AUS,WindOn,3586,0.6032770426605221,2002,150,10
AUS,WindOn,3587,0.5125887646694213,2002,150,11
AUS,WindOn,3588,0.4487138983706058,2002,150,12
AUS,WindOn,3589,0.4026617676393685,2002,150,13
AUS,WindOn,3590,0.3486998560549609,2002,150,14
AUS,WindOn,3591,0.3109348177073044,2002,150,15
AUS,WindOn,3592,0.2592609394954884,2002,150,16
AUS,WindOn,3593,0.2239658112882713,2002,150,17
AUS,WindOn,3594,0.1763958330481708,2002,150,18
AUS,WindOn,3595,0.1744490005295327,2002,150,19
AUS,WindOn,3596,0.1854833229458924,2002,150,20
AUS,WindOn,3597,0.1815681580431064,2002,150,21
AUS,WindOn,3598,0.1595669110625681,2002,150,22
AUS,WindOn,3599,0.1118418033314043,2002,150,23
AUS,WindOn,3600,0.0750271764777472,2002,150,24
AUS,WindOn,7177,0.7040652007162718,2002,300,1
AUS,WindOn,7178,0.5828480734815535,2002,300,2
AUS,WindOn,7179,0.4120914346290863,2002,300,3
AUS,WindOn,7180,0.3229717269514624,2002,300,4
AUS,WindOn,7181,0.3054182718500629,2002,300,5
AUS,WindOn,7182,0.2788148919179846,2002,300,6
AUS,WindOn,7183,0.2513816802011686,2002,300,7
AUS,WindOn,7184,0.2239633449548324,2002,300,8
AUS,WindOn,7185,0.2989166498288748,2002,300,9
AUS,WindOn,7186,0.4209502540216752,2002,300,10
AUS,WindOn,7187,0.4088235306321346,2002,300,11
AUS,WindOn,7188,0.6010568711068518,2002,300,12
AUS,WindOn,7189,0.679304492529365,2002,300,13
AUS,WindOn,7190,0.6976923227456302,2002,300,14
AUS,WindOn,7191,0.6882212856233441,2002,300,15
AUS,WindOn,7192,0.7717204583395941,2002,300,16
AUS,WindOn,7193,0.7961662517261753,2002,300,17
AUS,WindOn,7194,0.8334784037717228,2002,300,18
AUS,WindOn,7195,0.8265878609050546,2002,300,19
AUS,WindOn,7196,0.7462195510766554,2002,300,20
AUS,WindOn,7197,0.7489195223676206,2002,300,21
AUS,WindOn,7198,0.8670123174798257,2002,300,22
AUS,WindOn,7199,0.8708024113785563,2002,300,23
AUS,WindOn,7200,0.8645569317022092,2002,300,24
POL,WindOn,1,0.8436073780019353,2002,1,1
POL,WindOn,2,0.8414441150965195,2002,1,2
POL,WindOn,3,0.8362262947263779,2002,1,3
POL,WindOn,4,0.8165926912893157,2002,1,4
POL,WindOn,5,0.7997523140463882,2002,1,5
POL,WindOn,6,0.772315327427634,2002,1,6
POL,WindOn,7,0.7370754062918279,2002,1,7
POL,WindOn,8,0.7000918646859793,2002,1,8
POL,WindOn,9,0.6775561806921032,2002,1,9
POL,WindOn,10,0.6621179116440639,2002,1,10
POL,WindOn,11,0.692650516651552,2002,1,11
POL,WindOn,12,0.7536528449962909,2002,1,12
POL,WindOn,13,0.8028512217323349,2002,1,13
POL,WindOn,14,0.8495593953634002,2002,1,14
POL,WindOn,15,0.8849533835686961,2002,1,15
POL,WindOn,16,0.9117731015135302,2002,1,16
POL,WindOn,17,0.93026745456345,2002,1,17
POL,WindOn,18,0.9415489977493984,2002,1,18
POL,WindOn,19,0.9464437770353124,2002,1,19
POL,WindOn,20,0.9486013360677366,2002,1,20
POL,WindOn,21,0.9497178145980888,2002,1,21
POL,WindOn,22,0.9498248603541416,2002,1,22
POL,WindOn,23,0.9498605076243652,2002,1,23
POL,WindOn,24,0.9497836623920072,2002,1,24
POL,WindOn,3577,0.3409043688248765,2002,150,1
POL,WindOn,3578,0.3698368157914256,2002,150,2
POL,WindOn,3579,0.3798568605868958,2002,150,3
POL,WindOn,3580,0.3912033227023366,2002,150,4
POL,WindOn,3581,0.3796518970384873,2002,150,5
