method,distance,num_periods,clustering,month,avg_total_cost,time,time_with_dispatch,scenario,scenario_cost
convex_hull,CityBlock,50,per_scenario,7,5.87380883323799e7,30.6517865,58.927636,2012,5.603549585763834e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1900,5.4582284489056125e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1982,6.412503593145828e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1987,6.638447278312271e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1992,6.168259884637989e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1995,5.8652098463167444e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,1997,6.738778194329117e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,2002,7.04213951758695e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,2008,6.2054078225416265e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,2009,5.99137895649004e7
convex_hull,CityBlock,50,per_scenario,8,6.357840221107574e7,32.4799885,60.3881322,2012,7.058048668809552e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1900,5.733595318584396e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1982,7.036985660329342e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1987,6.657015603827396e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1992,6.036768480349679e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1995,5.89731034971229e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,1997,6.464127727885513e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,2002,6.999801130297893e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,2008,7.096479400538155e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,2009,6.535003687357855e7
convex_hull,CityBlock,50,per_scenario,9,6.47155160204289e7,35.4857362,63.6555221,2012,6.258428661546381e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1900,8.173008041429704e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1982,9.304514288998297e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1987,1.14214205154532e8
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1992,9.419854108390477e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1995,8.754231255405912e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,1997,1.2336954204128894e8
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,2002,8.835645193520296e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,2008,7.423253355202183e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,2009,9.045530293906514e7
convex_hull,CosineDist,100,cross_scenario,1,9.402896544648194e7,83.2882269,105.34253079999999,2012,9.314554190046462e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1900,6.869422351743624e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1982,6.948699790539427e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1987,7.586505399641424e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1992,7.847318206294696e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1995,6.6757413452236116e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,1997,7.499629268442711e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,2002,7.14432108871603e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,2008,6.3731507400388576e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,2009,7.961283769643936e7
convex_hull,CosineDist,100,cross_scenario,10,7.250406922071981e7,83.590263,108.0267052,2012,7.597997260435492e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1900,7.45312306084291e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1982,7.472984274869595e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1987,1.035183348733688e8
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1992,8.04400413100213e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1995,9.715323420571055e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,1997,8.286011061163023e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,2002,8.563103560453606e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,2008,8.582044251431419e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,2009,7.213663076493599e7
convex_hull,CosineDist,100,cross_scenario,11,8.430198892455852e7,71.6104767,93.42758500000001,2012,8.61989860039429e7
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1900,7.840701371520856e7
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1982,1.1423484267331085e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1987,1.2720741412532559e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1992,9.275879328004919e7
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1995,1.1374555219644353e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,1997,1.052287799121452e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,2002,1.0581721572396193e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,2008,1.1021342406257108e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,2009,1.0425488993687743e8
convex_hull,CosineDist,100,cross_scenario,12,1.0529206584943298e8,79.7290875,101.4533016,2012,1.0105273286843637e8
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1900,8.147864658033727e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1982,9.613325973588184e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1987,1.1092265078229824e8
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1992,9.479336978752579e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1995,7.788854282181649e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,1997,7.432839546302931e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,2002,7.308919791778441e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,2008,8.759842181976923e7
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,2009,1.1680380400299646e8
convex_hull,CosineDist,100,cross_scenario,2,9.130206702676062e7,77.6444673,101.1369122,2012,9.998438135616715e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1900,6.751705204516847e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1982,7.441153176838225e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1987,1.0442863291418226e8
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1992,6.97727498139531e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1995,7.158657793643059e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,1997,8.176120274819124e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,2002,7.45296696134572e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,2008,7.828512458399789e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,2009,8.193186876934479e7
convex_hull,CosineDist,100,cross_scenario,3,7.803613781471637e7,75.4663956,99.8343667,2012,7.613696795405589e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1900,5.893480722290717e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1982,6.951439086463495e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1987,6.893631997429116e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1992,6.930480383162907e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1995,6.4983794339877605e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,1997,6.604979680490801e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,2002,7.960649126799905e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,2008,6.957753348193647e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,2009,7.559980132139659e7
convex_hull,CosineDist,100,cross_scenario,4,6.990810094363056e7,80.3465293,104.7311333,2012,7.657327032672551e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1900,5.1323548980263315e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1982,6.868675771092537e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1987,6.052869648293665e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1992,5.44954476817095e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1995,6.418256984660563e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,1997,6.263628545257347e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,2002,5.610546519981089e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,2008,6.296569499207248e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,2009,5.79345943147369e7
convex_hull,CosineDist,100,cross_scenario,5,5.9685801691719234e7,79.6320018,103.35202609999999,2012,5.799895625555808e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1900,5.450093197695422e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1982,7.246834373567674e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1987,6.3866316824106e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1992,5.818128360615982e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1995,5.95012839815267e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,1997,5.8724617900858305e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,2002,5.655753298640804e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,2008,6.073747835985944e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,2009,5.9952505846907414e7
convex_hull,CosineDist,100,cross_scenario,6,6.082562430388872e7,84.761977,110.0893265,2012,6.3765947820430525e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1900,5.841183317087085e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1982,5.5292689313674495e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1987,5.697668279042903e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1992,5.940764887987446e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1995,5.853761360924714e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,1997,6.306453850626949e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,2002,5.6505342156434715e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,2008,5.655051614004402e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,2009,5.749780564948611e7
convex_hull,CosineDist,100,cross_scenario,7,5.781772070418024e7,81.5084154,106.79295880000001,2012,5.593253682547201e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1900,5.286779258113217e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1982,6.488137385097112e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1987,6.4923215960373e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1992,6.021627517100533e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1995,5.815535351085911e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,1997,6.635527770205216e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,2002,6.935208495631048e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,2008,6.0044443344702035e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,2009,5.934108840914316e7
convex_hull,CosineDist,100,cross_scenario,8,6.237927491265863e7,68.3902815,93.0096,2012,6.765584364003772e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1900,5.561296844244498e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1982,6.667132669712269e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1987,6.121493282657631e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1992,5.921343575030811e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1995,5.905511285068545e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,1997,6.290243483282189e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,2002,6.722267331713507e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,2008,6.921204453839469e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,2009,6.263770447469434e7
convex_hull,CosineDist,100,cross_scenario,9,6.238687710345891e7,76.0600579,103.1541031,2012,6.01261373044056e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1900,8.237890072790292e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1982,9.293187327233395e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1987,1.1272437420464766e8
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1992,9.457400592384431e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1995,8.802626371152112e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,1997,1.2270064695434293e8
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,2002,8.868389287476152e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,2008,7.412076575134164e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,2009,9.155862500290486e7
convex_hull,CosineDist,150,cross_scenario,1,9.403929197145638e7,154.169887,175.4673609,2012,9.269357129096279e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1900,6.925639457806574e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1982,6.922367286104342e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1987,7.576395313074505e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1992,7.899195392400691e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1995,6.618156366853255e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,1997,7.501108573367305e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,2002,7.127160156575187e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,2008,6.319342833122952e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,2009,7.973672815337473e7
convex_hull,CosineDist,150,cross_scenario,10,7.245597124902445e7,157.2103189,181.87397520000002,2012,7.59293305438216e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1900,7.223728288062917e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1982,7.437521704950029e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1987,1.0394962704891458e8
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1992,7.977954880659005e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1995,9.764047149394478e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,1997,8.164742561119579e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,2002,8.549190930952236e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,2008,8.574305005491291e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,2009,7.057779072870165e7
convex_hull,CosineDist,150,cross_scenario,11,8.366450802526039e7,176.3328204,197.8353808,2012,8.52027572686923e7
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1900,7.899478964337556e7
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1982,1.1298940344875398e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1987,1.2806674249068505e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1992,9.337703179178205e7
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1995,1.1501242043257461e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,1997,1.0174876990562199e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,2002,1.0340124322032599e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,2008,1.0928884735574748e8
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,2009,9.812812917365357e7
convex_hull,CosineDist,150,cross_scenario,12,1.0439045369262893e8,139.5295429,160.0558498,2012,1.0289715946376899e8
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1900,8.146766452454367e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1982,9.603816986136185e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1987,1.0975989071530467e8
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1992,9.531085028219499e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1995,7.714400386406161e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,1997,7.41726876794149e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,2002,7.246043456290475e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,2008,8.815067181235304e7
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,2009,1.1655223421516049e8
convex_hull,CosineDist,150,cross_scenario,2,9.098918695227036e7,151.3789851,172.9696829,2012,9.883526200540352e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1900,6.6930590779363066e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1982,7.421497147465277e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1987,1.048498391507369e8
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1992,6.887243124752267e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1995,7.056567970518175e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,1997,8.169656722952823e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,2002,7.436377547603217e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,2008,7.849510099489906e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,2009,8.154663255482261e7
convex_hull,CosineDist,150,cross_scenario,3,7.784562525788772e7,136.8547275,161.64463419999998,2012,7.692066396613795e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1900,5.883774179508616e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1982,6.925319197661854e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1987,6.893705534211591e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1992,6.901897825191155e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1995,6.48639088675001e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,1997,6.6035706663862176e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,2002,7.982931106205139e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,2008,6.952485715537766e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,2009,7.5623085934279e7
convex_hull,CosineDist,150,cross_scenario,4,6.984493603869846e7,126.9867651,151.1354264,2012,7.65255233381821e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1900,5.1928848493968174e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1982,6.766884511463898e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1987,6.049776738699858e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1992,5.493736914683224e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1995,6.3589668872437134e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,1997,6.18444788573446e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,2002,5.6462932452812955e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,2008,6.308869691431005e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,2009,5.754183268728796e7
convex_hull,CosineDist,150,cross_scenario,5,5.9556268950977705e7,154.9713539,177.4141462,2012,5.800224958314633e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1900,5.3726476370807216e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1982,7.194582940865436e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1987,6.3555996656675175e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1992,5.814759920275512e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1995,5.946268553825813e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,1997,5.843020708599235e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,2002,5.6211313421221964e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,2008,6.074971546490275e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,2009,5.9814577538095005e7
convex_hull,CosineDist,150,cross_scenario,6,6.054943294396296e7,137.5749348,160.2146088,2012,6.344992875226757e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1900,5.8961601587686986e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1982,5.479521001447098e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1987,5.662918282238373e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1992,5.924234726423704e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1995,5.8742832241815716e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,1997,6.309899171677268e7
convex_hull,CosineDist,150,cross_scenario,7,5.776452297392383e7,104.063419,126.64249,2002,5.631760087326755e7
