method,distance,num_periods,clustering,avg_total_cost,time,scenario,scenario_cost
blended,SqEuclidean,150,group_scenario,9.399437326320922e7,166.4971032,1997,1.2292780384384225e8
blended,SqEuclidean,150,group_scenario,9.399437326320922e7,166.4971032,2002,8.852351202814932e7
blended,SqEuclidean,150,group_scenario,9.399437326320922e7,166.4971032,2008,7.441103801548171e7
blended,SqEuclidean,150,group_scenario,9.399437326320922e7,166.4971032,2009,9.021383103854567e7
blended,SqEuclidean,150,group_scenario,9.399437326320922e7,166.4971032,2012,9.389782478084993e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1900,8.651767077771643e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1982,9.485617934005314e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1987,1.289468540941594e8
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1992,9.473127611376974e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1995,8.713355361756606e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,1997,1.2561423253327665e8
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,2002,9.757749081859723e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,2008,7.677071826415043e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,2009,9.217103373511395e7
blended,SqEuclidean,20,group_scenario,9.786332763810849e7,7.0472583,2012,9.431426708668181e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1900,8.446412503410925e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1982,9.652990753360635e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1987,1.2197581131641611e8
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1992,9.300306961650977e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1995,8.826973747281736e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,1997,1.2640093134069788e8
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,2002,9.254089444394386e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,2008,7.712582505580941e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,2009,8.959650305262205e7
blended,SqEuclidean,50,group_scenario,9.641417212410378e7,42.5748411,2012,9.423491637450583e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1900,8.245794482841155e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1982,9.300043917768145e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1987,1.1254908456181502e8
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1992,9.500308357452354e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1995,8.800820722933176e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,1997,1.2291797015738761e8
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,2002,8.973639311912e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,2008,7.560633198999363e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,2009,9.130543911361498e7
blended,SqEuclidean,100,per_scenario,9.443972284014276e7,98.7213175,2012,9.381233464954804e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1900,8.170278636908549e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1982,9.336128208248809e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1987,1.1339365960107857e8
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1992,9.385451530915436e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1995,8.808697555023852e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,1997,1.2311496823709662e8
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,2002,8.903800333198242e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,2008,7.515642021765807e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,2009,9.110022768074098e7
blended,SqEuclidean,150,per_scenario,9.423593701081371e7,152.6304359,2012,9.355053172861394e7
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1900,9.03983927232141e7
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1982,1.0070090366258606e8
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1987,1.1398643692653385e8
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1992,1.0130635970378122e8
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1995,9.689099654477653e7
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,1997,1.2585876961482303e8
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,2002,9.649618096411976e7
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,2008,8.352589654079784e7
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,2009,1.0153150161990568e8
blended,SqEuclidean,20,per_scenario,1.0085411420846522e8,7.9142464,2012,9.784570378411421e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1900,8.320135588820012e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1982,9.543288261706746e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1987,1.1257806403832088e8
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1992,9.578652919142443e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1995,8.972855105256894e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,1997,1.2575174357199715e8
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,2002,8.984964062424469e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,2008,7.559351449887195e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,2009,9.378407337427273e7
blended,SqEuclidean,50,per_scenario,9.54623523373858e7,33.0905584,2012,9.291716851688963e7
