method,blended,month,learning_rate,avg_total_cost,time,time_with_dispatch,scenario,scenario_cost
per_scenario,true,1,0.001,9.71473121415855e7,28.0696774,48.768688499999996,2009,9.390702195917416e7
per_scenario,true,1,0.001,9.71473121415855e7,28.0696774,48.768688499999996,2012,9.502928742420033e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,1982,7.09978265145041e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,1987,7.698988901698944e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,1992,7.667078746755114e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,1995,7.009478804743505e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,1997,7.603854467088789e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,2002,7.378807882516228e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,2008,6.6958193472793765e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,2009,8.163372193998016e7
per_scenario,true,10,0.001,7.426551964148872e7,27.7053685,49.3648982,2012,7.521784681809467e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,1982,7.627113250738108e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,1987,1.019160133581032e8
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,1992,8.29530369715786e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,1995,9.922592122412443e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,1997,8.24255127927442e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,2002,8.644028425037201e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,2008,8.728196293824843e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,2009,7.490391299376705e7
per_scenario,true,11,0.001,8.655261068289104e7,21.0803518,39.0216723,2012,8.755571910970029e7
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,1982,1.1618224624459559e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,1987,1.2235723540228839e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,1992,9.69319569155263e7
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,1995,1.1252684912884632e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,1997,1.0568206443675548e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,2002,1.0423699146465819e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,2008,1.1029417987550527e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,2009,1.0427172976209569e8
per_scenario,true,12,0.001,1.0852601453740722e8,25.666232,44.997862,2012,1.0425087760639383e8
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,1982,9.609924728188884e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,1987,1.0940132116354011e8
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,1992,9.835658835521317e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,1995,8.000543781481431e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,1997,7.845143447017422e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,2002,7.607727794787003e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,2008,9.104325271261972e7
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,2009,1.1322717084978825e8
per_scenario,true,2,0.001,9.381848340304796e7,24.9866186,44.5041349,2012,1.0170462003152305e8
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,1982,7.570455882154934e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,1987,1.0266630958511102e8
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,1992,7.253202933152464e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,1995,7.352330337742922e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,1997,8.21302463053671e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,2002,7.594154265558282e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,2008,7.842282264775135e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,2009,8.135147772655593e7
per_scenario,true,3,0.001,7.999834123373824e7,24.5523452,45.8114287,2012,7.771278065277283e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,1982,6.949247427297784e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,1987,6.98850887590421e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,1992,7.010756703539069e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,1995,6.670237189316615e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,1997,6.818788093550685e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,2002,7.850186655439866e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,2008,7.171617576635155e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,2009,7.472880979994346e7
per_scenario,true,4,0.001,7.189377810124026e7,21.5191763,42.1222035,2012,7.77217678943851e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,1982,6.736383193595022e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,1987,6.10738147519005e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,1992,5.586762943328217e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,1995,6.3529844004751265e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,1997,6.166124205649074e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,2002,5.6824620077537596e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,2008,6.398585992326234e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,2009,5.867113122541341e7
per_scenario,true,5,0.001,6.079593080919521e7,20.7364884,41.1020002,2012,5.818540387416868e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,1982,7.922381827707781e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,1987,6.3832425153674185e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,1992,5.752648245886381e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,1995,5.996044634942042e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,1997,5.911905618838334e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,2002,5.665827582878144e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,2008,6.070999882344527e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,2009,6.006922432507323e7
per_scenario,true,6,0.001,6.2363112343562685e7,24.8731256,48.3209071,2012,6.416828368734471e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,1982,5.487279017396506e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,1987,6.6436777499929346e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,1992,5.943164561624016e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,1995,5.944550416210805e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,1997,6.317643658730763e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,2002,5.645517769061673e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,2008,5.589094257781214e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,2009,5.827602481361571e7
per_scenario,true,7,0.001,5.88744925401959e7,25.8007885,49.5781608,2012,5.588513374016828e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,1982,6.541493302920335e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,1987,6.521577838051377e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,1992,6.209987006358746e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,1995,6.0070539422409296e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,1997,6.591229144847606e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,2002,6.893647534872106e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,2008,6.238724897303285e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,2009,6.076687707901211e7
per_scenario,true,8,0.001,6.436700948555966e7,25.5415454,48.2979565,2012,6.8499071625081e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,1982,6.637028832887764e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,1987,6.2117054797189936e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,1992,5.945487659284726e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,1995,6.0693845374182105e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,1997,6.326298713397262e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,2002,6.877954060065053e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,2008,7.137223318314001e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,2009,6.391877908696541e7
per_scenario,true,9,0.001,6.412448987565816e7,22.1387312,42.6010329,2012,6.115080378309796e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,1982,9.436637245206077e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,1987,1.1018320010140595e8
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,1992,9.620605971648484e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,1995,9.146522476496682e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,1997,1.1881094806133044e8
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,2002,9.1533304268858e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,2008,7.945714865140188e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,2009,9.245594988261849e7
cross_scenario,true,1,0.01,9.675935096047017e7,35.0834001,55.1439902,2012,9.635595074510428e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,1982,6.946482119520937e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,1987,7.578729412642387e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,1992,7.691670046581253e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,1995,6.827566279154287e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,1997,7.527028052109616e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,2002,7.216388428189927e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,2008,6.5315621263837084e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,2009,8.09738582943995e7
cross_scenario,true,10,0.01,7.329079915433167e7,32.4105607,53.8985536,2012,7.54490694487644e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,1982,7.66980733602061e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,1987,1.0157676611213753e8
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,1992,8.187720521397829e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,1995,9.580314570429732e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,1997,8.436351689544462e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,2002,8.604867475220421e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,2008,8.511669714899763e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,2009,7.44537952111619e7
cross_scenario,true,11,0.01,8.572113730881712e7,31.1407666,52.6786337,2012,8.555236138092653e7
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,1982,1.143829633777183e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,1987,1.2490445380289844e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,1992,9.555011564615911e7
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,1995,1.1363523096587834e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,1997,1.0575522736158049e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,2002,1.0570609464942575e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,2008,1.095368905524503e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,2009,1.0866652822841215e8
cross_scenario,true,12,0.01,1.0906111404086143e8,27.072707,47.1590634,2012,1.0341252178322998e8
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,1982,9.627565306214693e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,1987,1.1037505088007946e8
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,1992,9.551558876051614e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,1995,8.021122849284393e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,1997,7.695529087449986e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,2002,7.569517137342966e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,2008,8.77141510890656e7
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,2009,1.1497008629958828e8
cross_scenario,true,2,0.01,9.383599146249941e7,26.0167768,47.628712199999995,2012,1.068117023303248e8
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,1982,7.5189665753458e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,1987,1.0202456492501155e8
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,1992,7.196752214759696e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,1995,7.32989838488361e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,1997,8.208635430391636e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,2002,7.585824373222426e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,2008,7.981266344164497e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,2009,8.212829210298663e7
cross_scenario,true,3,0.01,7.998615576571518e7,30.9109102,52.6591858,2012,7.750911163576187e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,1982,7.17484694295494e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,1987,7.032050317038423e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,1992,7.020129718334714e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,1995,6.76009954359143e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,1997,6.893042924435481e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,2002,7.826324487828746e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,2008,7.103721255197701e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,2009,7.543159422241645e7
cross_scenario,true,4,0.01,7.237835421473798e7,31.7584177,54.7145529,2012,7.787144181641105e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,1982,6.703175310473041e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,1987,6.1192045020411596e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,1992,5.5052939774005756e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,1995,6.23592116665866e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,1997,6.2081775698058926e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,2002,5.662569931593402e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,2008,6.422844640574414e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,2009,5.748867529508376e7
cross_scenario,true,5,0.01,6.045548905076639e7,31.5176037,54.5131969,2012,5.803885517634237e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,1982,7.161540602463178e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,1987,6.342236337609278e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,1992,6.00198483680148e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,1995,5.998523347579823e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,1997,5.9224820665429235e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,2002,5.692910114754754e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,2008,6.08060956386411e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,2009,5.980414180607939e7
cross_scenario,true,6,0.01,6.1728670011989795e7,32.8596202,56.5068897,2012,6.375101960567331e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,1982,5.506890115148945e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,1987,6.6548445330669686e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,1992,6.0037898645832434e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,1995,6.0135230192897394e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,1997,6.270116659801367e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,2002,5.6800698538191676e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,2008,5.5578706417413816e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,2009,5.96468496897901e7
cross_scenario,true,7,0.01,5.918641902256997e7,32.9598937,4923.6886970000005,2012,5.615987463883149e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,1982,6.441306034009798e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,1987,6.4698264454039186e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,1992,6.158791726264162e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,1995,5.8037477295410395e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,1997,6.812430659999597e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,2002,7.015309276485315e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,2008,5.977339335927647e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,2009,5.957884640586021e7
cross_scenario,true,8,0.01,6.410363630708806e7,31.4906531,57.7765807,2012,7.056636828161764e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,1982,6.6192518161226325e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,1987,6.236608727855977e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,1992,5.9709907619482495e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,1995,6.099006021708574e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,1997,6.3131712702887416e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,2002,6.753233104022172e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,2008,6.977637630463724e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,2009,6.419357512727877e7
cross_scenario,true,9,0.01,6.3928135425757125e7,27.694238,50.0064809,2012,6.146065038043467e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,1982,9.970062240925059e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,1987,1.3535729903996468e8
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,1992,9.687003902465352e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,1995,8.757318436317536e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,1997,1.3703447263989598e8
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,2002,9.592784356110814e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,2008,7.346468805260919e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,2009,9.607060666770971e7
group_scenario,true,1,0.01,1.0170327029480687e8,29.4922416,48.6895976,2012,9.333067689489464e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,1982,6.973109785241802e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,1987,7.77677021689758e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,1992,7.67019205393728e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,1995,6.878145620737427e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,1997,7.517281258325516e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,2002,7.295861068258071e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,2008,6.548691122937496e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,2009,8.097787048554263e7
group_scenario,true,10,0.01,7.368183011603166e7,26.2002028,47.0214788,2012,7.555808929539064e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,1982,7.615558915637998e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,1987,1.0649085952393402e8
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,1992,8.270707708474442e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,1995,1.0205630713545287e8
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,1997,8.425932469522578e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,2002,8.736436123322195e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,2008,8.79147437016511e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,2009,7.404182001765536e7
group_scenario,true,11,0.01,8.757059359317963e7,32.3523099,50.9269815,2012,8.714525979035123e7
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,1982,1.1338823691050437e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,1987,1.3151129638664542e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,1992,9.386189571331415e7
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,1995,1.1822725025605175e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,1997,1.0389103830022489e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,2002,1.0478882782319254e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,2008,1.0932333874447915e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,2009,1.0598352740845564e8
group_scenario,true,12,0.01,1.0914493365562037e8,22.644523,42.184645,2012,1.0132899135771544e8
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,1982,9.754476316399267e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,1987,1.078142731426069e8
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,1992,9.511499639369294e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,1995,7.668715303662089e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,1997,7.377984483775955e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,2002,7.33728977015846e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,2008,8.981294080600792e7
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,2009,1.1829615298778063e8
group_scenario,true,2,0.01,9.248526120120323e7,28.8679698,49.9456696,2012,9.994432874078295e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,1982,7.51084181113493e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,1987,1.1303168395471174e8
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,1992,6.893436747398883e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,1995,7.058997225887607e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,1997,8.251389619148237e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,2002,7.49039074583608e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,2008,7.777368258712606e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,2009,8.151574219856887e7
group_scenario,true,3,0.01,8.01712029320091e7,25.3418187,48.6823017,2012,7.716915615361795e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,1982,6.823203806814134e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,1987,6.931307233458212e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,1992,7.126075238778214e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,1995,6.528012200290233e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,1997,6.597574296519568e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,2002,8.101314137387028e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,2008,7.22093632709836e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,2009,7.652384416670288e7
group_scenario,true,4,0.01,7.192346101446362e7,27.7735211,51.1282892,2012,7.750307256001216e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,1982,6.712945993948933e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,1987,6.076139228051174e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,1992,5.6136858452360764e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,1995,6.3515141902073964e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,1997,6.3110125241445266e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,2002,5.7077930842394605e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,2008,6.309475373256239e7
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,2009,5.874698126989005e7
