rp,clustering,seed,num_periods,investment_cost,operational_cost,runtime,process_time,distance,data,loss_ct,loss,type,year
cross,k_medoids,1005471400,100,1.30061e9,6.53515e9,37.88434,34.7616723,SqEuclidean,output,1039,2.6263416608189996e6,insample,2011
cross,k_medoids,1005471400,100,1.30061e9,5.85561e9,31.4582185,28.3804042,SqEuclidean,output,697,1.9019698118420003e6,insample,2012
cross,k_medoids,1005471400,100,1.30061e9,6.29173e9,35.5757731,34.806573,SqEuclidean,output,681,2.3534376385920006e6,insample,2016
cross,k_medoids,1262311769,100,1.42617e9,4.87825e9,27.3282442,37.3843437,SqEuclidean,output,60,163964.401449,initial,initial
cross,k_medoids,1262311769,100,1.42617e9,6.14722e9,33.413677,29.410127,SqEuclidean,output,649,2.2581295724699995e6,insample,1982
cross,k_medoids,1262311769,100,1.42617e9,6.54101e9,29.4267448,25.6800945,SqEuclidean,output,525,2.613446939114e6,insample,1986
cross,k_medoids,1262311769,100,1.42617e9,4.86024e9,28.5596864,25.1592393,SqEuclidean,output,376,1.02415467296e6,insample,1990
cross,k_medoids,1262311769,100,1.42617e9,6.42461e9,28.8107402,25.5376276,SqEuclidean,output,543,2.543639691434e6,insample,1994
cross,k_medoids,1262311769,100,1.42617e9,5.42966e9,37.5326421,37.3581358,SqEuclidean,output,465,1.5348355387660002e6,insample,1998
cross,k_medoids,1262311769,100,1.42617e9,5.64403e9,34.5699795,33.9695677,SqEuclidean,output,548,1.7477875274000005e6,insample,2004
cross,k_medoids,1262311769,100,1.42617e9,5.36063e9,27.8110775,23.4087972,SqEuclidean,output,383,1.4884776124119996e6,insample,2008
cross,k_medoids,1262311769,100,1.42617e9,5.80396e9,37.8818691,35.705365300000004,SqEuclidean,output,649,1.937144995163e6,insample,2011
cross,k_medoids,1262311769,100,1.42617e9,5.22334e9,29.6054896,27.0492812,SqEuclidean,output,490,1.3016076079320002e6,insample,2012
cross,k_medoids,1262311769,100,1.42617e9,5.77632e9,36.3128363,35.4632022,SqEuclidean,output,426,1.8700757589779997e6,insample,2016
cross,k_medoids,1400059389,100,1.38963e9,4.71829e9,31.4109637,46.3299617,SqEuclidean,output,52,190334.236956,initial,initial
cross,k_medoids,1400059389,100,1.38963e9,6.53891e9,29.2222427,25.0882353,SqEuclidean,output,857,2.6402038233020008e6,insample,1982
cross,k_medoids,1400059389,100,1.38963e9,6.82418e9,30.4520954,24.4823308,SqEuclidean,output,678,2.887888351271e6,insample,1986
cross,k_medoids,1400059389,100,1.38963e9,4.87254e9,29.766238,24.9286266,SqEuclidean,output,503,1.02786969762e6,insample,1990
cross,k_medoids,1400059389,100,1.38963e9,6.35722e9,30.2761776,25.206337,SqEuclidean,output,619,2.4601400601999993e6,insample,1994
cross,k_medoids,1400059389,100,1.38963e9,5.54438e9,38.5456211,40.68215,SqEuclidean,output,615,1.6403134905579998e6,insample,1998
cross,k_medoids,1400059389,100,1.38963e9,5.56702e9,36.8859245,34.3074045,SqEuclidean,output,709,1.6597720020810002e6,insample,2004
cross,k_medoids,1400059389,100,1.38963e9,5.24981e9,28.9800382,23.6240302,SqEuclidean,output,479,1.370080045981e6,insample,2008
cross,k_medoids,1400059389,100,1.38963e9,5.88234e9,37.4637437,35.1082484,SqEuclidean,output,842,2.00266584259e6,insample,2011
cross,k_medoids,1400059389,100,1.38963e9,5.02477e9,31.2605186,28.7445639,SqEuclidean,output,553,1.0948646995080002e6,insample,2012
cross,k_medoids,1400059389,100,1.38963e9,5.55546e9,38.1284126,35.3639089,SqEuclidean,output,581,1.6401617339080002e6,insample,2016
cross,k_medoids,1693313909,100,1.4671e9,4.82596e9,28.2823366,37.4182095,SqEuclidean,output,80,161706.382867,initial,initial
cross,k_medoids,1693313909,100,1.4671e9,6.29635e9,38.3042985,35.2412194,SqEuclidean,output,844,2.384460071471e6,insample,1982
cross,k_medoids,1693313909,100,1.4671e9,6.66194e9,30.6129642,26.185461,SqEuclidean,output,706,2.715989409996e6,insample,1986
cross,k_medoids,1693313909,100,1.4671e9,5.02118e9,30.1907729,25.1087513,SqEuclidean,output,571,1.1686031759850003e6,insample,1990
cross,k_medoids,1693313909,100,1.4671e9,6.42651e9,30.2631451,25.2572066,SqEuclidean,output,640,2.5284987446179995e6,insample,1994
cross,k_medoids,1693313909,100,1.4671e9,5.58661e9,39.6754618,39.4459098,SqEuclidean,output,639,1.6766381570450005e6,insample,1998
cross,k_medoids,1693313909,100,1.4671e9,5.95939e9,37.5533231,34.315273999999995,SqEuclidean,output,763,2.039106718797e6,insample,2004
cross,k_medoids,1693313909,100,1.4671e9,5.51618e9,29.9872233,23.3990869,SqEuclidean,output,495,1.626404185744e6,insample,2008
cross,k_medoids,1693313909,100,1.4671e9,5.81023e9,38.8878194,35.708621,SqEuclidean,output,828,1.920304246359e6,insample,2011
cross,k_medoids,1693313909,100,1.4671e9,5.51395e9,32.2561206,27.1391297,SqEuclidean,output,583,1.5730028377450004e6,insample,2012
cross,k_medoids,1693313909,100,1.4671e9,5.87385e9,37.2390336,35.513915,SqEuclidean,output,607,1.945705919202e6,insample,2016
cross,k_medoids,2483487299,100,1.2919e9,4.43795e9,28.3130844,37.976790300000005,SqEuclidean,output,74,162628.42668300003,initial,initial
cross,k_medoids,2483487299,100,1.2919e9,7.09666e9,37.0638047,33.8301462,SqEuclidean,output,986,3.1940548393630004e6,insample,1982
cross,k_medoids,2483487299,100,1.2919e9,7.13767e9,29.6269042,24.6184592,SqEuclidean,output,739,3.199015141473e6,insample,1986
cross,k_medoids,2483487299,100,1.2919e9,5.46873e9,29.6023142,25.0624257,SqEuclidean,output,600,1.6274718314849995e6,insample,1990
cross,k_medoids,2483487299,100,1.2919e9,7.86925e9,30.225379,25.4317996,SqEuclidean,output,869,3.975942758275e6,insample,1994
cross,k_medoids,2483487299,100,1.2919e9,6.0167e9,38.0521905,37.3861732,SqEuclidean,output,754,2.114137217643e6,insample,1998
cross,k_medoids,2483487299,100,1.2919e9,6.44267e9,36.5536989,33.676087,SqEuclidean,output,909,2.5274818884509997e6,insample,2004
cross,k_medoids,2483487299,100,1.2919e9,6.06236e9,28.2756267,25.027693,SqEuclidean,output,621,2.185251149419e6,insample,2008
cross,k_medoids,2483487299,100,1.2919e9,6.6572e9,36.047371,34.6960051,SqEuclidean,output,934,2.779232176532e6,insample,2011
cross,k_medoids,2483487299,100,1.2919e9,5.99469e9,32.0721574,28.331722,SqEuclidean,output,733,2.062514721477e6,insample,2012
cross,k_medoids,2483487299,100,1.2919e9,6.11714e9,37.9741565,36.2011621,SqEuclidean,output,714,2.199782947281e6,insample,2016
cross,k_medoids,2529186237,100,1.34467e9,5.2238e9,25.990224,37.9001692,SqEuclidean,output,64,180965.7037359999,initial,initial
cross,k_medoids,2529186237,100,1.34467e9,7.13089e9,36.1999138,36.5257225,SqEuclidean,output,773,3.2318433927589995e6,insample,1982
cross,k_medoids,2529186237,100,1.34467e9,7.14387e9,28.633371,25.0357905,SqEuclidean,output,581,3.2079991309040003e6,insample,1986
cross,k_medoids,2529186237,100,1.34467e9,5.21002e9,28.115285,26.8005556,SqEuclidean,output,465,1.3656563689300003e6,insample,1990
cross,k_medoids,2529186237,100,1.34467e9,7.45043e9,28.0118028,26.79162,SqEuclidean,output,637,3.5628156481230003e6,insample,1994
cross,k_medoids,2529186237,100,1.34467e9,5.9036e9,36.7145095,40.324637,SqEuclidean,output,533,2.0035885418669996e6,insample,1998
cross,k_medoids,2529186237,100,1.34467e9,6.42556e9,34.5887128,36.7141598,SqEuclidean,output,729,2.513895971740001e6,insample,2004
cross,k_medoids,2529186237,100,1.34467e9,5.61806e9,27.3418512,24.6834671,SqEuclidean,output,438,1.7389215609989995e6,insample,2008
cross,k_medoids,2529186237,100,1.34467e9,6.30435e9,36.7500872,33.6745024,SqEuclidean,output,752,2.423511550322e6,insample,2011
cross,k_medoids,2529186237,100,1.34467e9,5.79382e9,29.0285842,26.9342606,SqEuclidean,output,538,1.862532310664e6,insample,2012
cross,k_medoids,2529186237,100,1.34467e9,6.25676e9,35.7607089,35.116830300000004,SqEuclidean,output,528,2.342991180070999e6,insample,2016
cross,k_medoids,2910484191,100,1.46254e9,5.09004e9,25.2314365,37.253464300000005,SqEuclidean,output,57,277318.79702699994,initial,initial
cross,k_medoids,2910484191,100,1.46254e9,7.72143e9,35.2581219,35.500532400000004,SqEuclidean,output,895,3.816410012247e6,insample,1982
cross,k_medoids,2910484191,100,1.46254e9,7.93666e9,29.0354407,24.3563959,SqEuclidean,output,726,3.993601939822e6,insample,1986
cross,k_medoids,2910484191,100,1.46254e9,5.95105e9,28.3401381,25.2545942,SqEuclidean,output,536,2.096283070809e6,insample,1990
cross,k_medoids,2910484191,100,1.46254e9,8.51263e9,28.2631735,25.3051654,SqEuclidean,output,720,4.615478664263002e6,insample,1994
cross,k_medoids,2910484191,100,1.46254e9,6.75514e9,38.256994,39.662835,SqEuclidean,output,544,2.8488198685009996e6,insample,1998
cross,k_medoids,2910484191,100,1.46254e9,7.17506e9,35.023409,36.4258133,SqEuclidean,output,820,3.261208003354e6,insample,2004
cross,k_medoids,2910484191,100,1.46254e9,6.31245e9,27.9957258,23.1794689,SqEuclidean,output,562,2.423672029322e6,insample,2008
cross,k_medoids,2910484191,100,1.46254e9,6.54994e9,36.941296,35.9173635,SqEuclidean,output,780,2.6600516931259995e6,insample,2011
cross,k_medoids,2910484191,100,1.46254e9,6.64623e9,29.8105677,28.2321275,SqEuclidean,output,626,2.710808600185e6,insample,2012
cross,k_medoids,2910484191,100,1.46254e9,7.06796e9,36.1036052,35.932954099999996,SqEuclidean,output,666,3.145639286761e6,insample,2016
cross,k_medoids,2931455462,100,1.42092e9,5.65557e9,27.1162448,37.8943739,SqEuclidean,output,89,530343.4556400001,initial,initial
cross,k_medoids,2931455462,100,1.42092e9,6.44848e9,36.314649,36.342851,SqEuclidean,output,682,2.5526102593639996e6,insample,1982
cross,k_medoids,2931455462,100,1.42092e9,6.59977e9,29.0244707,24.2380319,SqEuclidean,output,489,2.6682023075030004e6,insample,1986
cross,k_medoids,2931455462,100,1.42092e9,4.7061e9,29.3533991,25.1746368,SqEuclidean,output,338,867371.874399,insample,1990
cross,k_medoids,2931455462,100,1.42092e9,6.72953e9,29.7597003,26.4512528,SqEuclidean,output,502,2.8456410368979997e6,insample,1994
cross,k_medoids,2931455462,100,1.42092e9,5.35778e9,38.0603904,37.6725124,SqEuclidean,output,432,1.46371923794e6,insample,1998
cross,k_medoids,2931455462,100,1.42092e9,5.64754e9,36.7965307,36.6074404,SqEuclidean,output,535,1.741579601807e6,insample,2004
cross,k_medoids,2931455462,100,1.42092e9,5.06261e9,27.9047007,25.2367617,SqEuclidean,output,346,1.1892208431739998e6,insample,2008
cross,k_medoids,2931455462,100,1.42092e9,5.67986e9,37.4003537,33.7428178,SqEuclidean,output,640,1.804002084957e6,insample,2011
cross,k_medoids,2931455462,100,1.42092e9,5.20681e9,30.5634751,26.6266931,SqEuclidean,output,409,1.2818251176279995e6,insample,2012
cross,k_medoids,2931455462,100,1.42092e9,5.51946e9,37.4342995,36.5323882,SqEuclidean,output,385,1.6085974318819998e6,insample,2016
cross,k_medoids,3631457564,100,1.29537e9,4.68689e9,26.9120339,37.7975596,SqEuclidean,output,72,175824.315745,initial,initial
cross,k_medoids,3631457564,100,1.29537e9,8.5378e9,35.978853,37.4399828,SqEuclidean,output,961,4.626768711427e6,insample,1982
cross,k_medoids,3631457564,100,1.29537e9,8.07004e9,28.8332204,24.0700903,SqEuclidean,output,713,4.1268021471449994e6,insample,1986
cross,k_medoids,3631457564,100,1.29537e9,5.67726e9,28.6465475,26.4885089,SqEuclidean,output,579,1.821206413756e6,insample,1990
cross,k_medoids,3631457564,100,1.29537e9,8.16735e9,28.9069778,26.4233738,SqEuclidean,output,672,4.266344038851e6,insample,1994
cross,k_medoids,3631457564,100,1.29537e9,6.36861e9,36.5010696,37.8134056,SqEuclidean,output,522,2.4593919724300005e6,insample,1998
cross,k_medoids,3631457564,100,1.29537e9,7.17649e9,35.4395339,35.9812959,SqEuclidean,output,819,3.259131198377e6,insample,2004
cross,k_medoids,3631457564,100,1.29537e9,5.88266e9,28.4730256,24.8991382,SqEuclidean,output,429,1.9918093010410003e6,insample,2008
cross,k_medoids,3631457564,100,1.29537e9,6.78073e9,36.5271365,33.7391384,SqEuclidean,output,750,2.893063220152e6,insample,2011
cross,k_medoids,3631457564,100,1.29537e9,5.86338e9,30.3733582,28.9616092,SqEuclidean,output,578,1.920521837605e6,insample,2012
cross,k_medoids,3631457564,100,1.29537e9,6.78676e9,36.459579,36.283718,SqEuclidean,output,656,2.8637172528390004e6,insample,2016
cross,k_medoids,472808301,100,1.5455e9,6.61949e9,25.7535701,38.1420978,SqEuclidean,output,86,424021.583238,initial,initial
cross,k_medoids,472808301,100,1.5455e9,6.22173e9,30.0175083,27.435202,SqEuclidean,output,703,2.336873476909e6,insample,1982
cross,k_medoids,472808301,100,1.5455e9,6.3455e9,29.4164744,24.2017964,SqEuclidean,output,567,2.420484484115e6,insample,1986
cross,k_medoids,472808301,100,1.5455e9,5.03307e9,29.6445343,25.5589782,SqEuclidean,output,485,1.197385230887e6,insample,1990
cross,k_medoids,472808301,100,1.5455e9,6.88253e9,29.9178847,26.613362199999997,SqEuclidean,output,675,2.998616048423e6,insample,1994
cross,k_medoids,472808301,100,1.5455e9,5.75199e9,39.8196581,36.7267159,SqEuclidean,output,585,1.8591383672459996e6,insample,1998
cross,k_medoids,472808301,100,1.5455e9,6.09048e9,34.7241597,37.0505503,SqEuclidean,output,727,2.1903580568e6,insample,2004
cross,k_medoids,472808301,100,1.5455e9,5.51017e9,28.1196253,23.3476006,SqEuclidean,output,478,1.6369890334649996e6,insample,2008
cross,k_medoids,472808301,100,1.5455e9,5.87142e9,37.7422355,35.964896100000004,SqEuclidean,output,719,2.0041912092180003e6,insample,2011
cross,k_medoids,472808301,100,1.5455e9,5.52066e9,30.7702549,28.0396958,SqEuclidean,output,570,1.600085257327e6,insample,2012
cross,k_medoids,472808301,100,1.5455e9,6.04023e9,36.9990664,33.097262,SqEuclidean,output,638,2.133831479498999e6,insample,2016
cross,k_medoids,1516602964,20,8.18586e8,4.00241e9,5.0354362,56.280414400000005,SqEuclidean,output,1,1473.841982,initial,initial
cross,k_medoids,1516602964,20,8.18586e8,1.6537e10,41.3372159,37.9081582,SqEuclidean,output,2822,1.2520232842504e7,insample,1982
cross,k_medoids,1516602964,20,8.18586e8,1.52049e10,45.186983,42.8191025,SqEuclidean,output,2372,1.115779043479e7,insample,1986
cross,k_medoids,1516602964,20,8.18586e8,1.18058e10,42.8017797,39.8686602,SqEuclidean,output,2168,7.852500961102e6,insample,1990
cross,k_medoids,1516602964,20,8.18586e8,1.73996e10,40.9194419,40.2232326,SqEuclidean,output,2556,1.3394683097453e7,insample,1994
cross,k_medoids,1516602964,20,8.18586e8,1.21612e10,44.2287698,38.8298604,SqEuclidean,output,2177,8.158635678970999e6,insample,1998
cross,k_medoids,1516602964,20,8.18586e8,1.63271e10,46.2705567,44.0967401,SqEuclidean,output,2764,1.2301847583811e7,insample,2004
cross,k_medoids,1516602964,20,8.18586e8,1.23183e10,44.4484841,41.7800133,SqEuclidean,output,2006,8.338358630458001e6,insample,2008
cross,k_medoids,1516602964,20,8.18586e8,1.46737e10,47.8531101,37.906862499999995,SqEuclidean,output,2711,1.0674406277403e7,insample,2011
cross,k_medoids,1516602964,20,8.18586e8,1.36577e10,46.5761098,42.4865467,SqEuclidean,output,2554,9.611714422939004e6,insample,2012
cross,k_medoids,1516602964,20,8.18586e8,1.46901e10,45.1990783,40.3911221,SqEuclidean,output,2525,1.0660979734459002e7,insample,2016
cross,k_medoids,1886534858,20,9.93955e8,4.1378e9,4.8778957,55.6332777,SqEuclidean,output,8,27548.116334,initial,initial
cross,k_medoids,1886534858,20,9.93955e8,1.17547e10,43.8856484,41.4324245,SqEuclidean,output,2424,7.785798768638999e6,insample,1982
cross,k_medoids,1886534858,20,9.93955e8,1.09749e10,44.7079205,42.2196752,SqEuclidean,output,1956,6.979656694882e6,insample,1986
cross,k_medoids,1886534858,20,9.93955e8,8.69756e9,37.3869063,45.9746944,SqEuclidean,output,1946,4.792732823369e6,insample,1990
cross,k_medoids,1886534858,20,9.93955e8,1.19569e10,43.7057335,40.005689999999994,SqEuclidean,output,2196,8.002171343562e6,insample,1994
cross,k_medoids,1886534858,20,9.93955e8,9.35464e9,43.7115487,40.9951356,SqEuclidean,output,2112,5.397371223726001e6,insample,1998
cross,k_medoids,1886534858,20,9.93955e8,1.14378e10,44.0166513,40.5961174,SqEuclidean,output,2563,7.459027843787e6,insample,2004
cross,k_medoids,1886534858,20,9.93955e8,8.61978e9,42.5954612,42.8754868,SqEuclidean,output,1726,4.682684466642001e6,insample,2008
cross,k_medoids,1886534858,20,9.93955e8,1.04029e10,45.8089196,44.2972259,SqEuclidean,output,2411,6.455303234878e6,insample,2011
cross,k_medoids,1886534858,20,9.93955e8,9.7695e9,44.4025905,41.631526400000006,SqEuclidean,output,2162,5.768523010668e6,insample,2012
cross,k_medoids,1886534858,20,9.93955e8,9.76444e9,44.6445135,39.314579,SqEuclidean,output,2060,5.778604512269e6,insample,2016
cross,k_medoids,2317698438,20,1.11021e9,4.49869e9,4.6746673,51.4450178,SqEuclidean,output,22,59902.128598,initial,initial
cross,k_medoids,2317698438,20,1.11021e9,1.28032e10,38.9437569,34.934445499999995,SqEuclidean,output,2161,8.850066472429998e6,insample,1982
cross,k_medoids,2317698438,20,1.11021e9,1.43934e10,37.3817102,33.7622371,SqEuclidean,output,2141,1.0410697582064e7,insample,1986
cross,k_medoids,2317698438,20,1.11021e9,1.08545e10,38.3084973,36.126372399999994,SqEuclidean,output,1814,6.963889754158001e6,insample,1990
cross,k_medoids,2317698438,20,1.11021e9,1.45817e10,38.9442445,32.872514800000005,SqEuclidean,output,2192,1.0637378221987002e7,insample,1994
cross,k_medoids,2317698438,20,1.11021e9,1.07117e10,38.8559871,35.1864972,SqEuclidean,output,1805,6.762007571118999e6,insample,1998
cross,k_medoids,2317698438,20,1.11021e9,1.37778e10,39.5932321,35.608368,SqEuclidean,output,2585,9.800050780816e6,insample,2004
cross,k_medoids,2317698438,20,1.11021e9,1.22529e10,35.2661949,31.4815618,SqEuclidean,output,1911,8.321487414513003e6,insample,2008
cross,k_medoids,2317698438,20,1.11021e9,1.33516e10,38.874879,34.5298333,SqEuclidean,output,2302,9.417882795908e6,insample,2011
cross,k_medoids,2317698438,20,1.11021e9,1.23964e10,38.5155894,33.4089165,SqEuclidean,output,1987,8.406027880819999e6,insample,2012
cross,k_medoids,2317698438,20,1.11021e9,1.27977e10,37.7381586,34.1400123,SqEuclidean,output,2088,8.808208716412e6,insample,2016
cross,k_medoids,2466700586,20,1.00639e9,4.18342e9,4.4281849,52.206206,SqEuclidean,output,12,20571.037293,initial,initial
cross,k_medoids,2466700586,20,1.00639e9,2.17143e10,42.1487755,39.9624805,SqEuclidean,output,2980,1.7789231561637e7,insample,1982
cross,k_medoids,2466700586,20,1.00639e9,1.90882e10,41.3402719,39.7267335,SqEuclidean,output,2430,1.5133636575423002e7,insample,1986
cross,k_medoids,2466700586,20,1.00639e9,1.50791e10,43.3945594,40.8532862,SqEuclidean,output,2157,1.1211457628555998e7,insample,1990
cross,k_medoids,2466700586,20,1.00639e9,2.15468e10,38.0416453,41.3331087,SqEuclidean,output,2812,1.7640843150173e7,insample,1994
cross,k_medoids,2466700586,20,1.00639e9,1.63278e10,43.5957933,37.399854700000006,SqEuclidean,output,2367,1.2411741690465e7,insample,1998
cross,k_medoids,2466700586,20,1.00639e9,2.14382e10,43.4299981,37.4138552,SqEuclidean,output,3092,1.7509902452218e7,insample,2004
cross,k_medoids,2466700586,20,1.00639e9,1.67249e10,44.0207244,37.5617996,SqEuclidean,output,2148,1.2821791735624e7,insample,2008
cross,k_medoids,2466700586,20,1.00639e9,1.92297e10,43.4940389,41.0140378,SqEuclidean,output,2871,1.5318149265906e7,insample,2011
cross,k_medoids,2466700586,20,1.00639e9,1.84851e10,43.8520242,40.8629244,SqEuclidean,output,2649,1.4531000403859e7,insample,2012
cross,k_medoids,2466700586,20,1.00639e9,2.02144e10,43.2453952,38.4702427,SqEuclidean,output,2644,1.6267884488843e7,insample,2016
cross,k_medoids,2692059346,20,1.25716e9,6.54582e9,4.6921009,54.8666066,SqEuclidean,output,15,111161.90841400002,initial,initial
cross,k_medoids,2692059346,20,1.25716e9,9.67191e9,41.1735583,36.17845,SqEuclidean,output,2022,5.756331856024e6,insample,1982
cross,k_medoids,2692059346,20,1.25716e9,9.43272e9,40.6120994,37.1647472,SqEuclidean,output,1697,5.485627273647e6,insample,1986
cross,k_medoids,2692059346,20,1.25716e9,7.28916e9,38.2536721,33.3169213,SqEuclidean,output,1556,3.4317196184559995e6,insample,1990
cross,k_medoids,2692059346,20,1.25716e9,1.02012e10,38.5534933,34.8424552,SqEuclidean,output,2028,6.29803718836e6,insample,1994
cross,k_medoids,2692059346,20,1.25716e9,8.20138e9,38.1201803,35.109490199999996,SqEuclidean,output,1607,4.288391030943e6,insample,1998
cross,k_medoids,2692059346,20,1.25716e9,1.03019e10,38.9942847,34.3502746,SqEuclidean,output,2325,6.377057930805e6,insample,2004
cross,k_medoids,2692059346,20,1.25716e9,7.69751e9,35.9213401,35.063967399999996,SqEuclidean,output,1420,3.798341962689e6,insample,2008
cross,k_medoids,2692059346,20,1.25716e9,8.84488e9,40.870724,44.7709082,SqEuclidean,output,1946,4.9598873056540005e6,insample,2011
cross,k_medoids,2692059346,20,1.25716e9,8.29787e9,38.7985379,35.214581800000005,SqEuclidean,output,1778,4.343298537539999e6,insample,2012
cross,k_medoids,2692059346,20,1.25716e9,8.67669e9,38.5436737,33.2245815,SqEuclidean,output,1860,4.741265028678e6,insample,2016
cross,k_medoids,3032526906,20,9.51592e8,4.05095e9,4.7997069,52.8043394,SqEuclidean,output,4,5616.525447,initial,initial
cross,k_medoids,3032526906,20,9.51592e8,1.17888e10,41.1718411,34.1192723,SqEuclidean,output,2464,7.817774893756e6,insample,1982
cross,k_medoids,3032526906,20,9.51592e8,1.13595e10,41.0673292,36.1846319,SqEuclidean,output,2125,7.353322091383001e6,insample,1986
cross,k_medoids,3032526906,20,9.51592e8,9.29513e9,38.9431899,36.684664100000006,SqEuclidean,output,2028,5.387585463659e6,insample,1990
cross,k_medoids,3032526906,20,9.51592e8,1.27517e10,39.8593515,34.1710707,SqEuclidean,output,2357,8.787472877389e6,insample,1994
cross,k_medoids,3032526906,20,9.51592e8,9.58221e9,41.0122901,36.9294132,SqEuclidean,output,1969,5.627345998441001e6,insample,1998
cross,k_medoids,3032526906,20,9.51592e8,1.18537e10,39.7948367,36.488211799999995,SqEuclidean,output,2567,7.878087463289e6,insample,2004
cross,k_medoids,3032526906,20,9.51592e8,1.01233e10,40.3440853,35.870494799999996,SqEuclidean,output,1725,6.192903191367e6,insample,2008
cross,k_medoids,3032526906,20,9.51592e8,1.1833e10,39.9549063,34.0898741,SqEuclidean,output,2712,7.889634816542999e6,insample,2011
cross,k_medoids,3032526906,20,9.51592e8,1.07365e10,39.3432732,34.7027287,SqEuclidean,output,2216,6.744423838001001e6,insample,2012
cross,k_medoids,3032526906,20,9.51592e8,1.10578e10,40.5662822,34.4838364,SqEuclidean,output,2061,7.0793750733590005e6,insample,2016
cross,k_medoids,3214418042,20,7.65611e8,4.11181e9,3.6855804,54.2708563,SqEuclidean,output,1,13.84849,initial,initial
cross,k_medoids,3214418042,20,7.65611e8,2.37333e10,44.6507482,41.0002151,SqEuclidean,output,4318,1.9759228640547e7,insample,1982
cross,k_medoids,3214418042,20,7.65611e8,2.02611e10,44.0622546,39.7050977,SqEuclidean,output,3406,1.6263468615681998e7,insample,1986
cross,k_medoids,3214418042,20,7.65611e8,1.66995e10,44.980632,37.8867287,SqEuclidean,output,3340,1.2783283515016e7,insample,1990
cross,k_medoids,3214418042,20,7.65611e8,2.33249e10,42.5895126,45.5286774,SqEuclidean,output,4006,1.9360551816896997e7,insample,1994
cross,k_medoids,3214418042,20,7.65611e8,1.68065e10,45.4641966,41.2617976,SqEuclidean,output,3408,1.2841165065605998e7,insample,1998
cross,k_medoids,3214418042,20,7.65611e8,2.39312e10,44.9079413,40.3637507,SqEuclidean,output,4355,1.9955633811526e7,insample,2004
cross,k_medoids,3214418042,20,7.65611e8,1.62155e10,45.7789864,40.5316485,SqEuclidean,output,2983,1.2259061677412e7,insample,2008
cross,k_medoids,3214418042,20,7.65611e8,2.03693e10,46.0963259,41.5938997,SqEuclidean,output,4305,1.6411153132175e7,insample,2011
cross,k_medoids,3214418042,20,7.65611e8,1.93417e10,45.846268,41.4654086,SqEuclidean,output,3918,1.5332126400771e7,insample,2012
cross,k_medoids,3214418042,20,7.65611e8,2.08732e10,45.4011185,40.1263836,SqEuclidean,output,3933,1.6875686349349e7,insample,2016
cross,k_medoids,3217763985,20,1.15713e9,4.94723e9,4.4485654,55.531541,SqEuclidean,output,21,90559.679255,initial,initial
cross,k_medoids,3217763985,20,1.15713e9,1.13479e10,42.227408,39.4171714,SqEuclidean,output,2149,7.383091765097e6,insample,1982
cross,k_medoids,3217763985,20,1.15713e9,1.07661e10,39.8041939,37.698332,SqEuclidean,output,1769,6.775566823582999e6,insample,1986
cross,k_medoids,3217763985,20,1.15713e9,9.18324e9,40.8422987,36.650501,SqEuclidean,output,1714,5.2772657635820005e6,insample,1990
cross,k_medoids,3217763985,20,1.15713e9,1.24925e10,40.2084252,41.3224138,SqEuclidean,output,2123,8.541194721033e6,insample,1994
cross,k_medoids,3217763985,20,1.15713e9,8.89742e9,41.6732942,38.7088787,SqEuclidean,output,1642,4.942508820248999e6,insample,1998
cross,k_medoids,3217763985,20,1.15713e9,1.15642e10,41.7872278,41.0532482,SqEuclidean,output,2236,7.595680047615e6,insample,2004
cross,k_medoids,3217763985,20,1.15713e9,9.55826e9,41.6974367,40.4915976,SqEuclidean,output,1449,5.618846405648e6,insample,2008
cross,k_medoids,3217763985,20,1.15713e9,1.12168e10,39.264746,38.1876171,SqEuclidean,output,2296,7.274801894989001e6,insample,2011
cross,k_medoids,3217763985,20,1.15713e9,1.07251e10,41.5187317,38.3864144,SqEuclidean,output,1923,6.728242111786999e6,insample,2012
cross,k_medoids,3217763985,20,1.15713e9,9.97921e9,39.6035915,38.3378561,SqEuclidean,output,1728,5.996418494958999e6,insample,2016
cross,k_medoids,3272403283,20,9.04497e8,4.005e9,4.4913075,50.454993,SqEuclidean,output,1,306.688062,initial,initial
cross,k_medoids,3272403283,20,9.04497e8,1.7125e10,44.2409649,38.399339999999995,SqEuclidean,output,3556,1.3102707679834e7,insample,1982
cross,k_medoids,3272403283,20,9.04497e8,1.56454e10,39.970091,36.0150761,SqEuclidean,output,2931,1.1592003678101003e7,insample,1986
cross,k_medoids,3272403283,20,9.04497e8,1.30815e10,42.7101447,36.9437028,SqEuclidean,output,3008,9.127343595417e6,insample,1990
cross,k_medoids,3272403283,20,9.04497e8,1.8036e10,42.3995773,33.8539062,SqEuclidean,output,3556,1.4021010157012e7,insample,1994
cross,k_medoids,3272403283,20,9.04497e8,1.32097e10,41.954924,33.7472863,SqEuclidean,output,2961,9.202724906119e6,insample,1998
cross,k_medoids,3272403283,20,9.04497e8,1.71372e10,42.1354971,34.6183098,SqEuclidean,output,3624,1.3105378321437e7,insample,2004
cross,k_medoids,3272403283,20,9.04497e8,1.27485e10,42.1111618,33.2447731,SqEuclidean,output,2648,8.766083716683e6,insample,2008
cross,k_medoids,3272403283,20,9.04497e8,1.57497e10,40.6832432,35.000566899999995,SqEuclidean,output,3562,1.1741328591385998e7,insample,2011
