location,rep_period,time_step,scenario,loss_of_load
NED,1,6,2009,103.00744478925071
NED,1,7,2009,143.15529028772153
NED,1,8,2009,956.1623296194484
NED,1,9,2009,1879.8040280304547
NED,1,10,2009,1906.5891687527574
NED,1,11,2009,978.7632372966275
NED,1,16,2009,1438.8466943600458
NOR,1,16,2009,46.295306720230656
NED,1,17,2009,3066.711192388818
NOR,1,17,2009,1969.5065608330835
NED,1,18,2009,2218.7115434527236
NOR,1,18,2009,2805.9055087023053
NED,1,19,2009,1865.0226119988874
NOR,1,19,2009,2596.96502423977
NED,1,20,2009,1792.8270025421298
NOR,1,20,2009,1406.0363494042272
NED,1,46,2009,1188.2595322022237
NED,1,47,2009,3838.435313091743
NED,1,48,2009,3920.27914378552
NED,1,49,2009,3227.175459557087
NED,1,50,2009,3536.3732319837823
NED,1,51,2009,3666.498050732278
NED,1,52,2009,3272.1879872025793
NED,1,53,2009,2594.6862812088903
NED,1,54,2009,348.5516821211936
NOR,1,76,2009,3512.5523284588144
NOR,1,77,2009,5801.6663048590335
NOR,1,78,2009,8148.2981490976
NOR,1,79,2009,9084.510543676499
NOR,1,80,2009,6483.418469208505
NOR,1,81,2009,2891.2005381528934
NOR,1,103,2009,651.5360640434951
NOR,1,104,2009,2960.2557826826264
NOR,1,105,2009,3269.4080423531855
NOR,1,106,2009,1808.8765876088937
NOR,1,164,2009,952.4259079258411
NOR,1,165,2009,5767.919370748281
NOR,1,166,2009,7088.099032355418
NED,1,167,2009,3691.374104060139
NOR,1,167,2009,728.6117385494467
NED,1,168,2009,4045.7484960626834
NED,1,169,2009,6855.29121401884
NED,1,170,2009,6797.505658219284
NED,1,171,2009,6168.074659368654
NED,1,172,2009,4889.095998485286
NED,1,173,2009,2761.2112316638463
NED,1,208,2009,1346.0631005070281
NED,1,209,2009,6434.1678361399945
NED,1,210,2009,6468.744889658693
NED,1,211,2009,6765.425116339829
SPA,1,211,2009,43.971832802997596
NED,1,212,2009,7300.879071027228
NED,1,213,2009,6813.722593814826
NED,1,214,2009,6032.863136609088
NED,1,215,2009,5707.868921573068
NED,1,216,2009,4558.189762275642
NED,1,217,2009,1543.0903838412319
NED,1,329,2009,194.6456645032431
NOR,1,330,2009,3407.8527176594284
NOR,1,331,2009,6738.561847359433
NOR,1,332,2009,8470.80024072946
NOR,1,333,2009,9207.06685835322
NOR,1,334,2009,9302.247426783364
NOR,1,335,2009,6280.878340046323
NOR,1,336,2009,6002.591309459222
NOR,1,337,2009,1756.6946295022801
NED,1,640,2009,824.8985875836588
NED,1,641,2009,4212.920838525146
NED,1,642,2009,3357.9361427503927
NOR,1,186,2012,4758.448521721326
NOR,1,187,2012,9277.457703387918
NOR,1,188,2012,2772.159445578606
NED,1,332,2012,526.3439049015678
NED,1,333,2012,1734.4230226187344
NED,1,334,2012,2595.815142656799
NED,1,335,2012,2757.759242948644
NOR,1,335,2012,169.95544269587572
NED,1,336,2012,1936.496890223208
NED,1,337,2012,4262.328489452292
NED,1,338,2012,5392.938079729401
NOR,1,338,2012,256.23832625269324
NED,1,339,2012,4516.860357314586
NOR,1,339,2012,40.70770343811387
NED,1,340,2012,5208.854323605849
NED,1,341,2012,5815.275721086858
NED,1,342,2012,5130.969509423976
NED,1,343,2012,5232.133875687027
NED,1,344,2012,4952.449430331388
NED,1,345,2012,4814.98051082207
NED,1,353,2012,2678.7543950173263
NED,1,354,2012,357.6784159219271
NED,1,376,2012,273.67219933717206
NED,1,377,2012,5083.377933973795
NED,1,378,2012,5265.72049789378
NED,1,379,2012,5357.03865400154
NED,1,380,2012,5714.709051431998
NED,1,381,2012,4343.260024528703
NED,1,382,2012,3074.9451509809983
NED,1,383,2012,1920.0704876359941
NED,1,384,2012,96.1061137006136
NOR,1,386,2012,1827.768908677142
NOR,1,387,2012,5891.231479088314
NOR,1,388,2012,6795.4507566907
NOR,1,389,2012,7710.1912550415855
NOR,1,390,2012,12347.590154436726
NOR,1,391,2012,15750.830875034262
NOR,1,392,2012,15641.71577691616
NED,1,393,2012,805.2578062322544
NOR,1,393,2012,12239.78105737909
NOR,1,394,2012,7127.799100231474
NOR,1,397,2012,249.99406694470053
NOR,1,398,2012,4539.184602539421
NOR,1,399,2012,9355.49660727254
NOR,1,400,2012,12450.443220524412
NOR,1,401,2012,13564.582098135004
NOR,1,402,2012,12990.567239257154
NOR,1,403,2012,11890.654571757523
NOR,1,404,2012,9454.92208419416
NOR,1,405,2012,5478.205156907776
NOR,1,406,2012,5128.903205644407
NOR,1,459,2012,3034.7667081633317
NOR,1,460,2012,2390.76374271051
NOR,1,461,2012,3220.071011075534
NOR,1,462,2012,6970.442944753153
NOR,1,463,2012,11126.681852394051
NOR,1,464,2012,13621.402671279388
NOR,1,465,2012,15080.053552999276
NOR,1,466,2012,12157.358917144184
NOR,1,467,2012,8868.336783947705
NOR,1,468,2012,5586.110836573016
NOR,1,469,2012,3982.827545590342
NOR,1,470,2012,4495.644239158304
NOR,1,471,2012,5050.025123083002
NOR,1,472,2012,9349.943397494564
NOR,1,473,2012,12170.414730978278
NOR,1,474,2012,12314.572854686674
NOR,1,475,2012,13967.024269502164
NOR,1,476,2012,16410.08962437976
NOR,1,477,2012,15964.654309070187
NOR,1,478,2012,14767.210273305775
NOR,1,479,2012,1908.0946867419848
NED,1,568,2012,329.36434281848074
NED,1,569,2012,2110.9113547240217
NED,1,570,2012,3890.090790501945
NED,1,571,2012,3461.7407459012265
NED,1,572,2012,3200.3547569383027
NED,1,665,2012,2736.4003427838024
