from,to,rep_period,time_step,scenario,flow
AUS,ITA,3,4,1982,-712.9043416674613
AUS,ITA,3,5,1982,511.5631129015874
AUS,ITA,3,6,1982,259.7134376698332
AUS,ITA,3,7,1982,-179.10698686395335
AUS,ITA,3,8,1982,-143.3199823279592
AUS,ITA,3,9,1982,268.8875420798208
AUS,ITA,3,10,1982,309.44024604781976
AUS,ITA,3,11,1982,-460.72281576760395
AUS,ITA,3,12,1982,-884.1642894949784
AUS,ITA,3,13,1982,-1034.3902390175456
AUS,ITA,3,14,1982,-1081.0
AUS,ITA,3,15,1982,-1081.0
AUS,ITA,3,16,1982,-1081.0
AUS,ITA,3,17,1982,-361.81525306006733
AUS,ITA,3,18,1982,1229.0
AUS,ITA,3,19,1982,-1081.0
AUS,ITA,3,20,1982,-1081.0
AUS,ITA,3,21,1982,-1081.0
AUS,ITA,3,22,1982,-1081.0
AUS,ITA,3,23,1982,-1081.0000000019725
AUS,ITA,3,24,1982,-1081.0
AUS,SWI,1,1,1982,-1200.0
AUS,SWI,1,2,1982,-1200.0
AUS,SWI,1,3,1982,-1200.0
AUS,SWI,1,4,1982,-1200.0
AUS,SWI,1,5,1982,-1200.0
AUS,SWI,1,6,1982,-1200.0
AUS,SWI,1,7,1982,-1200.0
AUS,SWI,1,8,1982,-1200.0
AUS,SWI,1,9,1982,-1200.0
AUS,SWI,1,10,1982,-1200.0
AUS,SWI,1,11,1982,-1200.0
AUS,SWI,1,12,1982,-1200.0
AUS,SWI,1,13,1982,-1200.0
AUS,SWI,1,14,1982,-1200.0
AUS,SWI,1,15,1982,-1200.0
AUS,SWI,1,16,1982,-1200.0
AUS,SWI,1,17,1982,-1200.0
AUS,SWI,1,18,1982,-1200.0
AUS,SWI,1,19,1982,-1200.0
AUS,SWI,1,20,1982,-1200.0
AUS,SWI,1,21,1982,-1200.0
AUS,SWI,1,22,1982,-1200.0
AUS,SWI,1,23,1982,-1200.0
AUS,SWI,1,24,1982,-1200.0
AUS,SWI,2,1,1982,810.0018393081818
AUS,SWI,2,2,1982,1200.0
AUS,SWI,2,3,1982,1200.0
AUS,SWI,2,4,1982,1200.0
AUS,SWI,2,5,1982,1200.0
AUS,SWI,2,6,1982,1200.0
AUS,SWI,2,7,1982,1200.0
AUS,SWI,2,8,1982,1200.0
AUS,SWI,2,9,1982,1200.0
AUS,SWI,2,10,1982,1200.0
AUS,SWI,2,11,1982,1200.0
AUS,SWI,2,12,1982,1200.0
AUS,SWI,2,13,1982,1200.0
AUS,SWI,2,14,1982,1200.0
AUS,SWI,2,15,1982,1200.0
AUS,SWI,2,16,1982,1200.0
AUS,SWI,2,17,1982,-1200.0
AUS,SWI,2,18,1982,-1200.0
AUS,SWI,2,19,1982,-1078.274050184902
AUS,SWI,2,20,1982,-196.4311734119865
AUS,SWI,2,21,1982,1200.0
AUS,SWI,2,22,1982,1200.0
AUS,SWI,2,23,1982,1200.0
AUS,SWI,2,24,1982,1200.0
AUS,SWI,3,1,1982,-1200.0
AUS,SWI,3,2,1982,-1200.0
AUS,SWI,3,3,1982,-1200.0
AUS,SWI,3,4,1982,-1200.0
AUS,SWI,3,5,1982,-935.5741008515606
AUS,SWI,3,6,1982,-1200.0
AUS,SWI,3,7,1982,-1200.0
AUS,SWI,3,8,1982,-1200.0
AUS,SWI,3,9,1982,-1200.0
AUS,SWI,3,10,1982,-1200.0
AUS,SWI,3,11,1982,-1200.0
AUS,SWI,3,12,1982,-1200.0
AUS,SWI,3,13,1982,-1200.0
AUS,SWI,3,14,1982,-1200.0
AUS,SWI,3,15,1982,-1200.0
AUS,SWI,3,16,1982,-1200.0
AUS,SWI,3,17,1982,-1200.0
AUS,SWI,3,18,1982,-1200.0
