location,rep_period,time_step,scenario,loss_of_load
NED,1,47,2009,3802.540816329265
NED,1,48,2009,3887.302667098078
NED,1,49,2009,3196.50341890435
NED,1,50,2009,3510.016947086079
NED,1,51,2009,3642.910401144512
NED,1,52,2009,3249.73700460345
NED,1,53,2009,2573.04902555208
NED,1,54,2009,325.7406001597833
NOR,1,76,2009,3507.971991164968
NOR,1,77,2009,5797.348218772032
NOR,1,78,2009,8143.512226345794
NOR,1,79,2009,9078.250650533151
NOR,1,80,2009,6474.518462198778
NOR,1,81,2009,2879.5386817198078
NOR,1,103,2009,634.9058377818506
NOR,1,104,2009,2944.7515166721782
NOR,1,105,2009,3254.1880340624125
NOR,1,106,2009,1793.484859585652
NOR,1,164,2009,937.8364026252241
NOR,1,165,2009,5757.327185807875
NOR,1,166,2009,7079.792019895383
NED,1,167,2009,3663.634550152645
NOR,1,167,2009,717.2194747484696
NED,1,168,2009,4035.195670328718
NED,1,169,2009,6851.260122911564
NED,1,170,2009,6795.722214753938
NED,1,171,2009,6167.059485908165
NED,1,172,2009,4885.272024376252
NED,1,173,2009,2752.327074897804
NED,1,208,2009,1334.2689453446137
NED,1,209,2009,6416.746543489393
NED,1,210,2009,6441.107300166726
NED,1,211,2009,6732.428059696086
NED,1,212,2009,7264.967131086943
NED,1,213,2009,6779.926609445573
NED,1,214,2009,6002.012320584356
NED,1,215,2009,5682.312439659119
NED,1,216,2009,4532.546081765309
NED,1,217,2009,1510.01663634342
NED,1,329,2009,145.51357185678398
NOR,1,330,2009,3395.2524142725556
NOR,1,331,2009,6729.077789656787
NOR,1,332,2009,8463.12666326646
NOR,1,333,2009,9200.488285437285
NOR,1,334,2009,9296.302772734487
NOR,1,335,2009,6273.190526428135
NOR,1,336,2009,5995.493972293761
NOR,1,337,2009,1746.6717545378972
NED,1,640,2009,826.0013696769574
NED,1,641,2009,4213.624952456632
NED,1,642,2009,3355.0883863267154
NOR,1,186,2012,4748.910443675326
NOR,1,187,2012,9268.952809703249
NOR,1,188,2012,2757.866934891009
NED,1,332,2012,469.4681401123527
NED,1,333,2012,1690.0240651695285
NED,1,334,2012,2548.281237625729
NED,1,335,2012,2719.3262616153083
NOR,1,335,2012,160.47449430008692
NED,1,336,2012,1893.7139313186738
NED,1,337,2012,4222.417237857768
NED,1,338,2012,5365.871384280952
NOR,1,338,2012,246.89145077231524
NED,1,339,2012,4495.807592063774
NOR,1,339,2012,29.835398934462546
NED,1,340,2012,5193.998467750692
NED,1,341,2012,5803.57405097701
NED,1,342,2012,5120.026010624399
NED,1,343,2012,5220.245760148604
NED,1,344,2012,4939.15993299719
NED,1,345,2012,4797.825816711085
NED,1,353,2012,2632.9261251846715
NED,1,354,2012,287.66824151251285
NED,1,376,2012,263.9236441898929
NED,1,377,2012,5060.337891159097
NED,1,378,2012,5235.056494891616
NED,1,379,2012,5322.424882285724
NED,1,380,2012,5677.45840822949
NED,1,381,2012,4311.477999719258
NED,1,382,2012,3048.266671700123
NED,1,383,2012,1896.391371262022
NED,1,384,2012,73.95201428968267
NOR,1,386,2012,1821.2443054472183
NOR,1,387,2012,5887.6500655925865
NOR,1,388,2012,6792.87314033489
NOR,1,389,2012,7707.954830588073
NOR,1,390,2012,12346.467656467621
NOR,1,391,2012,15749.912810526406
NOR,1,392,2012,15640.077474963622
NED,1,393,2012,796.3270462983564
NOR,1,393,2012,12235.81386887914
NOR,1,394,2012,7125.399814103894
NOR,1,397,2012,259.86974365491733
NOR,1,398,2012,4546.930434604586
NOR,1,399,2012,9356.369245355294
NOR,1,400,2012,12446.118054831124
NOR,1,401,2012,13561.941917054099
NOR,1,402,2012,12987.882045931714
NOR,1,403,2012,11887.399702058761
NOR,1,404,2012,9450.865175004205
NOR,1,405,2012,5472.099932070158
NOR,1,406,2012,5122.497489469599
NOR,1,459,2012,3029.5856690498977
NOR,1,460,2012,2384.2785550231592
NOR,1,461,2012,3213.14553098485
NOR,1,462,2012,6964.85673005868
NOR,1,463,2012,11122.504778571196
NOR,1,464,2012,13618.032616675668
NOR,1,465,2012,15077.158599381564
NOR,1,466,2012,12158.493611133334
NOR,1,467,2012,8877.646782054991
NOR,1,468,2012,5599.059591434203
NOR,1,469,2012,3996.310351703578
NOR,1,470,2012,4506.447395595622
NOR,1,471,2012,5053.6684820936935
NOR,1,472,2012,9345.765507318838
NOR,1,473,2012,12167.377429223729
NOR,1,474,2012,12311.41630937786
NOR,1,475,2012,13964.724821694046
NOR,1,476,2012,16409.567191160924
NOR,1,477,2012,15964.490882231466
NOR,1,478,2012,14766.211425212583
NOR,1,479,2012,1899.0724507323253
NED,1,568,2012,289.7209192888645
NED,1,569,2012,2068.7976141241356
NED,1,570,2012,3863.7791009863427
NED,1,571,2012,3445.6498345584328
NED,1,572,2012,3189.164582359772
NED,1,665,2012,2704.417830623962
